time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.00985,0.098499,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
0.1,0.020242,0.103925,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
0.2,0.030289,0.100462,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
0.3,0.044814,0.145251,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
0.4,0.055459,0.106449,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
0.5,0.064463,0.090042,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
0.6,0.077038,0.12575,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
0.7,0.086087,0.090487,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
0.8,0.099198,0.131117,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
0.9,0.114133,0.149343,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
1.0,0.122751,0.086188,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
1.1,0.134951,0.121997,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
1.2,0.144425,0.094736,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
1.3,0.15218,0.077555,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
1.4,0.161835,0.096547,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
1.5,0.168581,0.067465,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
1.6,0.180155,0.115736,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
1.7,0.187706,0.075513,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
1.8,0.198471,0.107644,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
1.9,0.205783,0.073125,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
2.0,0.215204,0.094207,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
2.1,0.226236,0.110324,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
2.2,0.235306,0.090695,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
2.3,0.243841,0.085357,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
2.4,0.252752,0.089102,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
2.5,0.262253,0.095015,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
2.6,0.274977,0.127236,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
2.7,0.283641,0.086643,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
2.8,0.295478,0.118371,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
2.9,0.303317,0.078388,700,0.1,1.0,Ni,screw,dl_Ni_screw_700K_1.0at_0.10GPa_2c59f335_166
