time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.067638,0.676382,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
0.1,0.139092,0.714538,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
0.2,0.210508,0.714162,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
0.3,0.28507,0.745613,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
0.4,0.354145,0.690752,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
0.5,0.425531,0.713866,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
0.6,0.495891,0.703595,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
0.7,0.571764,0.758732,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
0.8,0.644619,0.728549,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
0.9,0.716653,0.720338,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
1.0,0.784938,0.682854,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
1.1,0.860119,0.751805,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
1.2,0.929531,0.694127,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
1.3,0.997999,0.684675,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
1.4,1.071429,0.734301,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
1.5,1.140395,0.689664,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
1.6,1.212597,0.722012,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
1.7,1.285454,0.728573,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
1.8,1.362075,0.766215,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
1.9,1.429515,0.674393,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
2.0,1.498113,0.685979,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
2.1,1.565574,0.674614,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
2.2,1.638635,0.730614,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
2.3,1.707716,0.690803,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
2.4,1.777256,0.695401,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
2.5,1.845786,0.685301,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
2.6,1.91418,0.683939,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
2.7,1.989574,0.753945,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
2.8,2.063254,0.7368,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
2.9,2.13049,0.672361,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
3.0,2.197188,0.666977,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
3.1,2.268859,0.716705,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
3.2,2.338072,0.692136,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
3.3,2.404298,0.662255,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
3.4,2.478773,0.744749,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
3.5,2.549612,0.708396,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
3.6,2.620275,0.706622,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
3.7,2.689297,0.690221,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
3.8,2.760398,0.711017,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
3.9,2.830059,0.696609,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
4.0,2.905272,0.752128,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
4.1,2.977992,0.727195,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
4.2,3.049604,0.716124,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
4.3,3.121052,0.714482,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
4.4,3.190758,0.697056,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
4.5,3.258106,0.673478,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
4.6,3.326656,0.685507,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
4.7,3.39912,0.724635,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
4.8,3.472371,0.732509,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
4.9,3.541791,0.6942,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
5.0,3.617032,0.752408,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
5.1,3.682244,0.652124,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
5.2,3.753793,0.71549,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
5.3,3.824072,0.702786,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
5.4,3.891373,0.673014,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
5.5,3.961369,0.69996,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
5.6,4.031542,0.701728,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
5.7,4.105448,0.73906,700,0.4,0.5,Al,mixed,dl_Al_mixed_700K_0.5at_0.40GPa_2c59f335_308
