time_ps,position_nm,velocity_nm_ps,temperature_K,tau_GPa,solute_at_pct,material,character,run_id
0.0,0.037068,0.370682,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
0.1,0.074883,0.378151,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
0.2,0.113485,0.386016,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
0.3,0.153911,0.404262,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
0.4,0.191242,0.373307,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
0.5,0.227148,0.359066,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
0.6,0.267159,0.400108,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
0.7,0.303806,0.366467,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
0.8,0.341296,0.374897,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
0.9,0.381538,0.402427,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
1.0,0.426203,0.446644,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
1.1,0.471918,0.457151,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
1.2,0.506816,0.348978,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
1.3,0.54928,0.424642,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
1.4,0.593859,0.445794,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
1.5,0.629705,0.358455,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
1.6,0.66813,0.384255,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
1.7,0.710614,0.424838,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
1.8,0.751449,0.408351,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
1.9,0.78994,0.384909,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
2.0,0.827595,0.376547,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
2.1,0.86723,0.396357,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
2.2,0.904973,0.377422,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
2.3,0.947596,0.426232,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
2.4,0.982359,0.347629,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
2.5,1.023663,0.413039,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
2.6,1.063318,0.396554,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
2.7,1.100213,0.368945,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
2.8,1.139892,0.396794,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
2.9,1.177611,0.377192,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
3.0,1.218072,0.404612,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
3.1,1.254369,0.362969,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
3.2,1.296039,0.416696,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
3.3,1.335141,0.391021,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
3.4,1.375715,0.405739,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
3.5,1.417833,0.421183,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
3.6,1.457701,0.39868,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
3.7,1.502307,0.446056,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
3.8,1.538909,0.366027,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
3.9,1.584906,0.459968,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
4.0,1.619727,0.348202,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
4.1,1.663084,0.433572,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
4.2,1.706015,0.429314,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
4.3,1.741424,0.354085,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
4.4,1.777765,0.363417,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
4.5,1.816468,0.387025,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
4.6,1.853209,0.367408,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
4.7,1.894409,0.412004,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
4.8,1.933936,0.395273,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
4.9,1.973314,0.393779,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
5.0,2.018409,0.450944,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
5.1,2.059926,0.415171,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
5.2,2.105671,0.457447,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
5.3,2.149683,0.440123,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
5.4,2.185401,0.357185,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
5.5,2.219259,0.338577,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
5.6,2.259845,0.405856,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
5.7,2.29639,0.365455,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
5.8,2.337016,0.406252,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
5.9,2.37792,0.409045,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
6.0,2.422569,0.446485,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
6.1,2.469038,0.464697,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
6.2,2.509538,0.404993,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
6.3,2.552515,0.429773,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
6.4,2.595335,0.428198,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
6.5,2.636454,0.411196,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
6.6,2.680004,0.435499,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
6.7,2.720988,0.409838,500,0.4,1.0,Al,mixed,dl_Al_mixed_500K_1.0at_0.40GPa_2c59f335_300
