x_norm,y_norm,sigma_MPa
0.189136,0.965563,-1.677045
0.528415,0.392690,-4.060680
0.992591,0.461698,8.183959
0.305390,0.203350,-3.502934
0.646656,0.783944,0.771122
0.766001,0.598391,-6.763593
0.088996,0.505660,-8.145178
0.120141,0.118174,-0.732163
0.661717,0.726067,0.270027
0.073243,0.757580,9.535558
0.389308,0.454803,6.773158
0.588579,0.602589,0.518031
0.272302,0.919691,-3.018322
0.512846,0.939354,5.103575
0.597296,0.908683,-2.271394
0.741125,0.420361,-6.755092
0.695573,0.470227,6.000917
0.203700,0.218010,-11.696248
0.536222,0.957393,8.858280
0.534205,0.606497,2.993687
0.152503,0.111891,0.946428
0.578445,0.586018,2.783536
0.846751,0.535188,-2.068863
0.485741,0.601559,3.227262
0.397591,0.597916,6.037386
0.044138,0.672122,-2.249796
0.675901,0.484665,2.494842
0.567833,0.469486,4.893788
0.356190,0.505914,3.906077
0.508536,0.842066,-0.791699
0.193751,0.121657,1.781047
0.174843,0.841014,-9.315006
0.380648,0.032248,1.504647
0.193719,0.219554,0.616240
0.543028,0.723327,-6.903182
0.689347,0.704517,-4.329067
0.753470,0.892290,-8.501988
0.216380,0.863221,0.850322
0.816513,0.727739,6.757728
0.371202,0.036889,4.865062
0.779958,0.277874,-8.470540
0.389438,0.538317,-0.103055
0.525499,0.370881,0.232010
0.453552,0.860424,-6.006434
0.047867,0.971457,3.907192
0.801634,0.631577,-5.706823
0.928023,0.074841,-9.319541
0.391662,0.708621,0.550036
0.899965,0.398258,-8.763248
0.618303,0.996711,-10.146807
0.945620,0.447249,7.568035
0.635259,0.235844,-0.715123
0.735663,0.407869,-1.411427
0.452336,0.910900,1.819081
0.632298,0.178988,2.457312
0.497193,0.640729,7.277598
0.602140,0.511652,-2.490899
0.737180,0.210663,-8.154795
0.872176,0.456993,-6.927273
0.129746,0.748223,0.003763
0.112963,0.366150,2.355807
0.836085,0.205412,1.162160
0.214633,0.773171,4.741470
0.490379,0.919043,-9.268355
0.546921,0.723489,1.965171
0.299833,0.762291,1.385130
0.347999,0.613553,-1.124511
0.304645,0.622720,3.696418
0.082263,0.448506,0.514451
0.962295,0.723737,4.720894
0.073672,0.022761,-5.337809
0.263821,0.505612,2.193733
0.207525,0.643145,-10.600648
0.094269,0.736691,-4.566403
0.610866,0.841824,0.585245
0.924648,0.892174,0.128697
0.137794,0.410500,11.189362
0.761440,0.141191,11.077769
0.427999,0.557194,2.972147
0.081345,0.553184,5.833679
0.296110,0.889439,-1.962254
0.427425,0.056946,1.276955
0.618721,0.940572,5.954254
0.383773,0.225199,10.528502
0.010176,0.160320,-2.126891
0.284710,0.366896,-2.012182
0.664837,0.414008,-1.709188
0.153544,0.487774,5.319375
0.646696,0.023858,-1.023735
0.779022,0.666946,-0.962691
0.816201,0.266932,-7.603309
0.580064,0.840294,-2.105214
0.141201,0.160447,-0.009095
0.281191,0.958006,2.109123
0.582361,0.777326,0.733933
0.905452,0.411901,-9.894872
0.406127,0.347292,0.690142
0.950493,0.251069,0.540074
0.790260,0.776495,5.314092
0.434370,0.097238,-2.171725
0.670998,0.306590,-8.878534
0.155303,0.093965,-12.123150
0.402414,0.257432,1.510240
0.229208,0.578040,-4.574200
0.631667,0.691800,-3.809886
0.308862,0.728024,-0.120177
0.566483,0.802850,-3.990210
0.190600,0.670871,-3.808424
0.942414,0.027756,-0.243012
0.441259,0.474812,2.049519
0.189361,0.485104,-0.190639
0.751505,0.801366,-0.988190
0.327360,0.245291,3.884553
0.628104,0.115596,2.391139
0.544333,0.028777,-4.940512
0.243248,0.893344,-0.505505
0.082869,0.362774,1.892932
0.394547,0.313511,-5.808977
0.652141,0.176554,7.810416
0.104518,0.737201,-2.430248
0.499169,0.832356,-0.997969
0.186276,0.514795,4.631297
0.406521,0.555753,-2.124531
0.212638,0.334725,4.243572
0.049780,0.539459,-1.432035
0.585758,0.167544,2.424301
0.667435,0.264243,-4.962500
0.443155,0.856215,-5.733326
0.726314,0.814561,-0.990703
0.793157,0.671357,-2.804659
0.691462,0.605057,-2.373573
0.911320,0.653489,-4.215544
0.777847,0.140150,-3.092248
0.486905,0.872695,3.392770
0.228581,0.931893,-3.011655
0.645697,0.362075,0.476909
0.008527,0.582722,8.536687
0.856318,0.909892,-1.222734
0.719189,0.957950,5.599489
0.758917,0.557967,-0.723470
0.212844,0.151131,-4.691892
0.491773,0.115408,-6.097420
0.160281,0.603613,-3.017529
0.360364,0.132286,6.778319
0.171266,0.369760,5.088824
0.356930,0.426931,1.517455
0.035183,0.039952,-5.249718
0.779168,0.315124,1.940725
0.225822,0.799352,7.510736
0.296638,0.538258,-2.377142
0.195207,0.534080,0.146688
0.466661,0.963830,-4.179056
0.893181,0.311841,-8.370114
0.115800,0.622050,-12.350620
0.600445,0.332165,2.185713
0.512275,0.649248,1.482351
0.506149,0.063111,-3.276000
0.471046,0.274565,-4.487337
0.731096,0.461551,-1.518911
0.468770,0.416641,5.513006
0.953005,0.173601,15.875294
0.909383,0.760989,1.425311
0.496234,0.131271,-0.709425
0.008791,0.406311,5.845973
0.176934,0.952809,7.251535
0.285384,0.474778,-7.102373
0.258290,0.447497,-4.503442
0.256594,0.496722,6.080499
0.898820,0.215819,-7.637689
0.666133,0.403803,1.465680
0.745220,0.977909,-3.762515
0.552104,0.102475,-6.695766
0.922587,0.153239,5.360331
0.067091,0.313712,0.534008
0.673434,0.469699,-0.307684
0.703870,0.017366,4.868613
0.755692,0.015230,-5.082196
0.676809,0.099641,3.518012
0.805667,0.009827,-4.909686
0.809619,0.642742,-7.280649
