x_norm,y_norm,sigma_MPa
0.412640,0.446498,4.760030
0.851283,0.936204,4.509207
0.448644,0.111332,9.126767
0.440338,0.965519,-7.334359
0.859278,0.083672,-6.213858
0.954373,0.185382,4.586941
0.461595,0.667841,5.525763
0.901557,0.742830,9.259309
0.590126,0.797568,-0.235234
0.634465,0.647681,-6.903165
0.956246,0.799758,-4.210361
0.024771,0.418477,-3.095203
0.925960,0.304501,-7.063564
0.528959,0.536766,-16.814358
0.192719,0.974234,-5.824836
0.214652,0.666271,-8.121988
0.405769,0.725024,5.084554
0.540897,0.209150,-7.032086
0.295771,0.827732,11.131540
0.270897,0.474328,-9.838790
0.047109,0.144495,-1.073908
0.301147,0.903422,-10.583480
0.540362,0.653197,5.213595
0.393323,0.336470,1.816581
0.044024,0.169962,6.099286
0.341111,0.213004,6.113654
0.837964,0.766592,15.478476
0.305153,0.188395,-9.510425
0.308752,0.963901,2.094042
0.938080,0.603144,-3.995413
0.912964,0.650446,-1.141856
0.663282,0.544949,3.054648
0.238639,0.025162,1.553023
0.651898,0.070838,-17.313289
0.413178,0.384153,-4.108886
0.010588,0.239535,13.284322
0.089671,0.391636,2.948249
0.930412,0.478942,7.840189
0.602167,0.853983,-5.647385
0.904087,0.924092,-6.020945
0.363940,0.246351,2.319995
0.019498,0.269937,8.570480
0.977261,0.648600,-9.042325
0.466851,0.232862,1.582605
0.542944,0.110162,8.493219
0.960939,0.297936,9.156964
0.573986,0.086016,-4.385280
0.175216,0.104245,-1.463637
0.622752,0.417845,-12.292840
0.297606,0.566320,-9.714086
0.275936,0.911504,2.851185
0.801158,0.846639,-4.403873
0.778543,0.589349,-6.506861
0.802371,0.548257,-14.179903
0.675554,0.932967,1.123794
0.735929,0.275359,3.773989
0.325930,0.192301,1.027031
0.465425,0.737051,-21.204936
0.012698,0.221154,11.858452
0.273928,0.156287,-12.340122
0.600054,0.762007,-0.750133
0.628218,0.990334,-0.870681
0.301020,0.554398,23.935851
0.043722,0.726190,6.115405
0.328476,0.609536,-6.950045
0.778117,0.517774,16.930134
0.747442,0.998520,14.325190
0.271861,0.382718,-3.312945
0.858457,0.589698,-13.529963
0.259770,0.997503,-5.105120
0.229061,0.397574,-1.691380
0.229097,0.753688,13.869170
0.087733,0.755892,0.642798
0.269535,0.098659,-3.332974
0.940480,0.633162,-7.425552
0.275202,0.042244,7.529608
0.471916,0.143785,2.092235
0.986242,0.704866,-6.666062
0.321888,0.266859,10.058121
0.159842,0.110229,10.363902
0.439536,0.459655,-7.988418
0.431423,0.558532,3.726536
0.460510,0.853557,-13.660026
0.008579,0.909120,8.191262
0.329555,0.870407,2.845914
0.645955,0.465194,7.960582
0.773057,0.762865,4.120080
0.582559,0.670541,1.847621
0.450457,0.347019,10.888221
0.797039,0.916738,4.625977
0.240738,0.772663,-4.780064
0.088461,0.120916,4.937039
0.087891,0.439760,-9.129451
0.107584,0.788382,1.734811
0.357458,0.044477,-7.844221
0.780221,0.231912,3.449785
0.148044,0.774263,-8.215165
0.147065,0.626078,1.485875
0.716815,0.911803,-8.182304
0.907340,0.511189,10.894940
0.472724,0.975426,0.059438
0.246925,0.149123,2.704636
0.013461,0.179181,-12.799143
0.080781,0.059715,-0.672065
0.137372,0.857212,-0.533580
0.265942,0.255592,1.972152
0.650822,0.689194,5.287420
0.322835,0.127166,2.107034
0.726823,0.349152,-3.864439
0.516113,0.979728,-0.199960
0.296706,0.925869,-7.871393
0.521477,0.924090,-3.588924
0.452289,0.800402,-0.773502
0.970963,0.752870,12.014645
0.484925,0.055326,-14.343696
0.221099,0.695695,-6.420298
0.469716,0.530045,-6.992307
0.614242,0.246926,5.025499
0.025075,0.404063,5.606182
0.248723,0.982648,-5.728021
0.856433,0.308820,4.102076
0.652531,0.623115,19.534666
0.358135,0.697247,0.845166
0.918557,0.684845,3.791868
0.800619,0.783695,3.119618
0.391947,0.888964,3.799737
0.844053,0.752279,-4.124731
0.632265,0.411295,5.337419
0.272666,0.040327,-9.648752
0.235398,0.381574,-1.154125
0.365019,0.679738,-8.232558
0.831726,0.523395,8.507688
0.062048,0.875475,4.960358
0.513194,0.901892,-4.075187
0.505956,0.385443,-5.165963
0.548719,0.031404,1.388728
0.955423,0.596007,-17.276535
0.178030,0.277219,-7.802199
0.774401,0.658951,-2.190140
0.609805,0.658377,0.064145
0.721760,0.695871,3.146420
0.776210,0.782335,-4.346638
0.832549,0.568919,12.786933
0.076873,0.011448,4.456909
0.091549,0.492105,-6.546024
0.015037,0.899469,-8.358967
0.992480,0.686105,-2.737109
0.681301,0.264492,-1.860393
0.819813,0.973218,8.237195
0.567707,0.607584,4.363218
0.967747,0.270985,9.075349
0.920556,0.775581,-11.939504
0.173512,0.435036,-4.865266
0.432372,0.897090,-6.444599
0.935068,0.381237,7.973474
0.219827,0.607203,-10.180978
0.702119,0.170183,-12.611565
0.099213,0.900538,2.630807
0.229048,0.404626,2.094000
0.920176,0.692939,4.993396
0.934683,0.409304,-9.021472
0.601598,0.801938,4.944678
0.349074,0.852706,-8.572874
0.845475,0.136125,4.116084
0.581932,0.122756,-2.881235
0.556019,0.737716,-5.920031
0.594384,0.437803,6.813653
0.122819,0.381023,1.276178
0.115629,0.192148,1.705036
0.504257,0.984529,-10.554466
0.484519,0.825362,-3.269561
0.642892,0.674618,-12.631119
0.694384,0.964229,-7.243507
0.377068,0.531230,2.879850
0.394717,0.789293,0.373874
0.018153,0.241187,0.031031
0.336493,0.144425,-5.802228
0.784398,0.896797,10.016456
0.155998,0.690392,-2.020152
0.412997,0.819070,-5.758452
0.563395,0.104959,-14.816860
0.152297,0.346839,-13.558017
0.811081,0.141774,0.222405
0.533805,0.712671,-5.439037
0.678612,0.124433,12.542411
0.658088,0.717668,3.503389
0.322066,0.030171,4.458606
0.425275,0.102985,-21.929329
0.256181,0.592116,-10.878735
0.534736,0.742478,8.660997
0.070385,0.852080,2.737307
0.217331,0.418844,-4.799746
0.549944,0.517754,0.604637
0.628720,0.473291,-4.994982
0.877611,0.322088,8.040298
0.716433,0.049577,15.458482
0.164309,0.340276,-17.554898
0.130814,0.607861,10.381031
0.678770,0.324592,-0.623707
0.407297,0.371230,-10.166465
0.770948,0.042434,19.116829
0.731003,0.340101,-1.786102
0.076460,0.329953,-16.289250
0.277187,0.635017,-5.725877
0.569303,0.923287,3.984998
0.543143,0.278100,9.075841
0.210176,0.858174,-2.187998
0.842927,0.504940,16.812236
0.034985,0.542678,9.431683
0.968739,0.530233,6.764247
0.180216,0.530862,-10.420289
0.237755,0.845782,-5.938189
0.909620,0.209239,4.149353
0.477741,0.593655,5.127167
0.203961,0.141627,11.363883
0.169417,0.887884,-4.168976
0.475735,0.009599,-2.415284
0.311428,0.345220,17.052044
0.847503,0.613628,0.495747
0.114814,0.259605,-8.901190
0.607302,0.286074,4.375685
0.619877,0.917982,1.909770
0.325650,0.112100,-24.124409
0.724570,0.974580,5.042988
0.599557,0.851860,-4.963271
0.669493,0.677389,6.423579
0.578359,0.493752,5.885388
0.179994,0.230061,-6.689613
0.035156,0.919931,2.721497
0.064436,0.976771,0.610765
0.419755,0.897473,5.271013
0.774441,0.366856,-3.684072
0.222071,0.026608,-5.332701
0.457338,0.708347,-12.582657
0.873603,0.536423,6.947599
0.250903,0.366839,-4.694196
0.870918,0.532248,0.835980
0.836654,0.897114,4.924253
0.185102,0.691648,-11.438833
0.134143,0.701798,6.930428
0.888758,0.159493,-10.310523
0.802232,0.132826,6.729187
0.798111,0.211103,1.087198
0.085813,0.566381,13.533756
0.457003,0.559138,9.328109
0.318945,0.843474,-2.422021
0.164757,0.281325,-8.238943
0.493263,0.399802,-6.112984
0.806914,0.705600,-5.873261
0.040708,0.399289,-12.065678
0.783275,0.681896,-20.934643
0.092905,0.316866,-12.644941
0.328628,0.570974,-1.871244
0.505771,0.498303,-3.736869
0.691366,0.710344,-7.030832
0.807775,0.324596,10.612024
0.204305,0.862097,-10.021873
0.825270,0.035336,-0.745965
0.667050,0.482656,6.725249
0.590318,0.463965,-15.803072
0.161303,0.000318,0.821068
0.141867,0.200738,4.738208
0.608506,0.773322,-14.926186
0.750964,0.089028,-4.067758
0.336569,0.541296,5.341716
0.635893,0.947423,-5.889362
0.236190,0.092379,0.366618
0.769546,0.785059,8.217841
0.294798,0.469306,1.878941
0.158921,0.395129,0.297319
0.088233,0.784828,-6.891031
0.214314,0.365766,12.025042
0.875181,0.564273,-3.308293
0.321140,0.050759,2.016510
0.421507,0.562806,1.947224
0.603341,0.157398,-4.703816
0.258481,0.612235,-1.359633
0.277671,0.701629,0.749009
0.060472,0.323287,-0.643097
0.437980,0.621551,0.386921
0.395556,0.675618,0.334266
0.765527,0.377863,-6.118939
0.051585,0.214050,-1.700716
0.705804,0.280079,-5.944374
0.741305,0.044541,7.104963
0.436820,0.060681,-0.873185
0.339763,0.336992,10.241363
0.840274,0.838393,8.428432
0.664233,0.236435,0.534921
0.928230,0.199534,2.213848
0.477543,0.089298,10.119458
0.497505,0.933320,4.201711
0.547412,0.695206,-11.747038
0.235329,0.104811,6.799564
0.524903,0.700667,5.295673
0.437240,0.579797,-11.035309
0.183314,0.745211,-11.032240
0.948808,0.193649,2.814055
0.461205,0.995198,-3.560085
0.656776,0.903957,1.213327
0.682487,0.728297,-4.066447
0.220628,0.778823,2.741578
0.696321,0.938381,-0.764933
0.344681,0.818637,1.742596
0.151298,0.780406,-1.996666
0.604169,0.817635,-4.637343
0.902156,0.193859,4.786459
0.773959,0.056139,-12.333756
0.418864,0.579550,-2.372480
0.924488,0.914972,14.842290
0.155509,0.040686,-0.036173
0.532556,0.808148,-0.814045
0.756268,0.092416,5.204991
0.081978,0.879388,-2.864101
0.887042,0.311026,2.274439
0.734685,0.449646,-12.255091
0.948220,0.016094,6.073080
0.086737,0.339281,-3.987656
0.128122,0.771238,-4.104549
0.088945,0.409221,-0.781999
0.864651,0.693552,-0.140415
0.200513,0.687129,-1.837669
0.400535,0.021620,3.303016
0.961675,0.855488,-5.601812
0.631230,0.540415,-4.792611
0.616175,0.829856,-0.593387
0.733745,0.401622,-12.892130
0.187202,0.848517,5.802583
0.146791,0.411540,-7.886329
0.473453,0.351162,1.294224
0.164214,0.341331,0.231941
0.866754,0.738477,2.430528
0.036469,0.432046,15.604690
0.908472,0.976226,-5.892324
0.203892,0.874319,-0.740378
0.667238,0.597827,-21.424868
0.718508,0.793572,16.544602
0.324530,0.580494,10.115403
0.234916,0.527296,6.319741
0.595437,0.299481,-3.745715
0.499021,0.177110,-10.797221
0.909924,0.296902,4.624459
0.292661,0.280137,-10.182378
0.077733,0.381630,-1.530410
0.837557,0.753862,-10.754741
0.453101,0.559091,3.523723
0.345759,0.024510,10.722202
0.014762,0.942480,-4.945853
0.992071,0.910943,6.107789
0.823029,0.918210,-2.874053
0.513568,0.871054,8.078626
0.904454,0.598019,-0.312672
0.526288,0.086362,-4.545118
0.103866,0.089921,-10.348208
0.134261,0.676647,-1.957981
0.489193,0.201732,15.081963
0.753607,0.709188,4.693582
0.667940,0.045589,-5.731941
0.151833,0.657424,16.399166
0.702296,0.369045,-10.281297
0.083345,0.328404,-2.275900
0.702464,0.431380,5.809192
0.144526,0.364077,0.496782
0.145735,0.278359,6.688563
0.222296,0.573038,-0.331287
0.449637,0.895447,-2.135262
0.496971,0.993952,-19.467399
0.725288,0.817529,4.206922
0.143142,0.960106,-3.936924
0.416198,0.560546,2.102100
0.931233,0.090949,-4.726923
0.303344,0.708905,1.281291
0.140944,0.918485,1.781653
0.086497,0.664185,-2.151873
0.623971,0.704358,-2.326902
0.036239,0.060659,-8.754330
0.220836,0.895875,3.744362
0.510314,0.846337,-10.090451
0.623291,0.632455,4.715185
0.907612,0.177834,4.514532
0.885212,0.152117,-1.057739
0.626170,0.712122,-1.028965
0.228156,0.684772,19.299952
0.250241,0.186688,-4.068477
0.623251,0.745405,-5.873994
0.735530,0.466310,3.413497
0.862378,0.954039,-4.178612
0.532963,0.575922,0.465466
0.714464,0.807074,-5.363239
0.915525,0.930985,5.762641
0.768905,0.497375,-9.736834
0.442627,0.900996,-14.284083
0.532114,0.855894,-3.019453
0.270775,0.064142,5.088219
0.486570,0.398660,7.388752
0.783789,0.000216,-5.567394
0.703037,0.604668,0.475742
0.850419,0.507083,0.927295
0.336395,0.293357,-8.383270
0.075088,0.680224,6.647065
