x_mm,y_mm,z_m
-25.344137,-23.814224,-1.382920474e-07
-24.539562,-23.814224,-1.687254601e-07
-23.734986,-23.814224,1.781149557e-07
-22.930410,-23.814224,-9.371252131e-08
-22.125834,-23.814224,5.797997620e-09
-21.321258,-23.814224,-8.221203457e-08
-20.516683,-23.814224,-1.576241164e-07
-19.712107,-23.814224,-1.281733309e-07
-18.907531,-23.814224,3.383607472e-08
-18.102955,-23.814224,3.827161991e-08
-17.298379,-23.814224,4.435027717e-08
-16.493804,-23.814224,1.189248568e-07
-15.689228,-23.814224,8.152433904e-08
-14.884652,-23.814224,7.607706380e-08
-14.080076,-23.814224,1.936471401e-07
-13.275501,-23.814224,1.450560111e-07
-12.470925,-23.814224,1.972877295e-08
-11.666349,-23.814224,-6.537521357e-08
-10.861773,-23.814224,2.670020630e-07
-10.057197,-23.814224,1.669909231e-07
-9.252622,-23.814224,2.732166400e-07
-8.448046,-23.814224,1.523993708e-07
-7.643470,-23.814224,1.973802327e-07
-6.838894,-23.814224,9.053535302e-08
-6.034318,-23.814224,4.135773606e-07
-5.229743,-23.814224,1.448990053e-07
-4.425167,-23.814224,1.882552282e-07
-3.620591,-23.814224,2.953068100e-08
-2.816015,-23.814224,2.224784750e-07
-2.011439,-23.814224,3.158279897e-07
-1.206864,-23.814224,1.806465629e-07
-0.402288,-23.814224,1.761126865e-07
0.402288,-23.814224,1.520947439e-07
1.206864,-23.814224,1.681380994e-07
2.011439,-23.814224,1.923560667e-07
2.816015,-23.814224,1.909718041e-09
3.620591,-23.814224,8.644933851e-08
4.425167,-23.814224,-4.810164275e-08
5.229743,-23.814224,1.434548016e-07
6.034318,-23.814224,-1.858379263e-07
6.838894,-23.814224,-1.539985090e-07
7.643470,-23.814224,5.031795138e-08
8.448046,-23.814224,1.468482657e-07
9.252622,-23.814224,1.165307075e-07
10.057197,-23.814224,-1.936981901e-07
10.861773,-23.814224,7.208913614e-08
11.666349,-23.814224,1.448412676e-07
12.470925,-23.814224,1.126351264e-07
13.275501,-23.814224,2.085481483e-07
14.080076,-23.814224,5.848898695e-08
14.884652,-23.814224,2.169757882e-07
15.689228,-23.814224,1.084405391e-07
16.493804,-23.814224,1.818839885e-07
17.298379,-23.814224,-1.774136150e-08
18.102955,-23.814224,5.855347905e-08
18.907531,-23.814224,8.709521865e-08
19.712107,-23.814224,-1.191101565e-07
20.516683,-23.814224,5.751205642e-08
21.321258,-23.814224,1.091857637e-07
22.125834,-23.814224,-8.456543882e-08
22.930410,-23.814224,-1.413719095e-08
23.734986,-23.814224,-1.639251704e-07
24.539562,-23.814224,6.354040982e-08
25.344137,-23.814224,7.687148407e-09
-25.344137,-23.058217,-1.035440395e-07
-24.539562,-23.058217,-1.026663131e-07
-23.734986,-23.058217,-7.589213757e-08
-22.930410,-23.058217,7.174470237e-08
-22.125834,-23.058217,-2.114919306e-07
-21.321258,-23.058217,-1.520177919e-07
-20.516683,-23.058217,6.635542113e-08
-19.712107,-23.058217,1.036191648e-07
-18.907531,-23.058217,-2.354542868e-07
-18.102955,-23.058217,3.804196361e-08
-17.298379,-23.058217,3.520380512e-08
-16.493804,-23.058217,2.248561896e-07
-15.689228,-23.058217,8.894962583e-08
-14.884652,-23.058217,1.336465459e-08
-14.080076,-23.058217,1.111039453e-08
-13.275501,-23.058217,3.532963110e-08
-12.470925,-23.058217,-1.321856261e-08
-11.666349,-23.058217,8.506417771e-08
-10.861773,-23.058217,-4.781644878e-08
-10.057197,-23.058217,1.573387025e-07
-9.252622,-23.058217,1.643954618e-07
-8.448046,-23.058217,2.834068831e-08
-7.643470,-23.058217,1.808280876e-07
-6.838894,-23.058217,3.706776165e-07
-6.034318,-23.058217,1.970094889e-07
-5.229743,-23.058217,2.027766823e-07
-4.425167,-23.058217,4.873201750e-07
-3.620591,-23.058217,2.707880215e-07
-2.816015,-23.058217,1.399778803e-07
-2.011439,-23.058217,1.948027774e-07
-1.206864,-23.058217,2.247183429e-07
-0.402288,-23.058217,1.747933735e-07
0.402288,-23.058217,1.919659572e-07
1.206864,-23.058217,2.104243706e-07
2.011439,-23.058217,2.473046905e-07
2.816015,-23.058217,2.504081199e-07
3.620591,-23.058217,2.037835082e-07
4.425167,-23.058217,1.054771263e-07
5.229743,-23.058217,3.255937943e-08
6.034318,-23.058217,-3.001873574e-10
6.838894,-23.058217,6.614504237e-08
7.643470,-23.058217,5.182000274e-08
8.448046,-23.058217,-6.765201828e-09
9.252622,-23.058217,1.121794002e-07
10.057197,-23.058217,-3.236349684e-08
10.861773,-23.058217,9.352225404e-08
11.666349,-23.058217,2.682681290e-07
12.470925,-23.058217,4.872519768e-08
13.275501,-23.058217,7.946348519e-09
14.080076,-23.058217,2.532451194e-07
14.884652,-23.058217,1.653680341e-07
15.689228,-23.058217,-1.139486504e-09
16.493804,-23.058217,2.715293090e-07
17.298379,-23.058217,3.445935034e-07
18.102955,-23.058217,-1.581060472e-08
18.907531,-23.058217,-9.473350019e-08
19.712107,-23.058217,6.696135116e-08
20.516683,-23.058217,8.203904853e-08
21.321258,-23.058217,-3.732820929e-08
22.125834,-23.058217,-1.276696409e-07
22.930410,-23.058217,-9.469294096e-08
23.734986,-23.058217,-1.150707784e-07
24.539562,-23.058217,5.749827481e-08
25.344137,-23.058217,-1.188383377e-07
-25.344137,-22.302210,-1.814895753e-07
-24.539562,-22.302210,-8.503818709e-08
-23.734986,-22.302210,-9.714281988e-08
-22.930410,-22.302210,-1.706924835e-07
-22.125834,-22.302210,-1.156619124e-07
-21.321258,-22.302210,-1.932099166e-07
-20.516683,-22.302210,3.402873027e-08
-19.712107,-22.302210,8.136467394e-08
-18.907531,-22.302210,2.077403845e-08
-18.102955,-22.302210,2.059803038e-07
-17.298379,-22.302210,-5.342248624e-08
-16.493804,-22.302210,5.170210204e-08
-15.689228,-22.302210,6.862794433e-08
-14.884652,-22.302210,-1.483895825e-07
-14.080076,-22.302210,-4.486284572e-08
-13.275501,-22.302210,7.071151739e-08
-12.470925,-22.302210,7.947264167e-08
-11.666349,-22.302210,9.689137785e-08
-10.861773,-22.302210,1.070973194e-07
-10.057197,-22.302210,2.635450329e-07
-9.252622,-22.302210,4.230704828e-08
-8.448046,-22.302210,1.502243756e-07
-7.643470,-22.302210,1.608233706e-07
-6.838894,-22.302210,3.244519704e-07
-6.034318,-22.302210,1.088879942e-07
-5.229743,-22.302210,1.133203815e-07
-4.425167,-22.302210,1.810606233e-07
-3.620591,-22.302210,7.255061247e-08
-2.816015,-22.302210,1.702102218e-07
-2.011439,-22.302210,3.258404747e-07
-1.206864,-22.302210,3.197438887e-07
-0.402288,-22.302210,1.233620743e-07
0.402288,-22.302210,2.103698868e-07
1.206864,-22.302210,1.859969692e-07
2.011439,-22.302210,1.861240711e-07
2.816015,-22.302210,1.100037316e-07
3.620591,-22.302210,4.002659407e-08
4.425167,-22.302210,5.711732377e-08
5.229743,-22.302210,-4.274230350e-08
6.034318,-22.302210,-1.336668146e-09
6.838894,-22.302210,-8.032832796e-09
7.643470,-22.302210,1.154864639e-07
8.448046,-22.302210,7.830286582e-08
9.252622,-22.302210,5.863724144e-08
10.057197,-22.302210,1.222238786e-07
10.861773,-22.302210,1.062888328e-07
11.666349,-22.302210,1.492446204e-07
12.470925,-22.302210,2.733867030e-07
13.275501,-22.302210,2.326840147e-08
14.080076,-22.302210,2.990008787e-07
14.884652,-22.302210,4.402676372e-08
15.689228,-22.302210,2.576464884e-07
16.493804,-22.302210,1.956071082e-07
17.298379,-22.302210,2.226450276e-08
18.102955,-22.302210,1.175154057e-07
18.907531,-22.302210,-1.140828554e-08
19.712107,-22.302210,-1.012920987e-07
20.516683,-22.302210,-1.338693024e-07
21.321258,-22.302210,1.262602460e-07
22.125834,-22.302210,-7.404057891e-08
22.930410,-22.302210,8.385994080e-08
23.734986,-22.302210,1.674964378e-07
24.539562,-22.302210,-2.506884814e-08
25.344137,-22.302210,7.357979666e-08
-25.344137,-21.546203,-6.617957912e-08
-24.539562,-21.546203,-1.175996953e-07
-23.734986,-21.546203,-6.146034668e-08
-22.930410,-21.546203,3.588167238e-08
-22.125834,-21.546203,3.697430031e-08
-21.321258,-21.546203,-1.124354564e-07
-20.516683,-21.546203,9.392662301e-08
-19.712107,-21.546203,-8.207971325e-08
-18.907531,-21.546203,-9.733004909e-08
-18.102955,-21.546203,2.910448747e-08
-17.298379,-21.546203,-6.393458025e-08
-16.493804,-21.546203,1.109482102e-07
-15.689228,-21.546203,8.282944140e-08
-14.884652,-21.546203,-2.402410518e-08
-14.080076,-21.546203,1.001712355e-07
-13.275501,-21.546203,-7.587957664e-08
-12.470925,-21.546203,1.178853117e-07
-11.666349,-21.546203,2.209498189e-07
-10.861773,-21.546203,1.633024064e-07
-10.057197,-21.546203,-6.507616976e-08
-9.252622,-21.546203,-2.686380050e-08
-8.448046,-21.546203,5.689023772e-09
-7.643470,-21.546203,3.603996488e-07
-6.838894,-21.546203,2.490526367e-07
-6.034318,-21.546203,3.791567448e-08
-5.229743,-21.546203,2.619767834e-07
-4.425167,-21.546203,1.020925931e-07
-3.620591,-21.546203,3.171227254e-07
-2.816015,-21.546203,2.934868029e-07
-2.011439,-21.546203,2.591058758e-07
-1.206864,-21.546203,2.453118056e-07
-0.402288,-21.546203,1.696544924e-07
0.402288,-21.546203,2.047994118e-07
1.206864,-21.546203,7.712865266e-08
2.011439,-21.546203,1.124477050e-07
2.816015,-21.546203,-3.632960333e-08
3.620591,-21.546203,9.833057052e-08
4.425167,-21.546203,-1.117514058e-07
5.229743,-21.546203,-2.027625395e-08
6.034318,-21.546203,-3.765835839e-09
6.838894,-21.546203,-8.622271449e-08
7.643470,-21.546203,2.502272215e-08
8.448046,-21.546203,-4.539595342e-08
9.252622,-21.546203,9.720023306e-08
10.057197,-21.546203,-6.755041885e-09
10.861773,-21.546203,-1.183233460e-07
11.666349,-21.546203,1.924675426e-07
12.470925,-21.546203,1.368110551e-07
13.275501,-21.546203,1.994931899e-07
14.080076,-21.546203,3.204997236e-07
14.884652,-21.546203,-1.222266252e-07
15.689228,-21.546203,8.022558771e-08
16.493804,-21.546203,1.473725841e-09
17.298379,-21.546203,-9.879954638e-08
18.102955,-21.546203,1.370260915e-07
18.907531,-21.546203,2.612705241e-08
19.712107,-21.546203,1.473146420e-07
20.516683,-21.546203,1.079440767e-07
21.321258,-21.546203,-8.020338013e-08
22.125834,-21.546203,3.509599385e-08
22.930410,-21.546203,-2.190846607e-08
23.734986,-21.546203,-1.816857595e-07
24.539562,-21.546203,-1.143098853e-07
25.344137,-21.546203,2.812090552e-08
-25.344137,-20.790196,3.390260499e-08
-24.539562,-20.790196,8.454622376e-08
-23.734986,-20.790196,-3.755753247e-08
-22.930410,-20.790196,-4.441491212e-09
-22.125834,-20.790196,-8.160648081e-08
-21.321258,-20.790196,-3.463313624e-08
-20.516683,-20.790196,-8.557270347e-08
-19.712107,-20.790196,-2.172258464e-07
-18.907531,-20.790196,-2.257181037e-07
-18.102955,-20.790196,-1.171563237e-07
-17.298379,-20.790196,3.293810362e-08
-16.493804,-20.790196,1.255614593e-07
-15.689228,-20.790196,8.850410674e-08
-14.884652,-20.790196,8.590791099e-08
-14.080076,-20.790196,3.272971804e-07
-13.275501,-20.790196,2.731458135e-08
-12.470925,-20.790196,7.610077547e-08
-11.666349,-20.790196,-2.434453540e-08
-10.861773,-20.790196,1.363246500e-07
-10.057197,-20.790196,1.969977000e-07
-9.252622,-20.790196,2.965746678e-07
-8.448046,-20.790196,-3.915353789e-09
-7.643470,-20.790196,1.044382325e-07
-6.838894,-20.790196,-6.358494400e-08
-6.034318,-20.790196,1.460305812e-07
-5.229743,-20.790196,1.964686390e-07
-4.425167,-20.790196,1.999776124e-07
-3.620591,-20.790196,2.365078201e-07
-2.816015,-20.790196,3.002687945e-07
-2.011439,-20.790196,1.957499028e-07
-1.206864,-20.790196,2.343938674e-07
-0.402288,-20.790196,2.364541693e-07
0.402288,-20.790196,2.073158472e-07
1.206864,-20.790196,-8.388942460e-08
2.011439,-20.790196,1.198833533e-07
2.816015,-20.790196,5.361341177e-09
3.620591,-20.790196,4.444152237e-08
4.425167,-20.790196,4.204025292e-08
5.229743,-20.790196,-6.848463788e-09
6.034318,-20.790196,-9.971606219e-08
6.838894,-20.790196,-1.919488624e-07
7.643470,-20.790196,-1.582728551e-07
8.448046,-20.790196,8.037920464e-08
9.252622,-20.790196,2.033881118e-08
10.057197,-20.790196,5.860690534e-08
10.861773,-20.790196,6.272366496e-09
11.666349,-20.790196,4.755983427e-08
12.470925,-20.790196,-1.135330778e-07
13.275501,-20.790196,1.589213613e-07
14.080076,-20.790196,-5.884880598e-10
14.884652,-20.790196,1.391214616e-07
15.689228,-20.790196,2.131603647e-07
16.493804,-20.790196,-7.797507445e-08
17.298379,-20.790196,4.471211714e-08
18.102955,-20.790196,1.361793418e-07
18.907531,-20.790196,1.619329182e-07
19.712107,-20.790196,1.980858207e-07
20.516683,-20.790196,-6.120803858e-09
21.321258,-20.790196,-8.065874161e-08
22.125834,-20.790196,-4.746464301e-08
22.930410,-20.790196,1.793969459e-07
23.734986,-20.790196,8.328412846e-08
24.539562,-20.790196,8.607112006e-08
25.344137,-20.790196,-4.840288727e-08
-25.344137,-20.034189,-1.203608217e-07
-24.539562,-20.034189,2.131551729e-08
-23.734986,-20.034189,-1.695548999e-08
-22.930410,-20.034189,1.437492946e-07
-22.125834,-20.034189,1.429716522e-07
-21.321258,-20.034189,-2.421971805e-07
-20.516683,-20.034189,1.662349665e-08
-19.712107,-20.034189,-1.541895447e-07
-18.907531,-20.034189,-5.504143292e-08
-18.102955,-20.034189,-1.450424982e-07
-17.298379,-20.034189,-3.209487593e-08
-16.493804,-20.034189,-7.159300414e-08
-15.689228,-20.034189,9.024275285e-08
-14.884652,-20.034189,9.033025611e-08
-14.080076,-20.034189,3.529332179e-07
-13.275501,-20.034189,5.402529210e-08
-12.470925,-20.034189,1.101449588e-07
-11.666349,-20.034189,1.321892001e-07
-10.861773,-20.034189,1.354963540e-07
-10.057197,-20.034189,2.840390107e-07
-9.252622,-20.034189,1.611827734e-07
-8.448046,-20.034189,8.931323822e-08
-7.643470,-20.034189,1.152094414e-07
-6.838894,-20.034189,1.784204722e-07
-6.034318,-20.034189,2.701621760e-07
-5.229743,-20.034189,3.049579558e-07
-4.425167,-20.034189,1.586163713e-07
-3.620591,-20.034189,1.259916419e-07
-2.816015,-20.034189,8.482499038e-09
-2.011439,-20.034189,1.064808262e-07
-1.206864,-20.034189,1.125434367e-07
-0.402288,-20.034189,1.216981960e-07
0.402288,-20.034189,5.997199027e-09
1.206864,-20.034189,2.207876059e-07
2.011439,-20.034189,5.722307297e-08
2.816015,-20.034189,5.137437452e-08
3.620591,-20.034189,-5.430422618e-08
4.425167,-20.034189,2.705759152e-08
5.229743,-20.034189,-1.231356453e-07
6.034318,-20.034189,-9.932471067e-08
6.838894,-20.034189,6.520475893e-09
7.643470,-20.034189,-4.255012344e-08
8.448046,-20.034189,2.413814333e-07
9.252622,-20.034189,4.329514363e-08
10.057197,-20.034189,2.100231801e-07
10.861773,-20.034189,1.572057474e-07
11.666349,-20.034189,1.755837269e-07
12.470925,-20.034189,1.179681599e-07
13.275501,-20.034189,1.171036878e-07
14.080076,-20.034189,-3.320339792e-08
14.884652,-20.034189,3.636002237e-07
15.689228,-20.034189,2.738964285e-07
16.493804,-20.034189,2.438256902e-07
17.298379,-20.034189,-8.129134578e-09
18.102955,-20.034189,-1.795263597e-07
18.907531,-20.034189,5.450410937e-08
19.712107,-20.034189,-1.098754063e-08
20.516683,-20.034189,2.662505263e-07
21.321258,-20.034189,-6.111964517e-08
22.125834,-20.034189,7.755794098e-08
22.930410,-20.034189,-2.951115945e-08
23.734986,-20.034189,9.890377077e-08
24.539562,-20.034189,6.190143272e-08
25.344137,-20.034189,7.196469044e-08
-25.344137,-19.278182,1.039623033e-07
-24.539562,-19.278182,-2.224032634e-07
-23.734986,-19.278182,-3.046384674e-08
-22.930410,-19.278182,-2.091871703e-07
-22.125834,-19.278182,-2.929579124e-08
-21.321258,-19.278182,-2.710304952e-07
-20.516683,-19.278182,-2.647505108e-07
-19.712107,-19.278182,-1.709173800e-07
-18.907531,-19.278182,-2.288874760e-07
-18.102955,-19.278182,1.326016623e-07
-17.298379,-19.278182,-5.876701038e-08
-16.493804,-19.278182,1.230179866e-07
-15.689228,-19.278182,-6.902015729e-10
-14.884652,-19.278182,2.507164944e-07
-14.080076,-19.278182,2.924299897e-07
-13.275501,-19.278182,1.283197897e-07
-12.470925,-19.278182,8.953917546e-08
-11.666349,-19.278182,1.864458561e-07
-10.861773,-19.278182,1.236978259e-07
-10.057197,-19.278182,3.680464621e-07
-9.252622,-19.278182,6.534293043e-08
-8.448046,-19.278182,6.063624661e-08
-7.643470,-19.278182,7.880924605e-08
-6.838894,-19.278182,2.612939736e-07
-6.034318,-19.278182,1.079107819e-07
-5.229743,-19.278182,8.488276697e-08
-4.425167,-19.278182,1.895341565e-07
-3.620591,-19.278182,1.742757600e-07
-2.816015,-19.278182,6.581451026e-08
-2.011439,-19.278182,2.826915225e-07
-1.206864,-19.278182,1.320101251e-07
-0.402288,-19.278182,2.228220391e-07
0.402288,-19.278182,1.822550472e-07
1.206864,-19.278182,4.741464765e-08
2.011439,-19.278182,1.256980584e-07
2.816015,-19.278182,1.448675288e-07
3.620591,-19.278182,-6.920359189e-08
4.425167,-19.278182,1.310504876e-07
5.229743,-19.278182,-1.432804190e-07
6.034318,-19.278182,1.562994860e-07
6.838894,-19.278182,-3.476949280e-08
7.643470,-19.278182,7.434013840e-08
8.448046,-19.278182,3.386594246e-08
9.252622,-19.278182,1.430293559e-07
10.057197,-19.278182,1.261393443e-07
10.861773,-19.278182,5.176979115e-08
11.666349,-19.278182,1.654310097e-07
12.470925,-19.278182,8.268874683e-08
13.275501,-19.278182,-1.805586908e-08
14.080076,-19.278182,1.479377860e-07
14.884652,-19.278182,1.082602356e-07
15.689228,-19.278182,1.801457189e-07
16.493804,-19.278182,1.379455275e-08
17.298379,-19.278182,2.980527648e-07
18.102955,-19.278182,-4.183668380e-08
18.907531,-19.278182,1.474629234e-07
19.712107,-19.278182,-9.517807419e-08
20.516683,-19.278182,-1.082416113e-07
21.321258,-19.278182,3.613989559e-08
22.125834,-19.278182,-3.818440362e-08
22.930410,-19.278182,-1.593362593e-07
23.734986,-19.278182,5.655309732e-08
24.539562,-19.278182,-1.945863081e-07
25.344137,-19.278182,1.624313451e-08
-25.344137,-18.522175,-7.479961067e-08
-24.539562,-18.522175,4.659529048e-08
-23.734986,-18.522175,-2.091548218e-07
-22.930410,-18.522175,-8.603677035e-08
-22.125834,-18.522175,6.189195054e-08
-21.321258,-18.522175,-1.593922939e-07
-20.516683,-18.522175,-1.018155417e-08
-19.712107,-18.522175,-6.953652033e-08
-18.907531,-18.522175,-4.753810373e-08
-18.102955,-18.522175,9.539345509e-08
-17.298379,-18.522175,9.939572504e-08
-16.493804,-18.522175,-4.364264543e-08
-15.689228,-18.522175,-7.454599530e-08
-14.884652,-18.522175,-2.798720484e-08
-14.080076,-18.522175,-3.244630538e-08
-13.275501,-18.522175,6.550039659e-08
-12.470925,-18.522175,-7.721208436e-08
-11.666349,-18.522175,1.234132481e-07
-10.861773,-18.522175,-7.565848976e-08
-10.057197,-18.522175,1.447289805e-08
-9.252622,-18.522175,1.188971379e-07
-8.448046,-18.522175,1.221080056e-07
-7.643470,-18.522175,2.052340562e-07
-6.838894,-18.522175,2.085388546e-07
-6.034318,-18.522175,1.449322773e-07
-5.229743,-18.522175,2.224817193e-07
-4.425167,-18.522175,2.298499509e-07
-3.620591,-18.522175,5.832885675e-09
-2.816015,-18.522175,1.677928012e-09
-2.011439,-18.522175,6.780190235e-08
-1.206864,-18.522175,1.020339577e-07
-0.402288,-18.522175,6.671499685e-09
0.402288,-18.522175,2.587716437e-07
1.206864,-18.522175,5.385759788e-08
2.011439,-18.522175,1.244391070e-07
2.816015,-18.522175,-3.193718547e-09
3.620591,-18.522175,4.253555229e-08
4.425167,-18.522175,-2.770351308e-08
5.229743,-18.522175,-3.289067053e-08
6.034318,-18.522175,-4.948694378e-08
6.838894,-18.522175,-1.636423776e-08
7.643470,-18.522175,-2.823352171e-08
8.448046,-18.522175,-4.245673637e-08
9.252622,-18.522175,-4.806699624e-08
10.057197,-18.522175,1.087875825e-07
10.861773,-18.522175,1.067336333e-07
11.666349,-18.522175,1.957335898e-08
12.470925,-18.522175,1.084295113e-08
13.275501,-18.522175,2.997922037e-08
14.080076,-18.522175,-5.514340478e-08
14.884652,-18.522175,-5.403410786e-09
15.689228,-18.522175,5.825659520e-08
16.493804,-18.522175,-4.041196416e-08
17.298379,-18.522175,1.230407981e-07
18.102955,-18.522175,-5.127184332e-08
18.907531,-18.522175,-1.601294548e-07
19.712107,-18.522175,-1.341285441e-07
20.516683,-18.522175,2.218361608e-08
21.321258,-18.522175,-6.878330747e-08
22.125834,-18.522175,-6.438608784e-08
