frequency_hz,gamma_per_m
0.0,0.0003002375
0.4,0.0003002375000006221
0.8,0.0003002375000024884
1.2000000000000002,0.00032893639220091557
1.6,0.00037991776992636725
2.0,0.00042486253122618075
2.4000000000000004,0.00046552115513037875
2.8000000000000003,0.0005029333066822921
3.2,0.0005377762602153496
3.6,0.0005705203680100901
4.0,0.0006015080310615782
4.4,0.0006309976904329184
4.800000000000001,0.0006591900955726675
5.2,0.0006862448657548071
5.6000000000000005,0.0007122913987385176
6.0,0.000737436319819708
6.4,0.0007617687246105011
6.800000000000001,0.0007853639652102106
7.2,0.0008082864457968307
7.6000000000000005,0.0008305917270866801
8.0,0.0008523281376726906
8.4,0.0008735380265093964
8.8,0.0008942587496351756
9.200000000000001,0.0009145234569626284
9.600000000000001,0.0009343617265235729
10.0,0.0009538000808281418
10.4,0.0009728624110586764
10.8,0.0009915703284392055
11.200000000000001,0.0010099434575004773
11.600000000000001,0.0010279996825685123
12.0,0.0010457553562837555
12.4,0.0010632254770629413
12.8,0.0010804238409762462
13.200000000000001,0.0010973631724079773
13.600000000000001,0.0011140552370141256
14.0,0.0011305109398226172
14.4,0.0011467404107967812
14.8,0.0011627530797660437
15.200000000000001,0.0011785577422952942
15.600000000000001,0.0011941626177970678
16.0,0.0012095754009745345
16.400000000000002,0.0012248033075074152
16.8,0.0012398531147491073
17.2,0.0012547311980850022
17.6,0.001269443563504213
18.0,0.0012839958768557473
18.400000000000002,0.001298393490192458
18.8,0.001312641465549355
19.200000000000003,0.001326744596455178
19.6,0.0013407074274357981
20.0,0.0013545342717339083
20.400000000000002,0.0013682292274403624
20.8,0.0013817961922077719
21.200000000000003,0.0013952388766956929
21.6,0.0014085608168785254
22.0,0.0014217653853315056
22.400000000000002,0.0014348558015965954
22.8,0.0014478351417183094
23.200000000000003,0.0014607063470292734
23.6,0.0014734722322564185
24.0,0.0014861354930109116
24.400000000000002,0.0014986987127181264
24.8,0.001511164369037975
25.200000000000003,0.0015235348398206575
25.6,0.0015358124086382627
26.0,0.0015479992699285532
26.400000000000002,0.001560097533783652
26.8,0.0015721092304131243
27.200000000000003,0.0015840363143081178
27.6,0.0015958806681306552
28.0,0.0016076441063499363
28.400000000000002,0.0016193283786454648
28.8,0.0016309351730950166
29.200000000000003,0.0016424661191638385
29.6,0.0016539227905100165
30.0,0.0016653067076196385
30.400000000000002,0.0016766193402842024
30.8,0.0016878621099316565
31.200000000000003,0.0016990363918215064
31.6,0.001710143517113541
32.0,0.0017211847748189646
32.4,0.0017321614136419946
32.800000000000004,0.0017430746437193507
33.2,0.0017539256382644631
33.6,0.0017647155351227049
34.0,0.0017754454382434583
34.4,0.001786116419074388
34.800000000000004,0.0017967295178828817
35.2,0.0018072857450092585
35.6,0.0018177860820559953
36.0,0.0018282314830169245
36.4,0.001838622875350054
36.800000000000004,0.0018489611609974227
37.2,0.0018592472173551426
37.6,0.001869481898196572
38.0,0.001879666034551356
38.400000000000006,0.0018898004355428885
38.800000000000004,0.0018998858891865645
39.2,0.0019099231631510547
39.6,0.001919913005484665
40.0,0.0019298561453087188
40.400000000000006,0.0019397532934797776
40.800000000000004,0.0019496051432223891
41.2,0.0019594123707339507
41.6,0.0019691756357631783
42.0,0.0019788955821635696
42.400000000000006,0.001988572838423174
42.800000000000004,0.0019982080181718894
43.2,0.0020078017206674554
43.6,0.0020173545312612037
44.0,0.0020268670218446063
44.400000000000006,0.002036339751277565
44.800000000000004,0.0020457732657993602
45.2,0.002055168099423095
45.6,0.0020645247743144484
46.0,0.0020738438011554824
46.400000000000006,0.002083125679494235
46.800000000000004,0.0020923708980807487
47.2,0.00210157993519019
47.6,0.0021107532589336553
48.0,0.002119891327557226
48.400000000000006,0.0021289945897298205
48.800000000000004,0.002138063484820343
49.2,0.00214709844316462
49.6,0.00215609988632257
50.0,0.00216506822732605
50.400000000000006,0.0021740038709177787
50.800000000000004,0.002182907213781736
51.2,0.002191778644765397
51.6,0.0022006185450941605
52.0,0.0022094272885782957
52.400000000000006,0.00221820524181273
52.800000000000004,0.002226952764369977
53.2,0.0022356702089864878
53.6,0.0022443579217426984
54.0,0.002253016242237035
54.400000000000006,0.002261645503754115
54.800000000000004,0.002270246033427389
55.2,0.002278818152396439
55.6,0.002287362175959148
56.0,0.0022958784137189444
56.400000000000006,0.0023043671697273137
56.800000000000004,0.002312828742621762
57.2,0.002321263425759409
57.6,0.0023296715073463743
58.0,0.002338053270563123
58.400000000000006,0.002346408993685924
58.800000000000004,0.0023547389502045534
59.2,0.0023630434089364108
59.6,0.002371322634137151
60.0,0.0023795768856079823
60.400000000000006,0.0023878064187997437
60.800000000000004,0.002396011484913878
61.2,0.0024041923310004192
61.6,0.0024123492000530933
62.0,0.0024204823311016403
62.400000000000006,0.002428591959301459
62.800000000000004,0.00243667831602066
63.2,0.0024447416289246275
63.6,0.002452782122058167
64.0,0.0024608000159253344
64.4,0.002468795527567011
64.8,0.002476768870636316
65.2,0.0024847202554719216
65.60000000000001,0.002492649889169341
66.0,0.0025005579756502607
66.4,0.0025084447157299847
66.8,0.0025163103071830454
67.2,0.002524154944807045
67.60000000000001,0.00253197882048479
68.0,0.002539782123244771
68.4,0.002547565039320031
68.8,0.0025553277522054976
69.2,0.0025630704427138063
69.60000000000001,0.002570793289029671
70.0,0.002578496466762847
70.4,0.00258618014899974
70.8,0.002593844506353681
71.2,0.0026014897070139316
71.60000000000001,0.00260911591679345
72.0,0.002616723299175447
72.4,0.002624312015358788
72.8,0.0026318822243022568
73.2,0.002639434082767729
73.60000000000001,0.0026469677453622824
74.0,0.0026544833645792743
74.4,0.002661981090838422
74.8,0.0026694610725249103
75.2,0.0026769234560275585
75.60000000000001,0.0026843683857760738
76.0,0.002691796004277415
