time_s,pressure_pa
0.0,506.71194
0.0001,245.02567
0.0002,314.0783
0.0003,-670.99225
0.0004,475.39304
0.0005,-20.121016
0.0006,172.7934
0.0007,1100.3411
0.0008,-350.2004
0.0009,-70.04885
0.001,13.614375
0.0011,1047.7516
0.0012,667.7995
0.0013,-608.12225
0.0014,584.66095
0.0015,-37.317005
0.0016,441.527
0.0017,674.3859
0.0018,148.54453
0.0019,37.901882
0.002,-729.1774
0.0021,998.6689
0.0022,566.08954
0.0023,-477.68472
0.0024,-31.650396
0.0025,-329.35156
0.0026,391.58548
0.0027,-214.06544
0.0028,192.00146
0.0029,-83.108536
0.003,-1176.8162
0.0031,295.61115
0.0032,138.86258
0.0033,-150.18272
0.0034,-713.8105
0.0035,-558.197
0.0036,306.66064
0.0037,-732.14514
0.0038,81.33278
0.0039,-115.695724
0.004,-774.5189
0.0041,-251.5473
0.0042,-144.65065
0.0043,447.83746
0.0044,-735.70593
0.0045,-342.2829
0.0046,415.1907
0.0047,-418.97934
0.0048,129.16603
0.0049,24.738966
0.005,271.58783
0.0051,-207.68892
0.0052,-148.26541
0.0053,884.1649
0.0054,-188.76625
0.0055,133.22232
0.0056,453.68222
0.0057,249.5856
0.0058,158.04213
0.0059,-26.49583
0.006,1009.97064
0.0061,94.296715
0.0062,-165.13878
0.0063,557.4909
0.0064,181.81073
0.0065,345.5364
0.0066,82.37568
0.0067,487.37863
0.0068,-109.04321
0.0069,-476.33118
0.007,784.7096
0.0071,215.2129
0.0072,-281.99738
0.0073,-414.9005
0.0074,-4.721894
0.0075,208.75484
0.0076,-410.31888
0.0077,218.50562
0.0078,-433.1103
0.0079,-854.97473
0.008,15.704621
0.0081,244.14957
0.0082,-102.99488
0.0083,-1087.713
0.0084,-342.1074
0.0085,154.45631
0.0086,-338.88382
0.0087,42.669407
0.0088,-339.82367
0.0089,-576.75214
0.009,-410.7365
0.0091,421.1585
0.0092,549.75354
0.0093,-792.96924
0.0094,-387.60522
0.0095,321.05994
0.0096,343.37372
0.0097,230.04924
0.0098,48.54226
0.0099,112.40681
0.01,-304.19553
0.0101,491.01395
0.0102,1053.2131
0.0103,-3.483823
0.0104,-320.51138
0.0105,220.56534
0.0106,807.42224
0.0107,358.59024
0.0108,84.94109
0.0109,364.14795
0.011,-175.97162
0.0111,76.72682
0.0112,708.8549
0.0113,369.51846
0.0114,-416.57507
0.0115,-388.53314
0.0116,490.20346
0.0117,161.20389
0.0118,-340.72833
0.0119,-30.042053
0.012,-209.53647
0.0121,-447.5797
0.0122,-150.99403
0.0123,209.695
0.0124,-353.91617
0.0125,-836.87024
0.0126,-78.534515
0.0127,46.28278
0.0128,-512.75757
0.0129,-346.57312
0.013,-31.5915
0.0131,-280.19846
0.0132,-539.7316
0.0133,46.651966
0.0134,208.16919
0.0135,-444.82593
0.0136,-144.43456
0.0137,270.98993
0.0138,-61.836914
0.0139,-152.09981
0.014,338.99942
0.0141,507.42215
0.0142,-250.14131
0.0143,-47.36029
0.0144,696.2867
0.0145,328.5171
0.0146,131.12279
0.0147,288.69376
0.0148,331.26752
0.0149,19.315733
0.015,271.5839
0.0151,912.42865
0.0152,4.46581
0.0153,-414.56403
0.0154,275.57645
0.0155,540.3597
0.0156,203.51506
0.0157,-282.34863
0.0158,70.50694
0.0159,-255.95224
0.016,-288.68008
0.0161,535.56256
0.0162,-41.07568
0.0163,-744.3929
0.0164,-704.6361
0.0165,233.83511
0.0166,255.32516
0.0167,-703.0823
0.0168,-311.4828
0.0169,-469.61688
0.017,-438.81375
0.0171,121.37613
0.0172,138.85223
0.0173,-312.93622
0.0174,-1089.8688
0.0175,129.47905
0.0176,648.8959
0.0177,-200.98582
0.0178,-173.61205
0.0179,-243.6601
0.018,179.98444
0.0181,117.04941
0.0182,554.8863
0.0183,544.6625
0.0184,-694.9817
0.0185,172.68405
0.0186,801.05426
0.0187,625.03937
0.0188,32.226032
0.0189,-176.45137
0.019,629.7819
0.0191,-14.656327
0.0192,466.79736
0.0193,638.72266
0.0194,-321.886
0.0195,-170.84036
0.0196,60.234528
0.0197,778.46375
0.0198,-234.37279
0.0199,-577.534
0.02,293.03366
0.0201,-399.52548
0.0202,-73.82606
0.0203,-123.3007
0.0204,-99.4097
0.0205,-487.5758
0.0206,-791.7719
0.0207,495.8835
0.0208,-406.08417
0.0209,-580.1527
0.021,-109.25057
0.0211,-245.24046
0.0212,-90.02435
0.0213,-632.3579
0.0214,445.49112
0.0215,-52.843925
0.0216,-608.3249
0.0217,400.31747
0.0218,-33.54985
0.0219,218.34749
0.022,-89.70223
0.0221,472.1887
0.0222,403.80002
0.0223,-595.74054
0.0224,817.4415
0.0225,502.9957
0.0226,195.24898
0.0227,84.07218
0.0228,79.024994
0.0229,728.9002
0.023,-254.67206
0.0231,687.5078
0.0232,329.75742
0.0233,-645.66296
0.0234,195.153
0.0235,201.1815
0.0236,627.9476
0.0237,-690.1116
0.0238,-466.52292
0.0239,314.64594
0.024,-602.5566
0.0241,323.51883
0.0242,-262.80807
0.0243,-531.40344
0.0244,-697.18445
0.0245,-338.65225
0.0246,903.36945
0.0247,-860.9817
0.0248,-610.6532
0.0249,-173.34389
0.025,-201.91655
0.0251,385.514
0.0252,-335.71545
0.0253,308.914
0.0254,-736.5662
0.0255,-187.64143
0.0256,1226.5894
0.0257,-27.845222
0.0258,24.37149
0.0259,-406.73257
0.026,634.8184
0.0261,668.59595
0.0262,-83.43343
0.0263,921.0642
0.0264,-480.2285
0.0265,51.404236
0.0266,689.0399
0.0267,539.7096
0.0268,327.6619
0.0269,-992.5362
0.027,632.0213
0.0271,221.53284
0.0272,-217.05336
0.0273,360.07553
0.0274,-626.24664
0.0275,-69.8556
0.0276,-607.4407
0.0277,396.89212
0.0278,120.726074
0.0279,-1327.753
0.028,128.79599
0.0281,-341.75836
0.0282,-33.06844
0.0283,-356.15793
0.0284,-384.95294
0.0285,283.23776
0.0286,-1042.9436
0.0287,482.92032
0.0288,229.77045
0.0289,-408.60703
0.029,147.85237
0.0291,-174.62654
0.0292,818.99756
0.0293,-437.53024
0.0294,334.6757
0.0295,866.59357
0.0296,-451.95782
0.0297,554.56537
