time_s,pressure_pa
0.0,473.40366
0.0001,275.8117
0.0002,179.16605
0.0003,-279.1758
0.0004,236.10277
0.0005,72.37018
0.0006,249.06888
0.0007,677.78033
0.0008,-62.073364
0.0009,-52.70884
0.001,152.6785
0.0011,744.41815
0.0012,480.13297
0.0013,-182.79623
0.0014,331.35013
0.0015,125.42449
0.0016,373.51236
0.0017,499.55444
0.0018,200.0232
0.0019,-7.6622653
0.002,-305.10178
0.0021,599.08844
0.0022,379.85544
0.0023,-211.23311
0.0024,-98.67481
0.0025,-152.59497
0.0026,166.11621
0.0027,-75.601654
0.0028,59.49418
0.0029,-176.44754
0.003,-697.33795
0.0031,39.883335
0.0032,69.87133
0.0033,-198.9718
0.0034,-536.5234
0.0035,-405.8817
0.0036,19.44068
0.0037,-419.9713
0.0038,-88.723564
0.0039,-186.12593
0.004,-537.3718
0.0041,-286.796
0.0042,-87.205666
0.0043,137.05376
0.0044,-455.83307
0.0045,-251.23357
0.0046,152.52434
0.0047,-203.08443
0.0048,41.56785
0.0049,54.413696
0.005,142.80315
0.0051,-88.35042
0.0052,10.329629
0.0053,533.95044
0.0054,20.103785
0.0055,149.62096
0.0056,349.50607
0.0057,253.98607
0.0058,161.90338
0.0059,152.75856
0.006,647.292
0.0061,177.84702
0.0062,14.878907
0.0063,380.8103
0.0064,231.58733
0.0065,282.59805
0.0066,179.53851
0.0067,304.2822
0.0068,-44.057384
0.0069,-208.98154
0.007,462.53674
0.0071,184.8862
0.0072,-189.96507
0.0073,-293.53473
0.0074,-8.036289
0.0075,71.007965
0.0076,-225.46758
0.0077,13.180425
0.0078,-367.45108
0.0079,-607.8264
0.008,-101.99809
0.0081,96.54562
0.0082,-188.10597
0.0083,-747.5858
0.0084,-332.8425
0.0085,-22.134481
0.0086,-221.69778
0.0087,-72.28175
0.0088,-314.3229
0.0089,-455.85052
0.009,-283.60886
0.0091,248.23457
0.0092,263.99405
0.0093,-453.96274
0.0094,-300.84033
0.0095,211.09674
0.0096,274.66754
0.0097,185.85225
0.0098,76.89018
0.0099,54.80956
0.01,-99.94731
0.0101,399.29947
0.0102,719.41797
0.0103,108.53399
0.0104,-129.98799
0.0105,229.18546
0.0106,595.8849
0.0107,360.10342
0.0108,164.72675
0.0109,238.49384
0.011,-31.897137
0.0111,119.23915
0.0112,482.52972
0.0113,272.22318
0.0114,-238.2621
0.0115,-223.3969
0.0116,271.63104
0.0117,107.05927
0.0118,-198.21817
0.0119,-90.17158
0.012,-195.79088
0.0121,-323.68216
0.0122,-145.50465
0.0123,38.675053
0.0124,-313.155
0.0125,-593.2762
0.0126,-178.51994
0.0127,-78.974365
0.0128,-382.7941
0.0129,-290.5425
0.013,-101.60731
0.0131,-259.28134
0.0132,-388.8415
0.0133,-41.149418
0.0134,63.32516
0.0135,-275.77856
0.0136,-105.79113
0.0137,167.06897
0.0138,-24.07973
0.0139,-34.406662
0.014,240.64012
0.0141,345.46994
0.0142,-97.03855
0.0143,38.19135
0.0144,477.73532
0.0145,321.90237
0.0146,180.17102
0.0147,276.10095
0.0148,276.85406
0.0149,120.22033
0.015,305.88364
0.0151,606.9281
0.0152,104.47046
0.0153,-191.77315
0.0154,201.745
0.0155,405.40625
0.0156,153.694
0.0157,-139.08192
0.0158,-24.382397
0.0159,-199.77544
0.016,-165.06538
0.0161,254.84799
0.0162,-79.71889
0.0163,-543.7219
0.0164,-520.215
0.0165,57.140926
0.0166,52.936867
0.0167,-462.2434
0.0168,-335.71732
0.0169,-409.28845
0.017,-347.9391
0.0171,8.870502
0.0172,18.15527
0.0173,-307.58542
0.0174,-695.11224
0.0175,4.26143
0.0176,374.9172
0.0177,-87.69891
0.0178,-141.5498
0.0179,-128.31575
0.018,100.891
0.0181,163.00124
0.0182,421.6753
0.0183,343.04245
0.0184,-310.40973
0.0185,146.33766
0.0186,603.2733
0.0187,503.66397
0.0188,101.89447
0.0189,11.706696
0.019,414.9527
0.0191,160.62907
0.0192,363.1246
0.0193,414.61795
0.0194,-123.68072
0.0195,-90.899025
0.0196,114.930534
0.0197,433.15622
0.0198,-122.304855
0.0199,-358.87735
0.02,50.604164
0.0201,-223.38254
0.0202,-133.74545
0.0203,-125.86321
0.0204,-173.07196
0.0205,-429.95633
0.0206,-512.09
0.0207,120.67853
0.0208,-296.17242
0.0209,-456.65228
0.021,-202.1328
0.0211,-208.06667
0.0212,-168.81578
0.0213,-363.24835
0.0214,176.1192
0.0215,-59.524765
0.0216,-336.36017
0.0217,192.57666
0.0218,54.26502
0.0219,149.95496
0.022,39.133095
0.0221,356.0241
0.0222,258.14938
0.0223,-187.7729
0.0224,509.48285
0.0225,444.7136
0.0226,209.19406
0.0227,115.33239
0.0228,166.53757
0.0229,457.75284
0.023,22.894594
0.0231,462.38306
0.0232,232.95648
0.0233,-332.20255
0.0234,95.14925
0.0235,208.59474
0.0236,330.5068
0.0237,-419.61197
0.0238,-349.6017
0.0239,53.904125
0.024,-325.35718
0.0241,73.837845
0.0242,-204.60365
0.0243,-453.67365
0.0244,-524.3915
0.0245,-219.97247
0.0246,392.0047
0.0247,-526.5807
0.0248,-497.82697
0.0249,-213.4103
0.025,-125.67089
0.0251,148.65321
0.0252,-147.0983
0.0253,70.45066
0.0254,-413.89377
0.0255,-40.583878
0.0256,730.48193
0.0257,130.99936
0.0258,-6.1744747
0.0259,-139.92365
0.026,437.29953
0.0261,494.56207
0.0262,144.34601
0.0263,522.7915
0.0264,-151.13739
0.0265,105.92771
0.0266,498.9022
0.0267,464.86423
0.0268,174.93564
0.0269,-478.1353
0.027,309.39148
0.0271,182.60217
0.0272,-64.115524
0.0273,122.28881
0.0274,-368.38885
0.0275,-212.43326
0.0276,-360.5127
0.0277,132.43025
0.0278,-65.13473
0.0279,-789.93475
0.028,-146.04482
0.0281,-227.49216
0.0282,-130.82347
0.0283,-280.71414
0.0284,-269.5587
0.0285,-0.41284752
0.0286,-577.9645
0.0287,181.79665
0.0288,135.83337
0.0289,-193.96542
0.029,36.20467
0.0291,12.729225
0.0292,445.86395
0.0293,-128.56271
0.0294,272.5258
0.0295,554.9198
0.0296,-75.70521
0.0297,324.8756
0.0298,228.39276
0.0299,482.37405
0.03,148.90375
0.0301,68.447235
0.0302,519.3956
0.0303,-264.00943
0.0304,195.10153
0.0305,284.3547
0.0306,0.8960781
0.0307,-178.83334
0.0308,-432.03177
0.0309,317.29596
0.031,-255.74348
0.0311,-288.8264
0.0312,-72.83571
0.0313,-583.69836
0.0314,-235.11803
0.0315,-259.43988
0.0316,173.00694
0.0317,-391.09662
0.0318,-751.3245
0.0319,182.40018
0.032,-104.82521
0.0321,115.75782
0.0322,-141.30063
0.0323,-138.66489
0.0324,61.566994
0.0325,-96.67293
0.0326,805.0435
0.0327,145.20667
0.0328,-236.14848
0.0329,207.13371
0.033,372.6837
0.0331,717.61475
0.0332,-20.213419
0.0333,239.3596
0.0334,126.876625
0.0335,-86.519585
0.0336,688.15155
0.0337,159.64543
0.0338,-78.01548
0.0339,-442.3123
0.034,52.447666
0.0341,457.35825
0.0342,-447.2065
0.0343,-128.30508
0.0344,-431.7455
0.0345,-370.20404
0.0346,-43.234833
0.0347,-163.8729
0.0348,-32.09264
0.0349,-884.5425
0.035,-199.52542
0.0351,233.92503
0.0352,-221.53535
0.0353,-62.5467
0.0354,-359.8346
0.0355,153.09239
0.0356,-26.666365
0.0357,173.2146
0.0358,551.261
0.0359,-299.28476
0.036,187.50832
0.0361,349.4994
0.0362,501.58926
0.0363,277.37442
0.0364,-76.99257
0.0365,577.3403
0.0366,-26.886007
0.0367,196.29004
0.0368,410.61832
0.0369,-43.002537
0.037,23.56499
0.0371,-305.73773
0.0372,293.87057
0.0373,-186.47607
0.0374,-411.34515
0.0375,136.43588
0.0376,-429.94748
0.0377,-271.09103
0.0378,-393.26642
0.0379,-21.696457
0.038,-119.21056
0.0381,-647.0906
0.0382,113.30357
0.0383,-291.40594
0.0384,-147.4675
0.0385,102.608086
0.0386,40.483055
0.0387,95.71985
0.0388,-389.69394
0.0389,499.21216
0.039,448.87885
0.0391,-6.539334
0.0392,295.00668
0.0393,54.418633
0.0394,413.5863
0.0395,191.47751
0.0396,481.88705
0.0397,311.27832
0.0398,-449.22076
0.0399,300.51913
0.04,314.8589
0.0401,190.10864
0.0402,-262.90207
0.0403,-408.71097
0.0404,106.08266
0.0405,-378.15744
0.0406,94.935745
0.0407,-105.20599
0.0408,-710.17377
0.0409,-405.45935
0.041,-163.05983
0.0411,328.5355
0.0412,-476.31247
0.0413,-495.91116
0.0414,37.743065
0.0415,-152.54047
0.0416,335.59622
0.0417,115.514114
0.0418,47.210945
0.0419,-176.0659
0.042,77.26299
0.0421,934.74133
0.0422,131.14401
0.0423,-10.623308
0.0424,129.3802
0.0425,275.36646
0.0426,474.33075
0.0427,110.82382
0.0428,352.62033
0.0429,-296.60223
0.043,-241.90778
0.0431,420.87183
0.0432,19.37775
0.0433,-214.62692
0.0434,-593.06616
0.0435,-80.143654
0.0436,-66.46393
0.0437,-416.38455
0.0438,29.252934
0.0439,-468.21106
0.044,-412.4583
0.0441,-180.34894
0.0442,90.40784
0.0443,58.803238
0.0444,-501.1139
0.0445,176.94122
0.0446,209.1147
0.0447,33.95398
0.0448,288.8276
0.0449,209.36044
0.045,341.32843
0.0451,-28.948704
0.0452,451.5079
0.0453,466.8471
0.0454,-71.724594
0.0455,298.9099
0.0456,170.34956
0.0457,113.2344
0.0458,-131.79742
0.0459,31.450993
0.046,244.33907
0.0461,-487.722
0.0462,-211.5226
0.0463,-98.75299
0.0464,-234.1676
0.0465,-230.80008
0.0466,-312.09024
0.0467,-86.54556
0.0468,-551.6348
0.0469,-158.29451
0.047,273.6434
0.0471,-179.0338
0.0472,-207.55243
0.0473,-142.15842
0.0474,354.85046
0.0475,230.7147
0.0476,146.24329
0.0477,410.44275
0.0478,-96.09734
0.0479,176.40886
0.048,553.2029
0.0481,502.47375
0.0482,9.869751
0.0483,-291.18964
0.0484,360.0917
0.0485,221.59409
0.0486,16.04064
0.0487,-3.8544703
0.0488,-356.792
0.0489,-327.4516
0.049,-182.4368
0.0491,237.70317
0.0492,-280.80847
0.0493,-806.76556
0.0494,-247.53444
0.0495,10.398283
0.0496,39.673664
0.0497,-178.79865
0.0498,-161.56966
0.0499,-141.04883
0.05,-104.32923
0.0501,577.2371
0.0502,352.90714
0.0503,-166.75496
0.0504,-33.51101
0.0505,445.75156
0.0506,606.50464
0.0507,107.952835
0.0508,152.90887
0.0509,122.09287
0.051,-71.53155
0.0511,291.67114
0.0512,274.1252
0.0513,-115.241104
0.0514,-530.5532
0.0515,-171.02701
0.0516,151.26938
0.0517,-308.4526
0.0518,-351.36606
0.0519,-279.53452
0.052,-335.60843
0.0521,-269.74597
0.0522,-12.811038
0.0523,84.15536
0.0524,-357.15915
0.0525,-165.45824
0.0526,320.66534
0.0527,197.8074
0.0528,49.293896
0.0529,216.79594
0.053,369.57852
0.0531,169.43182
0.0532,148.86537
0.0533,504.2174
0.0534,203.14333
0.0535,-31.593153
0.0536,150.85666
0.0537,153.45297
0.0538,-147.03624
0.0539,-177.29929
0.054,88.00123
0.0541,-245.98926
0.0542,-533.0529
0.0543,-187.15186
0.0544,-35.007797
0.0545,-276.4866
0.0546,-356.80582
0.0547,-143.9847
0.0548,-143.38269
0.0549,-197.00537
0.055,246.29929
0.0551,245.29022
0.0552,-202.15347
0.0553,-35.864204
0.0554,465.05273
0.0555,505.8778
0.0556,141.06544
0.0557,140.67209
0.0558,234.77809
0.0559,90.70532
0.056,303.77847
0.0561,378.48575
0.0562,-122.82248
0.0563,-491.2596
0.0564,-106.55359
0.0565,279.81653
0.0566,-166.86334
0.0567,-501.23895
0.0568,-340.62753
0.0569,-312.26303
0.057,-146.6697
0.0571,80.16613
0.0572,-34.918255
0.0573,-467.4493
0.0574,-299.17975
0.0575,497.92114
0.0576,369.0646
0.0577,-10.346601
0.0578,14.104221
0.0579,216.38257
0.058,351.91336
0.0581,358.71835
0.0582,503.39484
0.0583,-6.197833
0.0584,-292.67487
0.0585,256.68475
0.0586,372.92096
0.0587,-53.100243
0.0588,-462.22128
0.0589,-245.92334
0.059,-99.26473
0.0591,-300.0005
0.0592,-9.15103
0.0593,-262.16302
0.0594,-543.5542
0.0595,-300.925
0.0596,168.92706
0.0597,242.24213
0.0598,-332.39044
0.0599,-7.0113015
0.06,273.67966
0.0601,154.94987
0.0602,325.29013
0.0603,314.27457
0.0604,260.73944
0.0605,-65.86449
0.0606,268.91504
0.0607,511.25015
0.0608,-131.14389
0.0609,-84.64457
0.061,-26.804585
0.0611,-44.4536
0.0612,-286.30716
0.0613,-246.5537
0.0614,44.549072
0.0615,-499.70963
0.0616,-382.06754
0.0617,-47.13354
0.0618,-165.72598
0.0619,-141.7853
0.062,-107.25241
0.0621,246.62547
0.0622,-108.519516
0.0623,-31.148424
0.0624,571.99567
0.0625,260.96884
0.0626,139.9138
0.0627,49.851795
0.0628,367.51984
0.0629,238.59901
0.063,-15.020369
0.0631,364.4554
0.0632,-249.82095
0.0633,-357.1491
0.0634,-16.822666
0.0635,72.69012
0.0636,-174.13239
0.0637,-772.4525
0.0638,-167.39244
0.0639,-120.60795
0.064,-185.09177
0.0641,115.0783
0.0642,-215.33257
0.0643,-146.26122
0.0644,-123.4675
0.0645,596.58545
0.0646,533.46783
0.0647,-254.06178
0.0648,182.41628
0.0649,253.38203
0.065,438.51108
0.0651,284.27576
0.0652,40.11607
0.0653,-1.857241
0.0654,-492.4264
0.0655,252.6815
0.0656,236.459
0.0657,-437.48434
0.0658,-549.11676
0.0659,-444.04956
0.066,168.33809
0.0661,-236.94241
0.0662,-155.302
0.0663,-66.08391
0.0664,-456.87576
0.0665,245.74738
0.0666,404.75876
0.0667,407.44293
0.0668,-137.93335
0.0669,-77.7668
0.067,717.9712
0.0671,178.16188
0.0672,247.00446
0.0673,109.42007
0.0674,-158.33212
0.0675,-51.23211
0.0676,-101.14433
0.0677,319.56415
0.0678,-477.69205
0.0679,-592.7323
0.068,-15.283955
0.0681,-234.29675
0.0682,-53.453613
0.0683,-373.9135
0.0684,36.810097
0.0685,-99.60405
0.0686,-180.09244
0.0687,596.2542
0.0688,87.58473
0.0689,102.62363
0.069,158.04138
0.0691,364.52426
0.0692,398.2458
0.0693,-179.27292
0.0694,419.6794
0.0695,9.332517
0.0696,-267.96378
0.0697,7.45883
0.0698,-184.90964
0.0699,-35.16435
0.07,-551.55597
0.0701,-108.45683
0.0702,-139.26141
0.0703,-550.62616
0.0704,184.31708
0.0705,7.975628
0.0706,49.09639
0.0707,-185.39505
0.0708,147.0425
0.0709,657.857
0.071,-21.301357
0.0711,387.3802
0.0712,136.79431
0.0713,3.843355
0.0714,247.02805
0.0715,169.64369
0.0716,314.35458
0.0717,-657.49365
0.0718,-327.0052
0.0719,154.87857
0.072,-272.2791
0.0721,-145.32407
0.0722,-537.75836
0.0723,-157.84198
0.0724,-265.7852
0.0725,85.95726
0.0726,557.57007
0.0727,-390.75458
0.0728,-39.989346
0.0729,280.02573
0.073,603.117
0.0731,417.0085
0.0732,-190.53592
0.0733,309.8862
0.0734,-142.55745
0.0735,166.2132
0.0736,378.73633
0.0737,-305.92337
0.0738,-421.45224
0.0739,-601.7563
0.074,283.37936
0.0741,-51.504623
0.0742,-541.5835
0.0743,-76.4088
0.0744,-361.89688
0.0745,183.76746
0.0746,215.66936
0.0747,343.48303
0.0748,121.835335
0.0749,-355.07233
0.075,720.664
0.0751,425.30057
0.0752,109.15335
0.0753,7.5701265
0.0754,-168.78969
0.0755,192.54524
0.0756,-305.4615
0.0757,144.91795
0.0758,-239.80902
0.0759,-738.0512
0.076,-61.66817
0.0761,-107.64586
0.0762,119.086174
0.0763,-392.3958
0.0764,-35.68085
0.0765,367.22867
0.0766,-155.03424
0.0767,490.3365
0.0768,286.63757
0.0769,176.6708
0.077,94.700195
0.0771,92.82577
0.0772,532.9426
0.0773,-351.67825
0.0774,-16.055233
0.0775,24.694065
0.0776,-402.45697
0.0777,-213.7864
0.0778,-375.13135
0.0779,142.77887
0.078,-437.6633
0.0781,-288.88153
0.0782,283.8846
0.0783,-177.7534
0.0784,289.94244
0.0785,209.72427
0.0786,333.16354
0.0787,68.00191
0.0788,-52.423904
0.0789,750.52844
0.079,22.404463
0.0791,-87.735146
0.0792,-96.3618
0.0793,-223.37627
0.0794,10.576337
0.0795,-383.79144
0.0796,94.67063
0.0797,-528.2435
0.0798,-570.7551
0.0799,307.19266
0.08,104.39282
0.0801,151.20607
0.0802,-318.99365
0.0803,240.73254
0.0804,426.84015
0.0805,136.56305
0.0806,655.5574
0.0807,-78.83161
0.0808,-188.71045
0.0809,12.989714
0.081,270.06607
0.0811,196.83139
0.0812,-816.42346
0.0813,-275.1869
0.0814,-170.36519
0.0815,-182.4495
0.0816,134.3456
0.0817,-249.11102
0.0818,-101.82843
0.0819,-300.73993
0.082,490.99768
0.0821,704.20557
0.0822,-160.91283
0.0823,114.76904
0.0824,106.48914
0.0825,430.03735
0.0826,147.69044
0.0827,-105.530655
0.0828,-1.443845
0.0829,-717.49133
0.083,-37.362625
0.0831,127.21915
0.0832,-273.99042
0.0833,-420.23755
0.0834,-402.57324
0.0835,378.11935
0.0836,32.162205
0.0837,159.86945
0.0838,388.14755
0.0839,-92.91519
0.084,290.54037
0.0841,285.00937
0.0842,458.98956
0.0843,-137.72665
0.0844,-379.76968
0.0845,270.64572
0.0846,-283.01743
0.0847,-217.16277
0.0848,-235.90834
0.0849,-235.38345
0.085,-196.79285
0.0851,-347.8185
0.0852,389.0412
0.0853,15.600933
0.0854,-55.48497
0.0855,373.14905
0.0856,236.22147
0.0857,298.57596
0.0858,3.9747863
0.0859,413.91806
0.086,88.02063
0.0861,-433.92407
0.0862,33.635185
0.0863,-186.82022
0.0864,-185.35164
0.0865,-330.26193
0.0866,-195.84654
0.0867,-107.92531
0.0868,-446.6347
0.0869,400.9465
0.087,317.4125
0.0871,-16.523722
0.0872,55.766747
0.0873,224.15138
0.0874,589.6258
0.0875,8.099798
0.0876,145.65195
0.0877,-27.414679
0.0878,-479.0963
0.0879,19.79583
0.088,26.826805
0.0881,-145.08087
0.0882,-693.73444
0.0883,-339.92764
0.0884,354.9944
0.0885,-12.608561
0.0886,186.09195
0.0887,67.58301
0.0888,36.12306
0.0889,234.8077
0.089,443.32538
0.0891,579.5225
0.0892,-369.89948
0.0893,-343.1341
0.0894,149.93901
0.0895,15.97057
0.0896,-140.82236
0.0897,-466.5562
0.0898,-255.25635
0.0899,-314.12262
0.09,16.46199
0.0901,530.0442
0.0902,-77.548164
0.0903,-153.1885
0.0904,166.70848
0.0905,601.58777
0.0906,399.31152
0.0907,-146.465
0.0908,75.397
0.0909,-206.34387
0.091,-173.52753
0.0911,102.320335
0.0912,-147.27753
0.0913,-484.95532
0.0914,-570.1352
0.0915,210.19116
0.0916,241.73167
0.0917,-126.41211
0.0918,131.74684
0.0919,171.87936
0.092,258.40265
0.0921,251.51357
0.0922,393.26764
0.0923,111.26178
0.0924,-424.97778
0.0925,-1.1461871
0.0926,43.26435
0.0927,-272.97934
0.0928,-372.2997
0.0929,-183.09323
0.093,-46.22774
0.0931,-280.32718
0.0932,217.92204
0.0933,360.09094
0.0934,31.155172
0.0935,166.4083
0.0936,337.98694
0.0937,296.77975
0.0938,-83.44661
0.0939,37.05768
0.094,104.7152
0.0941,-415.59967
0.0942,-382.39825
0.0943,-58.257565
0.0944,-55.31437
0.0945,-274.772
0.0946,-134.64377
0.0947,188.41452
0.0948,47.612976
0.0949,220.60278
0.095,507.32364
0.0951,161.12292
0.0952,-152.9979
0.0953,50.607304
