frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-61.13962,-34.18387,-31.895485
9.765625,-60.602097,-34.001705,-34.130646
19.53125,-61.95751,-36.26732,-36.761883
29.296875,-56.465534,-35.264664,-34.789513
39.0625,-58.917652,-32.943592,-34.729523
48.828125,-59.065304,-32.05412,-34.389347
58.59375,-56.253677,-33.57245,-32.40301
68.359375,-52.79702,-33.032204,-28.363308
78.125,-53.293503,-29.863285,-29.693518
87.890625,-51.0558,-26.669857,-30.346449
97.65625,-45.829563,-25.768873,-26.291569
107.421875,-42.95702,-22.675358,-23.48855
117.1875,-44.17807,-22.26746,-19.116297
126.953125,-44.127407,-20.149422,-18.966581
136.71875,-38.000916,-17.856695,-16.06949
146.48438,-34.738552,-12.41248,-12.051769
156.25,-34.829422,-7.3437967,-9.082359
166.01562,-31.5737,-4.556221,-5.0502367
175.78125,-24.187796,-2.4768093,-1.203062
185.54688,-20.493992,0.043315187,0.65390116
195.3125,-10.464783,-0.7807567,-1.1580025
205.07812,-9.551871,0.6686729,-0.14221542
214.84375,-10.088052,-0.3108744,0.04498793
224.60938,-4.501057,-0.43220964,0.25112924
234.375,1.0451896,0.1678913,-0.13327006
244.14062,0.9767982,-0.088327445,0.02222052
253.90625,-2.4134483,0.14718184,0.12819016
263.67188,-0.15961158,0.044875205,-0.008039854
273.4375,0.04760184,0.09292948,-0.034249555
283.20312,-0.26554692,-0.012519397,0.054782886
292.96875,0.33890283,0.044868547,0.104756325
302.73438,-0.658584,0.017390532,0.036202423
312.5,0.17542182,0.029268783,0.07414085
322.26562,-0.035313934,0.083033375,0.04758187
332.03125,0.19149663,0.017010996,0.1295828
341.79688,0.7625563,0.016675267,0.15597367
351.5625,0.70624834,0.045176484,0.13018075
361.32812,-0.06531755,0.06953795,0.10021462
371.09375,-0.6788857,0.077916674,0.08978188
380.85938,-0.7852886,0.075903006,0.10925996
390.625,-0.11426383,0.07628862,0.10917665
400.39062,0.95224446,0.076847136,0.120315365
410.15625,0.8139795,0.05559362,0.1129035
419.92188,0.594826,0.05719624,0.067595325
429.6875,0.52655405,0.09096738,0.09299789
439.45312,-0.13260679,0.08970429,0.15566698
449.21875,-0.93990934,0.0505417,0.16836095
458.98438,-1.0009775,0.04648742,0.14628641
468.75,-0.3685185,0.038292065,0.1097552
478.51562,-0.41732508,0.13360998,0.07941349
488.28125,-0.37670526,0.0544925,0.09143784
498.04688,1.7363577,0.04449653,-0.0115734935
507.8125,-0.05420715,-0.06706856,0.052559488
517.5781,-1.0977615,0.051625915,0.16211213
527.34375,0.32330346,0.051835667,0.047377035
537.1094,-0.51397353,0.1475792,0.031522118
546.875,-2.0129142,0.14141662,0.074941866
556.6406,-0.37350416,0.12280684,0.21804878
566.40625,-0.05938509,0.022512045,0.1397681
576.1719,0.0032976551,0.09170904,0.09693913
585.9375,0.007958851,0.08744086,0.18380287
595.7031,-0.64236724,0.14251146,0.07806364
605.46875,-1.1452749,0.0972991,0.033513315
615.2344,-0.31206247,0.12408953,0.070259854
625.0,-0.22291714,0.025728326,0.06259154
634.7656,0.10318834,0.044580057,0.035357248
644.53125,0.2724063,0.054552317,0.13838774
654.2969,0.7467338,0.019519648,0.20758027
664.0625,1.3577987,0.035353653,0.16422881
673.8281,-0.2507498,0.07097195,0.15808734
683.59375,-1.0559422,0.027770024,0.10481394
693.3594,-0.30470958,-0.015791677,0.07158666
703.125,-0.77809656,0.06897441,0.14986801
712.8906,-1.24458,0.16597971,0.19672377
722.65625,-1.4056509,0.15727505,0.14599307
732.4219,-1.0993056,0.07717012,0.06371663
742.1875,-0.50400954,0.055744912,0.09331916
751.9531,-0.53309846,0.10543853,0.13034202
761.71875,-0.4781044,0.16069396,0.13706613
771.4844,-0.066296525,0.14156646,0.13519663
781.25,-0.100236535,0.0478973,0.112778395
791.0156,-0.7922354,0.005183418,0.1238772
800.78125,-0.39164427,0.102190256,0.120494634
810.5469,0.902029,0.11671736,0.124496035
820.3125,-0.32140288,0.06992261,0.12489497
830.0781,-0.5395176,0.095180936,0.1385512
839.84375,-0.7934142,0.10633434,0.17885132
849.6094,-0.36890176,0.07809008,0.24068245
859.375,-0.46648487,0.062083237,0.19809413
869.1406,-1.8485214,0.08610366,0.15783025
878.90625,-1.6624564,0.05954238,0.24275532
888.6719,-0.7757797,0.0001299456,0.285518
898.4375,-1.7059009,0.12145128,0.20390913
908.2031,-1.8111215,0.14544438,0.2525695
917.96875,-0.18754396,0.13499337,0.31909156
927.7344,0.22528304,0.043340307,0.28233328
937.5,0.56516343,-0.0048537417,0.13734503
947.2656,0.9728824,0.07803414,0.07822533
957.03125,0.6992742,0.060998056,0.15214814
966.7969,0.3669287,0.30026266,0.18555833
976.5625,-0.80740464,0.10131584,0.08170243
986.3281,1.4739997,0.09038684,0.18069863
996.09375,1.3619509,0.23314118,0.27915302
1005.8594,-0.5005404,0.11579395,0.2611907
1015.625,0.16371332,0.11128144,0.28392857
1025.3906,-1.5486103,0.18360986,0.34490836
1035.1562,-1.3902391,0.0879188,0.11603742
1044.9219,0.06975652,0.18913546,0.13720557
1054.6875,0.46193793,0.24708979,0.15366957
1064.4531,-0.4674456,-0.10221582,0.078823775
1074.2188,-0.8230212,0.03286082,0.24360904
1083.9844,-1.3026149,0.08142756,0.10290674
1093.75,0.42542392,0.09307796,0.4871948
1103.5156,-0.11752541,0.08334269,0.3097165
1113.2812,0.35942447,0.035564195,0.12986119
1123.0469,1.2000726,0.23032144,0.19200832
1132.8125,-1.2688392,-0.029684741,0.24476407
1142.5781,0.28827888,0.15115225,0.3161769
1152.3438,0.060604446,0.14036362,0.25472894
1162.1094,0.0350784,0.13880645,0.24242681
1171.875,-0.027357891,0.14350134,0.23983744
1181.6406,-0.50062233,0.13932289,0.23221374
1191.4062,0.531161,0.007188276,0.35403985
1201.1719,0.8005253,0.043829277,0.32337552
1210.9375,1.347132,-0.032230586,0.28455558
1220.7031,0.709891,0.07630236,0.2650432
1230.4688,-1.2459021,0.11293427,0.17892385
1240.2344,-1.2186061,0.16043651,0.090955205
1250.0,-0.2516645,0.18058938,0.25214252
1259.7656,-0.6370097,0.07654042,0.30205423
1269.5312,-0.3867572,0.11731908,0.23425533
1279.2969,1.2431159,0.11797514,0.20920378
1289.0625,-0.07131471,0.020718813,0.28991657
1298.8281,-0.7262632,0.0018199198,0.38703257
1308.5938,-0.25184885,0.05526086,0.40666386
1318.3594,-0.3511688,0.11763352,0.3710869
1328.125,-0.5850994,0.119167574,0.26828733
1337.8906,0.08056625,0.1279177,0.27201194
1347.6562,-0.48501897,0.15079823,0.4077245
1357.4219,-1.1258242,0.19842553,0.31295583
1367.1875,-0.5199676,0.1138603,0.1297009
1376.9531,-0.28621897,0.089238204,0.16819164
1386.7188,-0.4145028,0.1351063,0.23065773
1396.4844,0.7896739,0.14372574,0.25753486
1406.25,0.7359118,0.18311353,0.27296156
1416.0156,-0.5423132,0.1912742,0.2537817
1425.7812,0.35689634,0.24272102,0.26593736
