frequency_hz,gamma_per_m
200.0,0.0009380349641545157
237.79527559055117,0.001115299041733448
275.59055118110234,0.001292562952253836
313.38582677165357,0.0014698267291495565
351.1811023622047,0.001647090395998251
388.9763779527559,0.0018243539701650999
426.7716535433071,0.0020016174648783405
464.56692913385825,0.0021788808904901844
502.3622047244094,0.00235614425528283
540.1574803149606,0.0025334075660053954
577.9527559055118,0.0027106708282440425
615.7480314960629,0.00288793404668457
653.5433070866142,0.0030651972253033666
691.3385826771653,0.003242460367509239
729.1338582677165,0.0034197234762507515
766.9291338582676,0.003596986554098788
804.7244094488188,0.0037742496033109996
842.5196850393701,0.003951512625882765
880.3149606299212,0.00412877562358796
918.1102362204724,0.004306038598011929
955.9055118110235,0.004483301550578394
993.7007874015748,0.00466056448257163
1031.4960629921259,0.004837827395154861
1069.291338582677,0.005015090289385661
1107.0866141732283,0.00519235316622892
1144.8818897637793,0.005369616026567825
1182.6771653543306,0.0055468788712132394
1220.4724409448818,0.005724141700911724
1258.267716535433,0.005901404516352462
1296.0629921259842,0.006078667318173249
1333.8582677165352,0.0062559301069657
1371.6535433070865,0.006433192883279803
1409.4488188976377,0.006610455647627905
1447.244094488189,0.006787718400488221
1485.0393700787401,0.006964981142307939
1522.8346456692911,0.0071422438735059685
1560.6299212598424,0.007319506594475376
1598.4251968503936,0.007496769305585565
1636.2204724409448,0.007674032007184234
1674.0157480314958,0.007851294699599104
1711.811023622047,0.0080285573831395
1749.6062992125983,0.008205820058097769
1787.4015748031495,0.00838308272475054
1825.1968503937007,0.008560345383359907
1862.9921259842517,0.008737608034174445
1900.787401574803,0.0089148706774302
1938.5826771653542,0.009092133313351534
1976.3779527559054,0.00926939594215192
2014.1732283464567,0.009446658564034678
2051.968503937008,0.009623921179193626
2089.7637795275587,0.009801183787813705
2127.5590551181103,0.009978446390071529
2165.354330708661,0.010155708986135896
2203.1496062992123,0.010332971576168274
2240.9448818897636,0.010510234160323234
2278.740157480315,0.010687496738748855
2316.535433070866,0.0108647593115871
2354.3307086614172,0.011042021878974169
2392.1259842519685,0.011219284441040811
2429.9212598425197,0.011396546997912635
2467.7165354330705,0.011573809549710379
2505.5118110236217,0.011751072096550179
2543.307086614173,0.011928334638543809
2581.102362204724,0.012105597175798895
2618.8976377952754,0.012282859708419155
2656.6929133858266,0.012460122236504561
2694.488188976378,0.012637384760151554
2732.283464566929,0.012814647279453192
2770.0787401574803,0.012991909794499337
2807.874015748031,0.013169172305376788
2845.6692913385823,0.013346434812169442
2883.4645669291335,0.01352369731495841
2921.2598425196848,0.013700959813822158
2959.055118110236,0.013878222308836619
2996.850393700787,0.014055484800075313
3034.6456692913384,0.01423274728760945
3072.4409448818897,0.01441000977150802
3110.236220472441,0.014587272251837912
3148.0314960629917,0.014764534728663972
3185.826771653543,0.014941797202049122
3223.622047244094,0.015119059672054413
3261.4173228346453,0.015296322138739119
3299.2125984251966,0.015473584602160789
3337.007874015748,0.015650847062375343
3374.803149606299,0.01582810951943711
3412.5984251968503,0.016005371973398914
3450.3937007874015,0.01618263442431211
3488.1889763779523,0.01635989687222665
3525.9842519685035,0.016537159317191148
3563.7795275590547,0.01671442175925291
3601.574803149606,0.01689168419845799
3639.370078740157,0.017068946634851243
3677.1653543307084,0.017246209068476355
3714.9606299212596,0.0174234714993759
3752.755905511811,0.017600733927591365
3790.551181102362,0.017777996353163197
3828.3464566929133,0.017955258776130842
3866.141732283464,0.018132521196532764
3903.9370078740153,0.018309783614406504
3941.7322834645665,0.018487046029788682
3979.5275590551178,0.018664308442715053
4017.322834645669,0.018841570853220524
4055.11811023622,0.01901883326133917
4092.9133858267714,0.019196095667104292
4130.708661417322,0.019373358070548404
4168.503937007874,0.019550620471703316
4206.299212598425,0.01972788287060006
4244.094488188975,0.01990514526726902
4281.889763779527,0.020082407661739892
4319.685039370079,0.020259670054041713
4357.48031496063,0.020436932444202884
4395.27559055118,0.020614194832251197
4433.070866141732,0.02079145721821386
4470.866141732283,0.02096871960211747
4508.6614173228345,0.021145981983988097
4546.456692913385,0.021323244363851246
4584.251968503937,0.021500506741731894
4622.047244094488,0.02167776911765452
4659.842519685039,0.02185503149164308
4697.63779527559,0.022032293863721065
4735.433070866141,0.02220955623391148
4773.228346456693,0.022386818602236888
4811.023622047243,0.022564080968719386
4848.818897637795,0.022741343333380657
4886.614173228346,0.02291860569624195
4924.4094488188975,0.023095868057324113
4962.204724409448,0.02327313041664758
5000.0,0.02345039277423241
