x_norm,y_norm,sigma_MPa
0.930603,0.806047,-4.531072
0.537048,0.047700,-4.799026
0.460856,0.491675,1.156513
0.525391,0.830774,9.437552
0.933205,0.639462,-9.682022
0.366230,0.416615,-11.581798
0.060335,0.949404,-14.012009
0.391954,0.422735,9.569110
0.649743,0.312325,11.344329
0.832855,0.497238,-11.546973
0.942963,0.346822,-12.319205
0.687522,0.392104,1.773667
0.813308,0.496986,9.475095
0.812403,0.077493,8.851910
0.808812,0.603507,2.282818
0.599418,0.582534,6.191671
0.944886,0.711559,3.354000
0.891487,0.242923,-3.698119
0.007738,0.040958,16.006914
0.121341,0.707850,0.728620
0.992274,0.368934,-8.158840
0.666370,0.597586,-3.004517
0.140081,0.270783,-11.597062
0.910940,0.348461,0.874386
0.089240,0.262967,9.513614
0.537757,0.492661,-9.381377
0.387591,0.647778,9.761111
0.288430,0.235394,17.492642
0.239168,0.316081,3.771175
0.086718,0.462415,-8.521851
0.377168,0.696422,-6.083584
0.100215,0.369139,-1.934056
0.624194,0.062237,-9.514049
0.321503,0.518904,-9.259279
0.766917,0.454209,-1.333803
0.937525,0.996981,-0.698933
0.886966,0.580145,5.591537
0.739512,0.046187,-8.856517
0.780479,0.643852,15.729345
0.092042,0.082852,9.240562
0.972271,0.372466,7.873804
0.576151,0.035093,-4.464665
0.543128,0.600825,14.668134
0.674052,0.172791,-1.998879
0.187407,0.944274,15.278942
0.469969,0.193385,9.321194
0.121909,0.968105,-6.431359
0.918741,0.913810,-2.888623
0.499814,0.517995,15.723435
0.132471,0.464173,8.764300
0.969809,0.389067,-0.495375
0.580755,0.749012,2.381963
0.755178,0.187937,2.338157
0.803172,0.354497,-5.438050
0.695958,0.058693,-0.853557
0.443645,0.427331,-4.534309
0.280414,0.191350,-2.682695
0.051540,0.919552,4.485501
0.623963,0.450543,-6.916950
0.110104,0.222830,6.566074
0.369259,0.273639,1.629067
0.889585,0.178237,6.857135
0.904071,0.089002,7.872194
0.822042,0.053272,10.733263
0.193217,0.716493,5.782373
0.941534,0.104893,6.414839
0.140071,0.841632,-0.692545
0.918393,0.967709,5.309425
0.748774,0.914347,-6.466543
0.970798,0.176588,-1.223765
0.984179,0.792967,6.750505
0.525065,0.597385,0.331900
0.312178,0.945756,4.321981
0.918315,0.293184,-7.717643
0.313507,0.605280,11.710197
0.332679,0.616153,-3.875190
0.568978,0.189665,3.918527
0.141771,0.600245,0.565184
0.456079,0.725198,8.224054
0.137718,0.806825,-2.318633
0.453094,0.855810,-7.269226
0.907282,0.026584,-14.466696
0.920246,0.758541,-1.709914
0.958332,0.324412,-8.826095
0.725113,0.765442,5.033609
0.746507,0.151250,12.305120
0.427126,0.376145,-17.096140
0.894622,0.406219,-9.594414
0.134114,0.695474,3.224292
0.166511,0.615789,10.646048
0.118268,0.813739,3.197222
0.408430,0.006046,3.345322
0.059830,0.284422,4.803641
0.703743,0.735921,5.359779
0.182745,0.239506,13.932218
0.689309,0.843710,5.659700
0.563600,0.310483,-9.210933
