x_norm,y_norm,sigma_MPa
0.863699,0.317880,6.671248
0.336198,0.675114,-3.181973
0.859226,0.685142,-4.197939
0.942233,0.041548,6.367718
0.774619,0.107119,-0.835952
0.923433,0.946311,0.628082
0.255196,0.720933,-1.422631
0.194580,0.822913,-6.152450
0.241787,0.187967,-2.007548
0.017893,0.974476,-4.915561
0.930797,0.300920,-7.746906
0.206068,0.140077,-1.616408
0.630008,0.359302,8.682441
0.284497,0.351510,7.853094
0.539961,0.058238,-0.469371
0.435788,0.846501,0.510427
0.720933,0.870169,2.381369
0.200920,0.197424,6.585190
0.288702,0.550854,1.417975
0.138489,0.870631,-2.532143
0.324835,0.378037,-2.105186
0.833711,0.509029,5.466082
0.963558,0.244025,12.769820
0.015141,0.467973,-3.271441
0.845173,0.312326,-10.352574
0.734006,0.824260,3.865990
0.079187,0.159179,-0.542134
0.160442,0.032970,0.529366
0.865403,0.900763,5.989040
0.194187,0.172191,0.176269
0.908072,0.549209,-6.756938
0.539968,0.709039,-9.924333
0.984394,0.326796,-0.395953
0.504697,0.929030,-5.921166
0.131114,0.337885,1.283450
0.606063,0.196988,-6.501030
0.445357,0.065335,-1.913150
0.070844,0.899767,-7.480767
0.818518,0.216037,-1.964731
0.899157,0.897472,-2.380549
0.963990,0.456348,2.805757
0.644233,0.932895,6.533301
0.583204,0.086881,-1.071507
0.194947,0.855254,-4.451634
0.964141,0.979335,9.590828
0.734850,0.710866,1.654330
0.668509,0.133644,2.893185
0.694473,0.997524,2.880319
0.841624,0.801207,7.098000
0.343123,0.210031,4.880687
0.111766,0.970472,3.228495
0.991239,0.086244,3.674004
0.031500,0.129829,-4.429360
0.271593,0.014958,-3.181837
0.491904,0.592344,-0.677973
0.040173,0.403860,0.319106
0.310236,0.085739,-0.052492
0.870342,0.493066,1.395765
0.625406,0.880970,-0.011709
0.583782,0.092108,-2.276056
0.018254,0.638874,-8.240399
0.427216,0.168646,4.026859
0.121958,0.510762,2.788551
0.387183,0.342704,-4.525070
0.388654,0.275828,2.340143
0.424617,0.012242,1.827063
0.315984,0.578413,0.221003
0.781188,0.443448,-9.315336
0.463262,0.691345,-6.157343
0.908001,0.184735,-3.138851
0.344073,0.983620,7.912875
0.143589,0.019763,-4.424854
0.355139,0.195922,-1.871406
0.871595,0.641549,-5.683222
0.358943,0.133996,-2.597901
0.820570,0.260554,1.567431
0.693013,0.501717,-10.490226
0.258439,0.756352,-14.298849
0.191332,0.864487,3.162567
0.112770,0.316772,0.032321
0.449356,0.657727,-3.161329
0.694598,0.023137,4.694103
0.293994,0.890636,4.703426
0.954460,0.671730,-10.606643
0.014244,0.902231,-0.980017
0.785484,0.210384,5.389628
0.170015,0.496661,-3.482018
0.997988,0.743717,-1.708707
0.098335,0.025249,4.618576
0.921052,0.841105,-1.481327
0.401510,0.707789,-6.119927
0.286543,0.788073,-3.571126
0.040806,0.162507,-6.763811
0.219323,0.777048,2.623229
0.383260,0.566982,-8.754504
0.935755,0.149912,4.859830
0.967680,0.132028,-8.361949
0.079626,0.857721,0.081252
0.561967,0.398499,-7.470167
0.032546,0.272047,-1.722776
0.103765,0.368228,4.962460
0.615898,0.684664,5.462521
0.526835,0.136360,6.373998
0.900240,0.161942,-0.588946
0.903697,0.649641,0.391564
0.159664,0.894305,1.016489
0.633854,0.671880,2.932470
0.806325,0.945060,-2.139525
0.772529,0.283081,5.352853
0.567287,0.354075,1.482257
0.512279,0.372728,5.572034
0.571092,0.358703,2.242508
0.413151,0.268695,3.243400
0.565114,0.792738,-3.793735
0.891641,0.283306,-2.224572
0.347980,0.416364,-6.600751
0.440695,0.472371,-1.623010
0.438059,0.996263,-1.025038
0.866523,0.329426,4.033203
0.244733,0.691000,-6.438209
0.439420,0.327647,16.023829
0.751283,0.800449,-0.754596
0.392268,0.387679,6.144652
0.855504,0.021475,5.052152
0.537791,0.523100,-12.744636
0.098923,0.337566,-1.456634
0.366753,0.264715,7.220902
0.146385,0.292619,-12.267556
0.439359,0.001942,3.698153
0.364229,0.730682,-4.724346
0.339375,0.547703,-2.478525
0.829375,0.636329,0.973542
0.897322,0.569502,-9.476487
0.755720,0.381055,0.830586
0.766134,0.458721,-3.378888
0.892799,0.476311,-3.895170
0.917599,0.917505,3.358689
0.174385,0.348388,17.388454
0.897413,0.152427,1.565679
0.161068,0.083793,2.616657
0.271883,0.337258,-0.404454
0.790872,0.572341,-3.767403
0.143047,0.582494,1.140821
0.964512,0.727897,7.438734
0.931702,0.659395,0.793093
0.000086,0.083368,4.299219
0.636362,0.389716,-1.289534
0.925481,0.370386,12.445321
0.540419,0.112869,-8.400280
0.537325,0.588475,2.767683
0.586788,0.774637,2.549269
0.553152,0.042894,1.170235
0.581680,0.529961,-5.745171
0.680488,0.119522,-5.854816
0.956213,0.776385,-1.342814
0.082347,0.558503,0.328182
0.234131,0.065924,-6.234757
0.005743,0.515793,-5.502080
0.066836,0.240956,2.627933
0.201672,0.207269,4.985997
0.902071,0.667194,-2.982948
0.315192,0.404528,-3.671101
0.601176,0.928218,-3.815705
0.312879,0.916495,12.210595
0.987818,0.853259,2.265553
0.192581,0.410309,-0.513567
0.394855,0.904725,4.846068
0.369802,0.072068,11.293231
0.213668,0.775766,5.668033
