time_index,time_s,temperature_K,x_mm,y_mm,dux_mm,duy_mm,duz_mm,dexx,deyy,dexy,error_energy_density
0,0.0,300.0,-20.0,-20.0,0.0035477625774889094,-0.0024601648208814565,-0.0012050811361341326,2.20063680865321e-05,-0.0008166588382813691,0.0004931922532523791,0.022846597818936835
0,0.0,300.0,-18.333333333333332,-20.0,-0.0023909318178312626,-0.0025740815297142063,-0.00043703055629684814,0.00047911737702929644,8.193551595309448e-06,-0.00012319267661562163,0.006434144585822806
0,0.0,300.0,-16.666666666666668,-20.0,-0.0010051042434909242,-0.0014420168874608157,0.001960033159511235,-9.37945407541342e-05,-0.0004655328731704124,5.9319162324160385e-05,0.006082168153362982
0,0.0,300.0,-15.0,-20.0,-0.005997653075121715,0.0017194836172598352,0.0008814963567396537,-0.0002533696766901804,-0.0002477794196648081,-0.0002560836962166796,0.004711472947847228
0,0.0,300.0,-13.333333333333332,-20.0,-0.0005164438269103762,-0.0021894612084112173,0.0006051206438160753,-0.0004771502984864894,0.00033729978089451566,-0.0005857407870887906,0.016239673525714704
0,0.0,300.0,-11.666666666666666,-20.0,0.00013438745032919204,0.0006247855123247383,-0.002627503181577549,0.00010930859236145797,-0.00040751222405365194,-0.00035906750540715,0.0074270294691367355
0,0.0,300.0,-10.0,-20.0,-0.0052336768921203754,0.002190634359350195,-0.00021443529866124316,-0.00022381497485305827,0.0005801324224744058,-6.972030732348332e-05,0.010403365822596428
0,0.0,300.0,-8.333333333333332,-20.0,0.001942405036710738,0.0012493019976181066,-0.0004182138543402757,0.0003059157673842202,0.00025382631855703114,-8.674938522251989e-05,0.004366879330117661
0,0.0,300.0,-6.666666666666666,-20.0,0.00589710979359892,-0.0034279453232708146,0.0004916222957290139,4.4031256455438034e-05,-0.00010054963153427286,-2.2911328815566787e-06,0.0003211535921665075
0,0.0,300.0,-5.0,-20.0,0.0019274275390079056,-0.003764935277572592,-0.0023419212441348116,-0.000698273330696258,-0.0001145276630300116,0.0004719025553332246,0.01797681653602926
0,0.0,300.0,-3.333333333333332,-20.0,-0.006635394885670777,0.0009929145872187104,-0.00039061253040898424,0.0005178620945173041,5.005695739475737e-05,0.00020960478424024027,0.008126983525988861
0,0.0,300.0,-1.6666666666666643,-20.0,-0.00499727490473546,0.00029528445074925806,-0.001216507325997969,-0.00030329583392979726,-0.000448223989006428,-2.8538436276857357e-05,0.007821072342570734
0,0.0,300.0,0.0,-20.0,0.0025082010992601962,-0.000686622044178669,-0.0012459175219329045,-8.166620391838981e-05,-0.00040500242255613023,-0.0006655100452272344,0.013767833286273002
0,0.0,300.0,1.6666666666666679,-20.0,-0.0018822184525937357,0.0026559369440099165,0.000576733580937658,0.00015688883406588972,-0.000338124608849497,-8.956199537444627e-06,0.0037037802209907286
0,0.0,300.0,3.3333333333333357,-20.0,0.0011073140368293918,0.0023793427005394776,0.0007644694739139321,0.00035147164989319325,-0.00023790685357457465,-0.00031249551125460114,0.006832394738214352
0,0.0,300.0,5.0,-20.0,0.0016953098134252088,-0.0012859188170434646,-0.0016270755053959943,-0.00042143133354105507,-0.00028265877479418696,-0.0005734228541222306,0.013705785882700102
0,0.0,300.0,6.666666666666668,-20.0,0.0007656102806085584,-0.0022427163563716853,-0.00020683651504593535,9.650075379105005e-05,0.0003780247250736808,-4.02915963069043e-05,0.004089555096621154
0,0.0,300.0,8.333333333333336,-20.0,0.0016477794028752382,0.002205800420329268,-0.0003455836605195977,0.00038920432883774364,-0.000188169886949342,8.746997586013808e-05,0.005138882776455001
0,0.0,300.0,10.0,-20.0,-0.00014036348343332387,0.0014878529041301948,0.002884880530665015,0.0002524902971446579,0.00014045627402817375,0.0003482637436085708,0.004749067946889776
0,0.0,300.0,11.666666666666668,-20.0,0.0002911992676571124,-0.0039198800754447335,-0.001650052508473593,-0.00044674943246502297,0.00013711166544099369,-0.00048088910131394456,0.010632718585156412
0,0.0,300.0,13.333333333333336,-20.0,-0.0024471048818757767,-0.00032314446051018124,0.000360594063954775,0.0002544248519443455,0.00027933894834948197,-0.0003126006110448804,0.005838047968054122
0,0.0,300.0,15.0,-20.0,-0.0013254945913498857,0.0023277801730575975,-0.0007241653656718132,0.000449924425894194,-0.0006913815627618621,-2.6658553261405603e-05,0.018145087310415607
0,0.0,300.0,16.66666666666667,-20.0,0.00047395731782060805,0.0009469272617541307,0.0008216747701185727,0.00013627843394454844,7.750307728225647e-05,-0.0002797625085212978,0.00228412876773422
0,0.0,300.0,18.333333333333336,-20.0,-0.0039199804199017895,0.001066829184171357,-0.0004917896171927306,0.00011105455628245025,-0.00048746421626596326,0.0002364832715056071,0.007824162493451827
0,0.0,300.0,20.0,-20.0,-0.0008154620675525368,0.0006175406808518712,0.0017944295239726085,-7.91640373744771e-05,-0.0005083963493539825,2.3648817922298902e-05,0.007065457333802304
0,0.0,300.0,-20.0,-18.333333333333332,0.004932398886120091,0.0018851959428854747,-0.00021597249468756339,-0.00028023096000448435,-0.00016804603944771678,0.00025390936882293907,0.004186879596494724
0,0.0,300.0,-18.333333333333332,-18.333333333333332,-0.00014513932000673104,-0.00028031910369466766,0.0003298510524291424,0.00010653210219704011,8.553736282092451e-05,-0.0005263959878329203,0.006265408687991125
0,0.0,300.0,-16.666666666666668,-18.333333333333332,-0.0004054884350466314,-0.00018468323222128446,0.001950451217978188,0.00014945023749713245,-0.0001205675193421398,-4.532601879040434e-05,0.0010252156110219356
0,0.0,300.0,-15.0,-18.333333333333332,-0.004279810468896797,0.0010048855057229389,0.00017221247858672874,-0.0007439833661287517,0.00068723165899782,-0.00012549051398170178,0.0276601532125444
0,0.0,300.0,-13.333333333333332,-18.333333333333332,-0.0029584958880809593,-0.0022302635029797964,-3.976812072920022e-05,-0.0005457202030949631,-3.55802288788994e-05,0.0001063850106124629,0.008204469300930519
0,0.0,300.0,-11.666666666666666,-18.333333333333332,-0.0018890402363491432,0.0010605037541492543,0.00038962432527693016,-0.00020679240570280807,0.00039198036290641076,0.0006427223041165012,0.01383244761683123
0,0.0,300.0,-10.0,-18.333333333333332,-0.0034473899004960566,-0.0022391853509660057,-0.0002065325116976877,0.00012870185700455673,-3.3309264101729393e-05,-0.00045259961860428366,0.004735070204832788
0,0.0,300.0,-8.333333333333332,-18.333333333333332,-0.003761235031467534,0.0006407971988155086,0.0004817381038758539,6.844517897991036e-05,-0.00021114094096931962,0.0001482661669727301,0.0017702722391187715
0,0.0,300.0,-6.666666666666666,-18.333333333333332,-0.004993983823108406,3.065073714708221e-05,0.0002701660460823914,-0.0001359062530665646,-0.00012369888742249903,0.00042055541064208335,0.004581574500290716
0,0.0,300.0,-5.0,-18.333333333333332,0.0028642954417056436,0.0018243803594961815,-0.0004685022616996785,-3.685258043478523e-05,-0.000118611240149324,-0.000429026622007001,0.004242583273067775
0,0.0,300.0,-3.333333333333332,-18.333333333333332,0.0021182678122029274,0.0019853161820812103,-0.000862340518053474,0.0005616959606381832,0.00029816484883266167,-0.0004414544870689954,0.014832070933786533
0,0.0,300.0,-1.6666666666666643,-18.333333333333332,-0.00279727086676183,0.0036641544580182294,0.0007716511282385033,0.00030913420360286105,0.00020108948554688845,0.00011749399654870416,0.003911102976740665
0,0.0,300.0,0.0,-18.333333333333332,0.002549679021905313,-0.002638257267257674,6.88169729125229e-05,0.0008403010402929464,-0.00018181495670252528,0.0006105192144110702,0.027453897512401224
0,0.0,300.0,1.6666666666666679,-18.333333333333332,0.0022638831183688078,0.0025869930822510594,0.0007896069821884111,0.00022178522757273947,0.00012457783021494942,5.317075094072111e-05,0.0017829997625719689
