frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-57.324936,-60.199547,-50.311222
9.765625,-54.464653,-59.440758,-49.02157
19.53125,-46.86506,-53.2803,-46.731865
29.296875,-52.848564,-53.2921,-46.032566
39.0625,-53.972908,-53.317627,-48.931213
48.828125,-47.412643,-53.726723,-49.020077
58.59375,-46.80647,-55.45032,-42.82099
68.359375,-46.189568,-55.17694,-43.01539
78.125,-43.985615,-49.207806,-46.54934
87.890625,-44.634377,-46.326286,-46.33266
97.65625,-44.912056,-41.675766,-44.060894
107.421875,-39.64458,-41.600006,-39.133183
117.1875,-35.074753,-41.604923,-34.946167
126.953125,-35.709137,-37.27982,-31.97961
136.71875,-27.402634,-35.593105,-26.250702
146.48438,-25.49287,-30.739737,-15.264332
156.25,-22.29707,-25.854252,-15.283131
166.01562,-18.904501,-21.698643,-18.031887
175.78125,-13.5512905,-15.389128,-14.253101
185.54688,-9.715607,-15.077386,-7.673473
195.3125,-3.634449,-9.713922,-4.4139466
205.07812,-5.6723747,-3.3529134,-6.263413
214.84375,0.034893516,-6.4688673,0.68605
224.60938,-0.69199216,-3.2380033,-1.4870905
234.375,-0.23264268,-1.0936341,0.5191853
244.14062,-0.024360362,-1.1419045,0.56263083
253.90625,-0.12435452,-0.17431137,0.46387437
263.67188,0.575375,0.9835284,-0.69731367
273.4375,-0.060431764,-0.30273354,-0.371606
283.20312,-0.53768784,-0.3616957,0.44382888
292.96875,0.3295129,-0.037104838,-0.20014606
302.73438,0.3871879,0.10483971,-0.115602404
312.5,0.07563031,-0.22345889,0.17568782
322.26562,-0.10633731,-0.24969488,0.38744316
332.03125,-0.23800431,-0.662556,0.07692954
341.79688,-0.15060247,-0.61005837,0.110802025
351.5625,-0.100716576,0.18369323,0.0118623385
361.32812,0.21050163,0.40172648,0.007999158
371.09375,0.25439107,0.32155043,0.032627027
380.85938,0.17170596,0.2619882,-0.1892679
390.625,-0.091819175,0.06792459,-0.26480484
400.39062,-0.38348645,-0.3925231,-0.10816598
410.15625,-0.22736025,-0.3699939,0.0029556893
419.92188,0.061087392,0.56529653,0.17427854
