shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.002,0.15947,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.004,0.36269,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.006,0.49779,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.008,0.68668,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.01,0.72014,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.012,0.86171,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.014,0.92782,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.016,1.03321,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.018,1.05409,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.02,1.16673,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.022,1.18122,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.024,1.32967,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.026,1.34524,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.028,1.3515,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.03,1.34974,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.032,1.42287,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.034,1.43733,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.036,1.468,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.038,1.48767,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.04,1.52653,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.042,1.57026,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.044,1.56443,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.046,1.57299,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.048,1.56355,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.05,1.63988,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.052,1.6057,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.054,1.66585,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.056,1.55434,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.058,1.64403,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.06,1.62939,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.062,1.63311,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.064,1.64207,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.066,1.62254,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.068,1.61902,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.07,1.64346,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.072,1.65814,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.074,1.6813,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.076,1.6193,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.078,1.7008,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.08,1.67988,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.082,1.693,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.084,1.6752,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.086,1.64098,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.088,1.70019,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.09,1.72032,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.092,1.6232,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.094,1.72523,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.096,1.60296,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.098,1.68325,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.1,1.68288,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.102,1.6816,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.104,1.65308,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.106,1.73488,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.108,1.6624,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.11,1.71925,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.112,1.70627,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.114,1.69476,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.116,1.67642,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.118,1.68352,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.12,1.62301,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.122,1.65183,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.124,1.63792,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.126,1.66556,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.128,1.68487,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.13,1.71277,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.132,1.65761,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.134,1.66,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.136,1.68793,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.138,1.65524,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.14,1.64455,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.142,1.67638,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.144,1.65116,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.146,1.64328,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.148,1.69211,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.15,1.65024,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.152,1.69678,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.154,1.69236,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.156,1.62948,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.158,1.67753,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.16,1.63473,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.162,1.67638,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.164,1.65114,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
0.166,1.64432,600,1000000.0,13,(510),Al,gbs_Al_S13_600K_1000000s-1_061
