shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.06642,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.002,0.20514,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.004,0.35197,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.006,0.53793,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.008,0.66898,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.01,0.79622,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.012,0.80826,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.014,1.01556,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.016,1.05091,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.018,1.12199,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.02,1.16418,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.022,1.24077,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.024,1.29478,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.026,1.36054,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.028,1.34305,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.03,1.47296,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.032,1.447,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.034,1.40389,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.036,1.46187,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.038,1.50674,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.04,1.59068,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.042,1.54869,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.044,1.54457,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.046,1.53461,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.048,1.56575,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.05,1.57021,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.052,1.60915,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.054,1.60283,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.056,1.60732,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.058,1.55214,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.06,1.64961,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.062,1.64689,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.064,1.64933,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.066,1.58512,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.068,1.58893,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.07,1.64175,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.072,1.67174,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.074,1.64685,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.076,1.65146,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.078,1.6542,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.08,1.60928,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.082,1.63315,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.084,1.64189,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.086,1.63268,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.088,1.6449,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.09,1.66155,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.092,1.64945,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.094,1.66296,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.096,1.62741,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.098,1.60981,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.1,1.60865,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.102,1.63949,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.104,1.63849,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.106,1.62565,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.108,1.6484,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.11,1.65003,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.112,1.63665,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.114,1.69764,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.116,1.63446,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.118,1.65485,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.12,1.64644,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.122,1.62351,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.124,1.62142,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.126,1.64291,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.128,1.58853,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.13,1.62731,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.132,1.62215,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.134,1.61691,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.136,1.65965,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.138,1.65854,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.14,1.6542,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.142,1.6365,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.144,1.62351,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.146,1.66688,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.148,1.59114,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.15,1.61347,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.152,1.61941,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.154,1.66118,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.156,1.67106,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.158,1.64507,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.16,1.58258,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.162,1.62405,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.164,1.63997,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.166,1.63064,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.168,1.62657,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.17,1.56806,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.172,1.62356,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.174,1.65189,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.176,1.6104,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.178,1.59844,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.18,1.65047,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.182,1.63945,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.184,1.56209,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.186,1.59725,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.188,1.62722,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.19,1.64916,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.192,1.58369,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.194,1.66707,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.196,1.65465,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.198,1.61544,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
0.2,1.54969,1000,10000000.0,17,(410),Cu,gbs_Cu_S17_1000K_10000000s-1_120
