shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.02841,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.002,0.23837,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.004,0.51935,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.006,0.6421,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.008,0.82271,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.01,1.05692,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.012,1.07611,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.014,1.18696,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.016,1.3007,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.018,1.40566,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.02,1.46999,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.022,1.57018,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.024,1.65242,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.026,1.72879,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.028,1.7388,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.03,1.79263,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.032,1.7694,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.034,1.80858,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.036,1.88097,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.038,1.86902,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.04,1.93717,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.042,1.94979,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.044,1.95034,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.046,1.96577,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.048,2.00302,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.05,1.97912,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.052,1.98398,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.054,2.02966,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.056,2.05378,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
0.058,2.04264,600,1000000.0,11,(113),Fe,gbs_Fe_S11_600K_1000000s-1_007
