shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.002,0.35207,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.004,0.66105,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.006,0.88113,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.008,1.10857,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.01,1.29395,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.012,1.44317,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.014,1.55919,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.016,1.60682,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.018,1.7092,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.02,1.84672,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.022,1.84912,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.024,1.94383,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.026,1.99391,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.028,2.00609,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.03,2.0145,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.032,2.05628,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.034,2.03738,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.036,2.12691,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.038,2.1521,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.04,2.16205,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.042,2.17094,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.044,2.12886,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.046,2.18664,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.048,2.1466,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.05,2.2085,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.052,2.15588,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.054,2.15192,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.056,2.1744,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.058,2.1333,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.06,2.1992,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.062,2.14746,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.064,2.20423,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.066,2.19415,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.068,2.20476,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.07,2.16695,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.072,2.17364,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.074,2.13046,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.076,2.16912,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.078,2.11544,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.08,2.19953,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.082,2.19106,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.084,2.14406,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.086,2.16246,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.088,2.15341,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.09,2.17889,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.092,2.19584,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.094,2.09975,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.096,2.15159,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.098,2.21203,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
0.1,2.20107,800,1000000.0,13,(510),Fe,gbs_Fe_S13_800K_1000000s-1_015
