shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.002,0.21781,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.004,0.33176,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.006,0.50581,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.008,0.63927,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.01,0.725,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.012,0.79235,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.014,0.93884,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.016,1.02063,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.018,1.00287,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.02,1.11788,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.022,1.16302,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.024,1.16815,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.026,1.25783,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.028,1.28296,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.03,1.31618,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.032,1.3168,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.034,1.40209,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.036,1.4178,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.038,1.47752,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.04,1.43216,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.042,1.46739,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.044,1.4946,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.046,1.52654,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.048,1.51562,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.05,1.54118,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.052,1.53395,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.054,1.52355,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.056,1.5525,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.058,1.57055,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.06,1.48581,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.062,1.58187,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.064,1.59488,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.066,1.5282,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.068,1.58783,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.07,1.61526,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.072,1.57131,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.074,1.56631,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.076,1.61331,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.078,1.61591,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.08,1.64337,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.082,1.62619,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.084,1.52,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.086,1.59243,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.088,1.56279,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.09,1.59568,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.092,1.58133,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.094,1.64393,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.096,1.55908,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.098,1.6204,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.1,1.55185,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.102,1.6071,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.104,1.5804,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.106,1.60598,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.108,1.57425,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.11,1.615,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.112,1.57269,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.114,1.56685,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.116,1.54455,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.118,1.62762,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.12,1.58957,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.122,1.61224,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.124,1.59977,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.126,1.60895,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.128,1.59092,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.13,1.56877,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.132,1.57481,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.134,1.56716,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.136,1.59205,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.138,1.54168,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.14,1.62327,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.142,1.60193,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.144,1.61333,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.146,1.59574,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.148,1.5516,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.15,1.59508,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.152,1.59639,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
0.154,1.59753,1000,1000000.0,13,(510),Ni,gbs_Ni_S13_1000K_1000000s-1_041
