shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.02055,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.002,0.18003,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.004,0.31683,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.006,0.53899,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.008,0.68088,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.01,0.75157,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.012,0.9039,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.014,1.00036,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.016,1.12115,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.018,1.20524,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.02,1.24199,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.022,1.34511,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.024,1.43358,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.026,1.45587,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.028,1.49761,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.03,1.58039,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.032,1.57542,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.034,1.62539,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.036,1.64916,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.038,1.72758,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.04,1.77493,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.042,1.7536,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.044,1.78882,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.046,1.73892,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.048,1.82804,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.05,1.89392,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.052,1.84073,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.054,1.87312,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.056,1.87131,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.058,1.8482,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.06,1.89206,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.062,1.92567,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.064,1.92246,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.066,1.90136,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.068,1.91609,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.07,1.92486,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.072,1.92397,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.074,1.90911,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.076,1.89148,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.078,1.9522,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.08,1.94089,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.082,1.92498,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.084,1.97222,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.086,1.92773,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.088,1.96471,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.09,1.96346,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.092,1.93524,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.094,1.969,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.096,1.9585,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.098,1.9675,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.1,1.95584,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.102,1.94194,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.104,1.9597,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.106,1.93363,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.108,1.95184,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.11,1.94272,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.112,1.9859,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.114,1.9574,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.116,1.92678,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.118,2.00338,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.12,1.95325,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.122,1.95536,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.124,2.01255,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.126,2.00903,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.128,1.91667,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.13,1.93987,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.132,1.95909,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.134,1.95934,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.136,1.95816,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.138,1.9789,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.14,1.98141,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.142,1.99299,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.144,1.94657,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.146,1.93248,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.148,1.96546,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.15,1.98077,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.152,2.00662,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.154,1.95324,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.156,1.95433,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.158,1.95305,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.16,1.98312,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.162,1.93345,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
0.164,1.95017,600,10000000.0,13,(510),Fe,gbs_Fe_S13_600K_10000000s-1_014
