shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.002,0.22825,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.004,0.33641,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.006,0.46154,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.008,0.65119,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.01,0.69543,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.012,0.85104,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.014,0.89414,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.016,0.93892,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.018,0.98047,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.02,1.06864,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.022,1.12632,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.024,1.11727,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.026,1.16842,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.028,1.23312,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.03,1.22753,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.032,1.25314,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.034,1.28193,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.036,1.29285,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.038,1.33136,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.04,1.35949,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.042,1.3998,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.044,1.39885,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.046,1.32772,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
0.048,1.39317,800,10000000.0,11,(113),Ti,gbs_Ti_S11_800K_10000000s-1_082
