shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.01351,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.002,0.18244,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.004,0.35864,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.006,0.48777,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.008,0.58758,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.01,0.72559,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.012,0.89257,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.014,0.92232,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.016,0.94579,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.018,1.04893,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.02,1.10305,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.022,1.13865,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.024,1.24528,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.026,1.26395,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.028,1.26099,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.03,1.30256,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.032,1.33158,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.034,1.31458,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.036,1.33986,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.038,1.37163,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.04,1.37427,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.042,1.38495,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.044,1.35456,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.046,1.34388,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.048,1.39939,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.05,1.4488,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.052,1.4075,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
0.054,1.41732,1000,1000000.0,17,(410),Fe,gbs_Fe_S17_1000K_1000000s-1_023
