shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.00246,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.002,0.23296,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.004,0.46559,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.006,0.6333,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.008,0.77717,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.01,0.90435,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.012,1.03829,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.014,1.13607,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.016,1.15795,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.018,1.29719,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.02,1.3506,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.022,1.42678,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.024,1.4632,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.026,1.48152,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.028,1.5082,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.03,1.52786,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.032,1.69812,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.034,1.59476,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.036,1.67825,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.038,1.71328,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.04,1.71127,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.042,1.71525,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.044,1.75671,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.046,1.805,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.048,1.83152,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.05,1.72728,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.052,1.77886,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.054,1.72424,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.056,1.77737,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.058,1.7649,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.06,1.79431,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.062,1.7605,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.064,1.79396,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.066,1.77142,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.068,1.78599,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.07,1.81337,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.072,1.74256,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
0.074,1.79538,600,10000000.0,17,(410),Fe,gbs_Fe_S17_600K_10000000s-1_020
