shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.032,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.002,0.18555,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.004,0.45029,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.006,0.63189,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.008,0.80966,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.01,0.9282,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.012,1.04028,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.014,1.11021,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.016,1.19353,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.018,1.32675,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.02,1.34391,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.022,1.42905,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.024,1.43726,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.026,1.50008,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.028,1.55744,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.03,1.53273,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.032,1.61758,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.034,1.59698,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.036,1.65631,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.038,1.67927,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.04,1.70887,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.042,1.69488,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.044,1.70075,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.046,1.67271,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.048,1.69661,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.05,1.72444,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.052,1.68052,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.054,1.74984,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.056,1.73018,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.058,1.7288,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.06,1.73707,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.062,1.7887,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.064,1.76951,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.066,1.80905,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.068,1.70244,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.07,1.78358,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.072,1.75084,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.074,1.74067,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.076,1.75794,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.078,1.85348,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.08,1.76002,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.082,1.76276,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.084,1.70651,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.086,1.77389,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.088,1.73541,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.09,1.80188,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.092,1.73365,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.094,1.79656,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.096,1.78255,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.098,1.80164,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.1,1.68142,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.102,1.82141,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.104,1.7387,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.106,1.76127,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.108,1.84122,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.11,1.75048,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.112,1.78282,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.114,1.7346,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.116,1.73966,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.118,1.7662,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.12,1.75339,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.122,1.76833,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.124,1.76743,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.126,1.78822,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.128,1.7433,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.13,1.74562,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.132,1.79125,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.134,1.77653,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.136,1.71952,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.138,1.72389,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.14,1.75302,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.142,1.77029,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.144,1.80143,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.146,1.76149,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.148,1.71705,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.15,1.74576,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.152,1.72659,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.154,1.76448,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.156,1.77004,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.158,1.72106,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.16,1.75419,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.162,1.78858,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.164,1.78107,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.166,1.77363,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.168,1.74678,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.17,1.73475,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.172,1.7132,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.174,1.73695,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.176,1.781,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.178,1.74656,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.18,1.75508,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.182,1.71935,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.184,1.77991,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.186,1.6975,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.188,1.76046,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.19,1.67846,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.192,1.73358,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.194,1.72542,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.196,1.76988,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.198,1.79261,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
0.2,1.74177,800,1000000.0,17,(410),Ni,gbs_Ni_S17_800K_1000000s-1_045
