shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.002,0.31762,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.004,0.61161,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.006,0.73993,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.008,0.90809,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.01,1.02974,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.012,1.17204,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.014,1.32237,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.016,1.38136,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.018,1.47816,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.02,1.48249,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.022,1.56633,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.024,1.52313,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.026,1.60778,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.028,1.59452,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.03,1.62097,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.032,1.62366,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.034,1.72399,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.036,1.67815,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.038,1.69263,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.04,1.6986,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.042,1.6796,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.044,1.77774,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.046,1.72487,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.048,1.73588,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.05,1.72971,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.052,1.70771,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.054,1.74911,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.056,1.75367,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.058,1.74841,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.06,1.7398,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.062,1.72215,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.064,1.71157,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.066,1.7568,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.068,1.74553,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.07,1.75695,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.072,1.71012,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.074,1.71948,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.076,1.7773,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.078,1.69611,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.08,1.76362,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.082,1.78019,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.084,1.74005,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.086,1.74439,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.088,1.74071,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.09,1.73137,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.092,1.72022,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.094,1.71059,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.096,1.74142,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.098,1.78712,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.1,1.70806,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.102,1.69394,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.104,1.69962,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.106,1.68648,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.108,1.77844,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.11,1.74575,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.112,1.70657,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.114,1.67076,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.116,1.7248,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.118,1.73311,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.12,1.78177,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.122,1.75765,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.124,1.70111,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.126,1.73558,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.128,1.72751,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.13,1.76898,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.132,1.73739,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.134,1.74983,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.136,1.65632,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.138,1.77103,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.14,1.76732,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.142,1.71403,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.144,1.74276,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.146,1.80165,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.148,1.77482,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.15,1.70205,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.152,1.7273,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.154,1.69642,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.156,1.72381,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.158,1.71682,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.16,1.77399,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.162,1.73276,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.164,1.72425,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.166,1.70088,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.168,1.67963,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.17,1.69252,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.172,1.73016,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.174,1.73121,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.176,1.7594,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.178,1.7323,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.18,1.72346,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.182,1.68902,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.184,1.70285,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.186,1.74266,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.188,1.74822,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.19,1.74882,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.192,1.72909,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.194,1.66702,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.196,1.74592,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.198,1.75144,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.2,1.75016,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.202,1.75155,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.204,1.74408,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.206,1.70487,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.208,1.67684,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.21,1.73563,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.212,1.70507,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.214,1.62665,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.216,1.69265,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.218,1.67986,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.22,1.71514,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.222,1.64118,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.224,1.68398,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.226,1.68314,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.228,1.69467,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.23,1.72902,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.232,1.74344,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.234,1.70268,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.236,1.67297,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.238,1.72699,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
0.24,1.70765,800,10000000.0,11,(113),Fe,gbs_Fe_S11_800K_10000000s-1_010
