shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.002,0.21492,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.004,0.4349,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.006,0.58543,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.008,0.83074,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.01,0.96658,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.012,1.04519,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.014,1.19459,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.016,1.25394,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.018,1.30326,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.02,1.34655,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.022,1.38644,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.024,1.51702,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.026,1.52033,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.028,1.58652,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.03,1.58789,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.032,1.6158,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.034,1.67148,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.036,1.63409,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.038,1.67403,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.04,1.71054,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.042,1.75976,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.044,1.71985,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.046,1.66365,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.048,1.73557,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.05,1.70613,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.052,1.74125,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.054,1.74201,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.056,1.74145,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.058,1.71995,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.06,1.77686,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.062,1.80143,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.064,1.70607,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.066,1.71546,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.068,1.75983,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.07,1.72083,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.072,1.74103,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.074,1.71623,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.076,1.78177,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.078,1.74368,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.08,1.73794,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.082,1.79491,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.084,1.77256,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.086,1.78717,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.088,1.73344,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.09,1.73648,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.092,1.7802,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.094,1.77448,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.096,1.76225,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.098,1.75914,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.1,1.73387,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.102,1.78717,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.104,1.7633,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.106,1.78608,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
0.108,1.77332,600,1000000.0,11,(113),Al,gbs_Al_S11_600K_1000000s-1_055
