shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0043,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.002,0.37131,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.004,0.69705,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.006,0.97159,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.008,1.13494,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.01,1.3389,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.012,1.49613,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.014,1.59106,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.016,1.75015,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.018,1.76813,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.02,1.96294,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.022,1.9273,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.024,1.98875,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.026,2.00671,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.028,2.10178,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.03,2.08124,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.032,2.1641,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.034,2.14597,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.036,2.17127,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.038,2.19488,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.04,2.21171,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.042,2.22374,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.044,2.26565,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.046,2.23744,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.048,2.23902,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.05,2.2786,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.052,2.30073,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.054,2.18575,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.056,2.27906,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.058,2.2365,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.06,2.27593,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.062,2.29369,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.064,2.34699,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
0.066,2.29948,600,1000000.0,17,(410),Ti,gbs_Ti_S17_600K_1000000s-1_091
