shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.00207,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.002,0.23065,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.004,0.50841,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.006,0.60726,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.008,0.76225,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.01,0.91979,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.012,0.94801,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.014,1.11341,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.016,1.13481,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.018,1.17287,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.02,1.23983,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.022,1.24047,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.024,1.29601,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.026,1.29988,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.028,1.34693,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.03,1.34126,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.032,1.36206,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.034,1.32143,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.036,1.40508,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.038,1.44182,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.04,1.40845,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.042,1.46305,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.044,1.39464,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.046,1.36613,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.048,1.40765,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.05,1.43282,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.052,1.42525,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.054,1.44994,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.056,1.416,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.058,1.34926,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.06,1.47223,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.062,1.39049,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.064,1.39475,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.066,1.40006,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.068,1.40131,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.07,1.40427,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.072,1.45657,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.074,1.3826,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.076,1.38379,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.078,1.37357,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.08,1.46282,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.082,1.42811,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.084,1.46596,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.086,1.42543,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.088,1.43319,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.09,1.37635,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.092,1.42842,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.094,1.41127,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.096,1.35588,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.098,1.42675,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.1,1.43019,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.102,1.41315,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.104,1.40906,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.106,1.40546,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.108,1.36493,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.11,1.40976,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.112,1.39403,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.114,1.44613,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.116,1.37764,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.118,1.41283,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.12,1.44656,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.122,1.45111,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.124,1.3844,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.126,1.42831,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.128,1.41325,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.13,1.4243,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.132,1.37071,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.134,1.39216,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.136,1.45081,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.138,1.43654,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.14,1.38433,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.142,1.45205,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.144,1.40577,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.146,1.47048,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.148,1.42031,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.15,1.40718,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.152,1.41494,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.154,1.37901,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.156,1.354,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.158,1.39624,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.16,1.44507,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.162,1.41187,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.164,1.45705,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.166,1.39988,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.168,1.3997,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.17,1.40147,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.172,1.42446,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.174,1.41555,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.176,1.41925,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.178,1.40591,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
0.18,1.42358,1000,10000000.0,13,(510),Ti,gbs_Ti_S13_1000K_10000000s-1_090
