shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.002,0.17773,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.004,0.28794,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.006,0.40835,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.008,0.52012,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.01,0.62237,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.012,0.69595,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.014,0.78334,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.016,0.85143,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.018,0.89134,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.02,0.95493,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.022,0.94807,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.024,1.04161,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.026,1.11258,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.028,1.14403,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.03,1.20204,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.032,1.15362,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.034,1.22643,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.036,1.27669,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.038,1.25925,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.04,1.3052,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.042,1.33541,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.044,1.31128,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.046,1.30264,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.048,1.36616,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.05,1.38236,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.052,1.34498,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
0.054,1.42633,600,1000000.0,11,(113),Ni,gbs_Ni_S11_600K_1000000s-1_031
