shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.01673,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.002,0.20545,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.004,0.35002,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.006,0.51205,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.008,0.73232,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.01,0.75148,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.012,0.8549,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.014,0.94004,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.016,1.02119,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.018,1.05293,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.02,1.11248,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.022,1.15911,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.024,1.19763,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.026,1.22046,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.028,1.23601,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.03,1.26348,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.032,1.23981,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.034,1.2973,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.036,1.24577,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.038,1.35431,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.04,1.30239,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.042,1.30188,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.044,1.26789,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.046,1.27682,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.048,1.27369,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.05,1.32708,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.052,1.37814,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.054,1.3422,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.056,1.37356,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.058,1.30548,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.06,1.31569,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.062,1.3381,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.064,1.35345,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.066,1.35584,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.068,1.31073,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.07,1.39766,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.072,1.26431,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.074,1.30676,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.076,1.33984,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.078,1.32855,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.08,1.34519,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.082,1.32735,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.084,1.34418,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.086,1.35994,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.088,1.35176,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.09,1.37861,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.092,1.34866,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.094,1.28773,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.096,1.3345,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.098,1.3931,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.1,1.33402,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.102,1.32846,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.104,1.31847,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.106,1.34124,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.108,1.34447,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.11,1.36052,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.112,1.31941,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.114,1.36014,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.116,1.37271,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.118,1.33897,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.12,1.34415,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.122,1.29438,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.124,1.23304,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.126,1.28903,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.128,1.32503,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.13,1.35814,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.132,1.33417,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.134,1.32704,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.136,1.2938,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.138,1.3274,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.14,1.30533,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
0.142,1.28751,1000,10000000.0,5,(210),Cu,gbs_Cu_S5_1000K_10000000s-1_102
