shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0303,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.002,0.20767,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.004,0.31413,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.006,0.5434,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.008,0.58778,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.01,0.74103,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.012,0.83914,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.014,0.90446,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.016,0.98866,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.018,1.01322,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.02,1.06558,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.022,1.10905,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.024,1.09339,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.026,1.14679,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.028,1.14361,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.03,1.20019,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.032,1.20149,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.034,1.22784,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.036,1.25426,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.038,1.25486,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.04,1.28237,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.042,1.31813,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.044,1.32299,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.046,1.2407,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.048,1.29809,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.05,1.23782,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.052,1.29659,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.054,1.34858,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.056,1.24915,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.058,1.25776,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.06,1.34081,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.062,1.29284,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
0.064,1.34056,1000,1000000.0,5,(210),Al,gbs_Al_S5_1000K_1000000s-1_053
