shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.03279,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.002,0.15979,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.004,0.32285,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.006,0.50888,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.008,0.61526,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.01,0.7727,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.012,0.77845,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.014,0.89058,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.016,0.96538,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.018,1.02273,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.02,1.02171,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.022,1.07872,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.024,1.17489,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.026,1.16489,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.028,1.16781,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.03,1.18997,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.032,1.2497,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.034,1.25421,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.036,1.27732,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.038,1.21817,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
0.04,1.3121,1000,10000000.0,5,(210),Ti,gbs_Ti_S5_1000K_10000000s-1_078
