shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.00957,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.002,0.26617,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.004,0.43437,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.006,0.55625,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.008,0.71495,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.01,0.87861,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.012,0.98298,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.014,1.07454,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.016,1.18646,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.018,1.2623,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.02,1.33318,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.022,1.39453,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.024,1.42736,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.026,1.45896,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.028,1.48946,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.03,1.52898,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.032,1.51622,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.034,1.56744,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.036,1.6229,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.038,1.6235,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.04,1.61537,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.042,1.58612,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.044,1.65037,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.046,1.63117,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.048,1.70279,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.05,1.67631,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.052,1.68396,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.054,1.68453,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.056,1.64083,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.058,1.70813,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.06,1.67377,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.062,1.67413,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
0.064,1.70062,800,10000000.0,11,(113),Al,gbs_Al_S11_800K_10000000s-1_058
