shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.02434,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.002,0.15341,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.004,0.27786,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.006,0.3742,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.008,0.48471,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.01,0.48106,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.012,0.6127,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.014,0.68778,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.016,0.69702,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.018,0.80121,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.02,0.79599,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.022,0.82413,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.024,0.88451,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.026,0.86801,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.028,0.9005,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.03,0.88737,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.032,0.93259,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.034,0.93826,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.036,0.95111,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.038,0.91704,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.04,1.01077,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.042,0.88655,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.044,0.98522,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.046,0.95049,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.048,1.02183,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.05,1.01865,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.052,1.02972,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.054,1.06062,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.056,0.94784,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.058,1.10233,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.06,1.02305,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.062,1.02902,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.064,1.00946,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.066,1.01644,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.068,0.99447,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.07,1.07737,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.072,0.9858,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.074,1.02279,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
0.076,1.01474,1000,1000000.0,13,(510),Cu,gbs_Cu_S13_1000K_1000000s-1_113
