shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.002,0.32203,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.004,0.59451,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.006,0.77755,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.008,0.93642,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.01,1.0667,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.012,1.19242,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.014,1.30841,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.016,1.39308,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.018,1.42682,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.02,1.48664,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.022,1.53673,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.024,1.52085,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.026,1.57237,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.028,1.6387,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.03,1.60409,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.032,1.62123,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.034,1.66951,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.036,1.64525,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.038,1.74004,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.04,1.6832,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.042,1.67379,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.044,1.74174,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.046,1.7154,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
0.048,1.74539,1000,10000000.0,13,(510),Ni,gbs_Ni_S13_1000K_10000000s-1_042
