shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.02128,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.002,0.31254,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.004,0.53146,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.006,0.71757,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.008,0.98336,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.01,1.10012,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.012,1.2909,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.014,1.34743,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.016,1.50502,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.018,1.64988,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.02,1.69987,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.022,1.77078,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.024,1.7992,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.026,1.79022,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.028,1.88998,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.03,1.89425,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.032,1.89991,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.034,1.98298,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.036,2.01556,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.038,2.03555,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.04,2.06578,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.042,2.01591,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.044,2.06333,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.046,2.0445,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.048,2.03262,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.05,2.11508,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.052,2.08056,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.054,2.10473,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.056,2.07911,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.058,2.09114,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.06,2.12151,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.062,2.07653,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.064,2.15235,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.066,2.13271,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.068,2.16127,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.07,2.14722,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.072,2.1221,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.074,2.14236,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.076,2.08917,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.078,2.14376,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.08,2.14229,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.082,2.08623,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.084,2.1173,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.086,2.17962,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.088,2.09983,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.09,2.11563,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.092,2.11082,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.094,2.11629,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.096,2.19654,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.098,2.10358,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
0.1,2.12784,800,1000000.0,11,(113),Fe,gbs_Fe_S11_800K_1000000s-1_009
