shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.02262,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.002,0.19327,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.004,0.27395,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.006,0.44434,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.008,0.60997,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.01,0.65844,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.012,0.71948,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.014,0.77499,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.016,0.8728,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.018,0.9907,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.02,0.96204,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.022,1.07256,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.024,1.06809,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.026,1.07102,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.028,1.06197,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.03,1.13813,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.032,1.18408,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.034,1.18523,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.036,1.16355,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.038,1.25711,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.04,1.18421,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.042,1.29468,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.044,1.2141,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.046,1.27992,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.048,1.26754,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.05,1.24879,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.052,1.2328,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.054,1.23693,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.056,1.31702,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.058,1.22457,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.06,1.31351,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.062,1.2813,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.064,1.30051,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.066,1.31323,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.068,1.22806,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.07,1.27921,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.072,1.26994,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.074,1.26773,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.076,1.24327,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.078,1.1813,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.08,1.29743,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.082,1.30141,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.084,1.35533,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.086,1.31217,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.088,1.25001,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.09,1.24175,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.092,1.28892,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.094,1.28741,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.096,1.3193,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.098,1.338,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.1,1.27861,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.102,1.32335,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.104,1.3108,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.106,1.27877,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.108,1.30796,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.11,1.24958,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.112,1.25162,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.114,1.2831,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.116,1.29091,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.118,1.22305,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.12,1.29702,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.122,1.23942,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.124,1.25888,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.126,1.25049,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.128,1.3,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.13,1.23406,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.132,1.25026,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.134,1.3627,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.136,1.29294,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.138,1.25203,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.14,1.26395,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.142,1.29003,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.144,1.29139,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.146,1.25012,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.148,1.27611,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.15,1.23902,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.152,1.29936,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.154,1.25155,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.156,1.28294,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.158,1.26001,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.16,1.33239,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.162,1.27059,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.164,1.21123,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.166,1.2722,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.168,1.25173,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.17,1.26949,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.172,1.31192,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.174,1.20225,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.176,1.23779,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.178,1.27653,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.18,1.27716,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.182,1.26029,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.184,1.29681,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.186,1.31073,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.188,1.21221,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.19,1.32243,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.192,1.26699,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.194,1.28121,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.196,1.28487,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.198,1.32632,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.2,1.26399,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.202,1.30059,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.204,1.2428,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.206,1.28626,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.208,1.26052,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.21,1.27287,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.212,1.26301,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.214,1.25932,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.216,1.28705,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.218,1.20017,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.22,1.31634,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.222,1.26129,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.224,1.27871,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.226,1.26645,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.228,1.25481,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.23,1.2095,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.232,1.26015,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.234,1.28988,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.236,1.28949,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.238,1.26866,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
0.24,1.27645,800,10000000.0,17,(410),Ni,gbs_Ni_S17_800K_10000000s-1_046
