shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.002,0.21868,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.004,0.46473,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.006,0.68571,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.008,0.84248,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.01,1.01818,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.012,1.1238,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.014,1.19737,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.016,1.34554,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.018,1.44335,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.02,1.50025,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.022,1.60568,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.024,1.65254,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.026,1.76566,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.028,1.75902,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.03,1.83994,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.032,1.89707,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.034,1.92261,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.036,1.91638,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.038,1.98664,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.04,2.03493,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.042,1.95593,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.044,1.99942,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.046,1.99033,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.048,2.04556,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.05,2.09562,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.052,2.13934,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.054,2.03769,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.056,2.10576,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.058,2.15574,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.06,2.15645,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.062,2.13446,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.064,2.18216,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.066,2.16803,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.068,2.19717,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.07,2.18452,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.072,2.2045,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.074,2.18842,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.076,2.15152,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.078,2.15742,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.08,2.11834,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.082,2.16842,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.084,2.1741,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.086,2.17143,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.088,2.21812,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.09,2.1947,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.092,2.12567,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.094,2.17052,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.096,2.17533,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.098,2.18046,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.1,2.20513,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.102,2.20647,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.104,2.22222,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.106,2.12737,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.108,2.20635,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.11,2.17814,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.112,2.15856,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.114,2.19361,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.116,2.20648,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
0.118,2.18833,800,1000000.0,11,(113),Ti,gbs_Ti_S11_800K_1000000s-1_081
