shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.03352,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.002,0.13066,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.004,0.27656,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.006,0.38742,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.008,0.57432,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.01,0.67448,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.012,0.70575,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.014,0.80439,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.016,0.83862,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.018,0.92102,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.02,0.99837,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.022,1.0359,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.024,1.08571,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.026,1.06342,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.028,1.09406,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.03,1.12874,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.032,1.16958,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.034,1.17537,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.036,1.19054,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.038,1.22887,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.04,1.18737,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.042,1.26425,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.044,1.19632,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.046,1.23348,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.048,1.20198,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.05,1.24445,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.052,1.20782,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.054,1.27316,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.056,1.25638,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.058,1.25719,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.06,1.27661,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.062,1.2432,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.064,1.34307,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.066,1.25558,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.068,1.23849,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.07,1.24492,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
0.072,1.23926,800,1000000.0,5,(210),Ni,gbs_Ni_S5_800K_1000000s-1_027
