shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.002,0.2047,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.004,0.38888,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.006,0.55887,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.008,0.73071,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.01,0.81656,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.012,0.94066,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.014,1.10053,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.016,1.21269,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.018,1.24209,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.02,1.30523,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.022,1.44544,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.024,1.41815,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.026,1.51953,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.028,1.55467,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.03,1.58016,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.032,1.65029,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.034,1.70068,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.036,1.65849,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.038,1.68442,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.04,1.74115,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.042,1.79523,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.044,1.75851,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.046,1.80137,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.048,1.80378,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.05,1.78582,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.052,1.88883,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.054,1.85462,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.056,1.9018,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.058,1.88256,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.06,1.89501,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.062,1.8887,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.064,1.90579,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.066,1.90053,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.068,1.91603,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.07,1.93208,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.072,1.91918,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.074,1.92359,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.076,1.92164,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.078,1.85094,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.08,1.94347,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.082,1.93098,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.084,1.90712,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.086,1.89177,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.088,1.89814,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.09,1.96196,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.092,1.925,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.094,1.88598,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.096,1.86224,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.098,1.91546,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.1,1.90795,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.102,1.9499,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.104,1.91571,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.106,1.8864,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.108,1.91765,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.11,1.91426,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.112,1.96766,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.114,1.93439,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.116,1.8989,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.118,1.85871,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.12,1.86117,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.122,1.88473,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.124,1.9328,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.126,1.96376,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.128,1.94651,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.13,1.91135,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.132,1.90706,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.134,2.01608,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.136,1.96577,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.138,1.92332,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.14,1.90638,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.142,1.91995,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
0.144,1.88399,600,1000000.0,5,(210),Cu,gbs_Cu_S5_600K_1000000s-1_097
