shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.002,0.29373,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.004,0.53209,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.006,0.83105,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.008,1.03303,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.01,1.22123,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.012,1.3418,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.014,1.42185,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.016,1.4838,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.018,1.61874,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.02,1.71724,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.022,1.73989,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.024,1.77209,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.026,1.81837,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.028,1.83083,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.03,1.89925,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.032,1.88127,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.034,1.94262,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.036,1.96303,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.038,1.99926,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.04,1.92467,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.042,1.9452,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.044,1.97598,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.046,1.97585,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.048,1.9784,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.05,2.02344,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.052,2.01361,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.054,2.0312,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
0.056,2.01804,800,10000000.0,11,(113),Ni,gbs_Ni_S11_800K_10000000s-1_034
