shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.03049,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.002,0.25599,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.004,0.42047,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.006,0.56797,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.008,0.67703,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.01,0.84189,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.012,0.88975,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.014,0.94217,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.016,1.017,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.018,1.04736,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.02,1.10327,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.022,1.09389,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.024,1.14062,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.026,1.23279,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.028,1.23444,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.03,1.24772,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.032,1.27276,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.034,1.30203,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.036,1.29747,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.038,1.27158,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.04,1.25186,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.042,1.35084,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.044,1.29437,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.046,1.30463,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.048,1.32711,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.05,1.31657,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.052,1.34442,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.054,1.35527,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.056,1.28142,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.058,1.33611,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.06,1.26527,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.062,1.28931,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.064,1.30667,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.066,1.32309,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.068,1.27071,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.07,1.30869,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.072,1.31523,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.074,1.3471,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.076,1.31598,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.078,1.3238,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.08,1.317,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.082,1.31114,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.084,1.30217,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.086,1.32175,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.088,1.3067,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.09,1.38272,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.092,1.29499,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.094,1.38738,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.096,1.27645,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.098,1.30224,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.1,1.33451,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.102,1.30597,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.104,1.30175,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.106,1.31508,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.108,1.3448,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.11,1.35029,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.112,1.35971,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.114,1.28735,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.116,1.30731,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.118,1.34178,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.12,1.31334,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.122,1.29464,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.124,1.2644,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.126,1.32771,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.128,1.2734,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.13,1.34009,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.132,1.2894,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.134,1.34957,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.136,1.33231,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.138,1.31105,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.14,1.33687,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.142,1.31144,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.144,1.29676,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.146,1.28892,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.148,1.31939,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.15,1.29253,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.152,1.30507,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.154,1.30072,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.156,1.31301,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.158,1.30731,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.16,1.29225,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.162,1.29872,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.164,1.32048,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.166,1.2557,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.168,1.25806,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.17,1.32425,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.172,1.23637,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.174,1.31308,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.176,1.26972,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.178,1.2722,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.18,1.35043,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.182,1.32303,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.184,1.30041,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.186,1.26417,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
0.188,1.26531,800,1000000.0,13,(510),Al,gbs_Al_S13_800K_1000000s-1_063
