shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.002,0.42673,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.004,0.84705,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.006,1.14172,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.008,1.39166,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.01,1.55996,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.012,1.76415,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.014,1.8976,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.016,2.02469,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.018,2.15061,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.02,2.22861,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.022,2.25399,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.024,2.34518,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.026,2.36416,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.028,2.40099,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.03,2.45233,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.032,2.4615,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.034,2.47294,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.036,2.55082,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.038,2.47345,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.04,2.51669,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.042,2.57471,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.044,2.54184,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.046,2.51951,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.048,2.56705,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.05,2.56006,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.052,2.54217,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.054,2.57314,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.056,2.57747,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.058,2.55763,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.06,2.52112,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.062,2.57588,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.064,2.53422,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.066,2.56039,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.068,2.56593,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.07,2.6144,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.072,2.58962,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.074,2.59101,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.076,2.55688,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.078,2.542,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.08,2.58561,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.082,2.54204,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.084,2.48527,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.086,2.55419,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.088,2.58137,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.09,2.54769,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.092,2.57774,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.094,2.5359,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.096,2.61773,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.098,2.55699,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.1,2.61135,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.102,2.59978,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.104,2.55794,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.106,2.5299,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.108,2.55992,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.11,2.52488,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.112,2.53589,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.114,2.61101,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.116,2.519,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.118,2.57637,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.12,2.54819,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.122,2.57097,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.124,2.52605,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.126,2.53932,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.128,2.4801,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.13,2.49896,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.132,2.60304,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.134,2.52736,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.136,2.56446,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.138,2.50912,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.14,2.5011,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.142,2.57764,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.144,2.51373,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.146,2.5743,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
0.148,2.5773,600,1000000.0,13,(510),Fe,gbs_Fe_S13_600K_1000000s-1_013
