shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.002,0.11725,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.004,0.29103,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.006,0.36794,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.008,0.41739,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.01,0.50111,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.012,0.59105,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.014,0.68836,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.016,0.68914,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.018,0.74337,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.02,0.8253,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.022,0.83812,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.024,0.83215,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.026,0.90986,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.028,0.91972,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.03,0.95005,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.032,0.91403,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.034,0.97294,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.036,0.96158,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.038,0.89316,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.04,0.98378,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
0.042,0.98815,1000,10000000.0,17,(410),Al,gbs_Al_S17_1000K_10000000s-1_072
