shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.0,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.002,0.24353,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.004,0.45617,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.006,0.63845,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.008,0.74618,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.01,0.90134,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.012,1.05642,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.014,1.15482,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.016,1.19134,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.018,1.25836,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.02,1.34945,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.022,1.42226,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.024,1.435,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.026,1.512,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.028,1.52277,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.03,1.5233,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.032,1.51386,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.034,1.60173,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.036,1.61137,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.038,1.61134,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.04,1.67568,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.042,1.65316,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.044,1.67086,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.046,1.68825,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.048,1.70656,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.05,1.74283,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.052,1.70881,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.054,1.68287,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.056,1.69872,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.058,1.74245,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.06,1.71645,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.062,1.74188,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.064,1.76882,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.066,1.76496,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.068,1.74577,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.07,1.70642,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.072,1.72184,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.074,1.74357,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.076,1.75307,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.078,1.76352,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.08,1.75924,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.082,1.79877,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.084,1.72318,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.086,1.73132,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.088,1.77328,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.09,1.71425,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.092,1.73054,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.094,1.73879,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.096,1.70742,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.098,1.72758,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.1,1.76549,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.102,1.7601,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.104,1.71342,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.106,1.8223,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.108,1.723,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.11,1.68528,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.112,1.67759,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.114,1.7328,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.116,1.69869,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.118,1.73159,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.12,1.72872,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.122,1.69161,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.124,1.72498,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.126,1.69865,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.128,1.77071,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.13,1.71363,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.132,1.69069,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.134,1.69575,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.136,1.75505,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.138,1.76551,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.14,1.68438,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.142,1.76385,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.144,1.72208,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.146,1.7519,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.148,1.70008,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.15,1.77288,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.152,1.72397,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.154,1.69781,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.156,1.7452,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.158,1.70498,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.16,1.73981,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.162,1.74459,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.164,1.68177,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
0.166,1.68805,600,10000000.0,13,(510),Al,gbs_Al_S13_600K_10000000s-1_062
