shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.00372,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.002,0.27242,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.004,0.48635,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.006,0.687,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.008,0.92023,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.01,1.0163,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.012,1.20848,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.014,1.42056,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.016,1.42597,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.018,1.59359,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.02,1.62902,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.022,1.71726,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.024,1.81166,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.026,1.83464,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.028,1.8457,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.03,1.90126,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.032,1.9606,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.034,1.98273,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.036,2.05208,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.038,2.08819,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.04,2.04751,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.042,2.11707,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.044,2.13658,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.046,2.12408,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.048,2.13808,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.05,2.16525,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.052,2.21183,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.054,2.20452,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.056,2.19406,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.058,2.20665,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.06,2.18365,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.062,2.14385,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.064,2.21421,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.066,2.17685,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.068,2.23415,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.07,2.19529,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.072,2.22079,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.074,2.22775,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.076,2.2422,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.078,2.25541,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.08,2.21277,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.082,2.26153,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.084,2.23169,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.086,2.28956,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.088,2.23617,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.09,2.22169,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.092,2.17292,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.094,2.25268,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.096,2.2663,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.098,2.31957,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.1,2.23967,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.102,2.26862,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.104,2.23869,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.106,2.22121,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.108,2.17707,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.11,2.2727,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
0.112,2.27719,800,1000000.0,17,(410),Ti,gbs_Ti_S17_800K_1000000s-1_093
