shear_strain,shear_stress_GPa,temperature_K,strain_rate_s^-1,gb_sigma,gb_plane,material,run_id
0.0,0.03066,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.002,0.26136,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.004,0.4196,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.006,0.59409,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.008,0.73589,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.01,0.83151,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.012,0.92873,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.014,1.02404,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.016,1.11426,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.018,1.17212,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.02,1.22564,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.022,1.26907,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.024,1.34799,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.026,1.3177,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.028,1.38886,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.03,1.3521,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.032,1.42458,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.034,1.50299,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.036,1.4755,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.038,1.45434,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.04,1.4618,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.042,1.45641,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.044,1.49528,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.046,1.4771,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.048,1.5221,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.05,1.51647,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.052,1.46301,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.054,1.59364,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.056,1.53295,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.058,1.51479,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.06,1.54912,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.062,1.54261,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.064,1.49368,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.066,1.48869,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.068,1.57181,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.07,1.52214,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.072,1.43592,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.074,1.56125,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.076,1.56814,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.078,1.45545,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.08,1.52015,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.082,1.55366,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.084,1.54676,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.086,1.53722,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.088,1.53237,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.09,1.52225,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.092,1.4794,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.094,1.53357,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.096,1.51151,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.098,1.51167,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.1,1.57904,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.102,1.49353,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.104,1.50676,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.106,1.55587,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.108,1.59798,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.11,1.55762,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.112,1.49644,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.114,1.47071,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.116,1.47095,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.118,1.48,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.12,1.56476,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.122,1.456,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.124,1.50534,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.126,1.54841,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.128,1.49189,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.13,1.48431,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.132,1.49251,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.134,1.57512,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.136,1.52479,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.138,1.52681,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.14,1.47405,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.142,1.48549,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.144,1.52634,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.146,1.4898,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.148,1.55548,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.15,1.54137,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.152,1.50011,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.154,1.5792,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.156,1.50872,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.158,1.50067,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.16,1.52185,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.162,1.50418,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.164,1.48382,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.166,1.5254,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.168,1.47336,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.17,1.52304,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.172,1.48396,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.174,1.52466,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.176,1.51305,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.178,1.50836,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.18,1.52329,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.182,1.54606,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.184,1.48767,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.186,1.47456,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.188,1.46669,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.19,1.54035,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.192,1.53125,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.194,1.48877,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.196,1.52,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.198,1.48632,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.2,1.48688,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.202,1.50599,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.204,1.52499,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.206,1.57654,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.208,1.49792,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.21,1.42831,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.212,1.50649,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.214,1.47181,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.216,1.51515,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.218,1.56135,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.22,1.48545,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.222,1.48862,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.224,1.48074,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.226,1.48271,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.228,1.52875,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.23,1.52075,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.232,1.44072,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.234,1.47887,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.236,1.47945,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.238,1.52937,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
0.24,1.49156,600,10000000.0,5,(210),Ni,gbs_Ni_S5_600K_10000000s-1_026
