timestamp,total_consumption,heating_consumption,cooling_consumption,lighting_consumption,equipment_consumption,hot_water_consumption,building_id,building_type
2020-01-01 00:00:00,15.714822945183462,5.34594325879112,3.8181307489023912,2.1597827782015915,2.297202336603389,1.5519602006331739,B001,residential
2020-01-01 01:00:00,14.58345781595627,4.915566500544128,3.6946283432037355,2.1333698686391935,2.0587452097421717,1.4529976815724475,B001,residential
2020-01-01 02:00:00,19.831812948691002,6.805236342189036,4.797869103478434,2.831665830428704,3.0419900145345804,1.870915090347822,B001,residential
2020-01-01 03:00:00,21.317731312170725,7.570988894877343,4.809219767212504,3.154466980985299,3.221107061058726,2.1281788756106437,B001,residential
2020-01-01 04:00:00,21.876901132958675,7.875140429221481,5.106471900567549,3.270011717684733,3.2629218723038895,2.4114235064145597,B001,residential
2020-01-01 05:00:00,31.3383207348792,12.022964781936704,7.943930014757953,4.935299193131439,4.5681805929669315,3.0937118064150817,B001,residential
2020-01-01 06:00:00,32.534879307676874,11.167311248752188,8.049156810851793,4.76413580531739,5.428116269160533,3.2925174315409436,B001,residential
2020-01-01 07:00:00,28.546101907368627,9.246144125727142,7.337299490986349,4.5332628899064416,4.374490902476373,2.982518395271588,B001,residential
2020-01-01 08:00:00,43.54726335026653,14.80666744949755,10.554518470052269,6.45975132758127,6.53793000335233,3.8070938513412704,B001,residential
2020-01-01 09:00:00,46.39616557576159,15.115354085304746,11.337481482863675,7.224063467045061,7.190236779923411,4.365986495908979,B001,residential
2020-01-01 10:00:00,51.26378134534673,17.373107918827436,11.85796138656478,6.9989570160562735,8.472212459392576,5.523396749767595,B001,residential
2020-01-01 11:00:00,44.64689797222613,15.849428533437244,10.35829137574858,6.894477635678725,6.582106172973851,4.409365059724918,B001,residential
2020-01-01 12:00:00,44.82184099834923,15.283734050646627,11.881854419751553,6.761026078699047,6.749864323951848,4.274259995637326,B001,residential
2020-01-01 13:00:00,52.767248111951034,17.29160799438882,12.381790445418229,7.98468872674264,8.197547651570229,5.062060446086842,B001,residential
2020-01-01 14:00:00,55.68111337437608,20.72116773136964,13.587510483952,7.435187221745581,8.26924984615226,6.110514428684224,B001,residential
2020-01-01 15:00:00,41.87449392579944,14.352573380228927,10.542418843469196,6.6134600020062955,6.070408476287843,4.195990376401042,B001,residential
2020-01-01 16:00:00,32.87587119518533,10.657429660550056,8.731720312316426,5.1982645126065545,4.626076506760256,3.6214513234999637,B001,residential
2020-01-01 17:00:00,39.44177729640283,13.437750610627669,10.468985040839367,5.424202162637341,6.069095888915473,4.112602585722449,B001,residential
2020-01-01 18:00:00,28.604166308188503,9.814582755414992,7.201022295121246,4.388316761790544,4.2369292358839745,2.827461620053715,B001,residential
2020-01-01 19:00:00,31.9982919119935,10.837716908794043,7.771482379047495,5.056634245028628,4.715265184223393,3.2630380950583624,B001,residential
2020-01-01 20:00:00,21.200090167961054,7.196547666885859,5.2916959684319655,3.4404295618559333,3.2672676453709366,1.9147440090777752,B001,residential
2020-01-01 21:00:00,18.159529409165238,5.928140539371958,4.695689091526412,2.8064825998637626,2.79114071005683,1.6787237727637663,B001,residential
2020-01-01 22:00:00,18.37250908536091,6.265880340720604,4.737520131468056,2.9216602741904207,2.969057102678573,1.9674449202532103,B001,residential
2020-01-01 23:00:00,13.490945880749777,4.7666464605455685,3.770161107372901,2.060822021177793,2.1327354784990153,1.3188754323358305,B001,residential
2020-01-02 00:00:00,16.587601245935755,6.051964306637191,4.163050094043237,2.477555412706166,2.642856329502084,1.6241098750881888,B001,residential
2020-01-02 01:00:00,17.683559706329536,6.671155597329967,4.64276888214088,2.579414574007543,2.569715305995298,1.67362371191158,B001,residential
2020-01-02 02:00:00,19.77232647210858,7.183204511518517,5.070025157923804,2.9427190769492024,2.8770979428116457,1.9705556263794828,B001,residential
2020-01-02 03:00:00,21.822431806909112,7.033880335491351,5.254435112220346,3.298493375448172,3.353767148988009,2.436519201375605,B001,residential
2020-01-02 04:00:00,26.07812760781764,8.47407310644101,6.436651647329921,3.4581965952571507,3.885643404092636,2.430364070774271,B001,residential
2020-01-02 05:00:00,29.901887889854283,10.055114255231333,8.12078681288082,4.119155602333569,4.150967486852491,3.1308999852793704,B001,residential
2020-01-02 06:00:00,30.384007196189813,10.374548421922634,7.868143139052912,4.451869598342814,5.0148223861462355,2.9841012524923833,B001,residential
2020-01-02 07:00:00,36.46955811901561,12.866609065487715,9.2140799342005,5.663539914312286,5.622652434725406,3.4598592048771826,B001,residential
2020-01-02 08:00:00,40.47054065331882,13.197896064161775,9.318957628431129,5.689391885589595,6.134308438549089,4.182617276858785,B001,residential
2020-01-02 09:00:00,40.897173247991546,15.07218700397241,9.550971362612952,6.007766339059688,6.110799875060452,4.024431953500435,B001,residential
2020-01-02 10:00:00,49.67220223987766,15.783293136253617,11.990447327645446,7.40222765192912,7.368383866423423,4.968221969700496,B001,residential
2020-01-02 11:00:00,54.0865493858489,20.129136444616115,13.743234567575096,8.394897000093204,8.33185808945541,5.821913917448936,B001,residential
2020-01-02 12:00:00,48.77104834258186,16.957950152033384,12.46391219223906,7.272898547010611,6.992802013119783,4.821394598220315,B001,residential
2020-01-02 13:00:00,51.74969433769668,18.98686057934428,12.255183442024784,7.763966589492631,8.013094833707653,4.985320856520695,B001,residential
2020-01-02 14:00:00,48.05000072569005,17.646546139479018,11.769613038614548,7.104607612285217,7.374852445781642,4.67991283407718,B001,residential
2020-01-02 15:00:00,50.42398505448062,18.753556637767613,12.129146787355202,6.9953505758816865,6.778328060704734,5.186550204486279,B001,residential
2020-01-02 16:00:00,43.8540840525087,15.687914548234001,11.04311762637973,6.662157109383405,6.6424759176802555,4.575082912913646,B001,residential
2020-01-02 17:00:00,37.146450955718684,12.543748390526192,9.072122378302135,5.634009186000257,6.229546307914198,3.674322547240043,B001,residential
2020-01-02 18:00:00,36.219907243784974,12.255903949763614,9.332728836460753,5.2495394895850405,5.381694283356305,3.0922802083459353,B001,residential
2020-01-02 19:00:00,26.62527832157803,9.634995709071845,6.362126179019671,4.037193465309718,4.242105329693626,2.63624834088902,B001,residential
2020-01-02 20:00:00,26.3089335951192,9.26878254148944,6.416259329851761,3.792044661675233,3.9047169331915037,2.5280085729469044,B001,residential
2020-01-02 21:00:00,20.041887386467256,7.5936501833228665,4.728966230038047,2.7643839437885247,3.159816971782261,2.1104497403201985,B001,residential
2020-01-02 22:00:00,16.34431755191759,5.373576727273943,4.008562489585498,2.352216168177773,2.383286556228797,1.7667102708934177,B001,residential
2020-01-02 23:00:00,16.0880195518134,5.713790818666617,3.628328425499888,2.4050451763866745,2.4305290595195315,1.578437706285584,B001,residential
2020-01-03 00:00:00,12.334224342689687,4.566579332444098,2.9967565111568644,1.9173264843895255,1.7418377672444165,1.3502302098455907,B001,residential
2020-01-03 01:00:00,15.26187322636061,5.138606885754236,3.7845735153586864,2.0872917494495957,2.424674003415288,1.7315336871499636,B001,residential
2020-01-03 02:00:00,20.936785589827856,6.978871458718278,4.8324977999038685,3.138772388731676,3.0400180045165897,2.214136214538154,B001,residential
2020-01-03 03:00:00,19.588295913692424,7.052302967698347,4.942110513410305,2.9734011532385503,3.12853221634003,1.8157475399937615,B001,residential
2020-01-03 04:00:00,24.861160408495138,7.541608173906399,6.027512350426564,3.3062505876294788,3.5225190515048204,2.5077435588392447,B001,residential
2020-01-03 05:00:00,25.401206014454374,8.980450454554004,6.158198988838731,3.6921591307007904,3.870265967687489,2.5842902544339963,B001,residential
2020-01-03 06:00:00,34.334127393049194,10.95386279819963,8.913236854219347,5.325795839379295,4.871016849998941,3.5014241318211696,B001,residential
2020-01-03 07:00:00,36.351789289502534,13.229691264245483,9.346921833990807,5.82407390164521,6.031650161533732,3.680833934295835,B001,residential
2020-01-03 08:00:00,36.54737099988649,12.651388697513596,8.980970714321693,5.900859175958026,5.548616973602034,3.604159724965158,B001,residential
2020-01-03 09:00:00,50.59268328267539,18.882495764333033,13.589312930480222,7.823444008930005,7.352129954849723,5.236245910949225,B001,residential
2020-01-03 10:00:00,47.97759807071768,16.281228668659523,11.013809897065665,7.032254892220948,7.903080810382197,5.0992760918337146,B001,residential
2020-01-03 11:00:00,54.51846326886863,18.850695814821695,13.075819828670317,7.411167782305275,7.3722114918352775,5.806354222602554,B001,residential
2020-01-03 12:00:00,51.24055383521945,17.936388511655174,12.044440388719812,8.049181031544288,7.1275822113034994,5.142415688685256,B001,residential
2020-01-03 13:00:00,42.58400493722936,16.15010176252315,10.512994073598891,6.51497446959866,6.218664620656015,4.040365666047849,B001,residential
2020-01-03 14:00:00,47.464385897988876,16.277310821201535,11.659494178177454,6.951416790082118,7.049390866384224,4.54502435240658,B001,residential
2020-01-03 15:00:00,41.85874565284727,13.807221225940376,10.718953946316173,6.522116654648122,6.834509819526512,4.120451024522019,B001,residential
2020-01-03 16:00:00,43.48250382852691,14.697427338716786,11.157892622356197,6.505814267220901,6.487607575574128,4.371712487387128,B001,residential
2020-01-03 17:00:00,44.522025224205926,15.636724608474902,10.4821456541131,6.689277681208938,6.644433763517474,4.385221983053863,B001,residential
2020-01-03 18:00:00,33.92614443119375,12.397447262238812,8.051010829245739,4.969512510025764,5.256579554561546,3.3095505950096253,B001,residential
2020-01-03 19:00:00,24.637161049806764,8.29526484058459,5.948219451564846,3.6213447019536984,3.5246699566456594,2.298681643836967,B001,residential
2020-01-03 20:00:00,24.00753241647214,8.031644329999034,6.196659766767136,3.4629108759552123,3.657368073618645,2.3551554869431994,B001,residential
2020-01-03 21:00:00,18.49430618034383,6.66332237940834,4.201155291855046,2.8594709819656474,2.756814002300902,1.8973453145844894,B001,residential
2020-01-03 22:00:00,14.39486173118135,5.111198421173473,3.8126191350760177,2.0973330417847773,1.9086477057965154,1.4012299065281653,B001,residential
2020-01-03 23:00:00,13.189410637972466,4.635702724461599,3.3158043138989046,2.1739504639386324,1.8793815715194244,1.3268710524179046,B001,residential
2020-01-04 00:00:00,7.5227092150607815,2.749460302208094,1.9777048759011777,1.160031590526788,1.0776338469440578,0.7932659149777532,B001,residential
2020-01-04 01:00:00,8.28024677157547,2.6107242967100377,1.9896109448868848,1.1846978230091496,1.3049646972058706,0.7369820681089335,B001,residential
2020-01-04 02:00:00,10.103370464831894,3.86485136879,2.446519376459874,1.381174398506751,1.4314846318024352,1.032478289352637,B001,residential
2020-01-04 03:00:00,12.816574567098172,4.7210338456827925,3.0519638530723867,1.933307606617617,2.0213290993849493,1.3940647272469762,B001,residential
2020-01-04 04:00:00,13.758718626051115,4.649455092336395,2.9486758352553553,2.1613374021332654,1.9806697321909426,1.287706303759409,B001,residential
2020-01-04 05:00:00,17.21064187299956,5.730911993054337,4.191414524382829,2.614409985716936,2.7517832278567713,1.6768736800940343,B001,residential
2020-01-04 06:00:00,19.467143213831978,7.295676178871739,4.932363252774685,2.7969439278340116,2.760951094256348,1.967647065399501,B001,residential
2020-01-04 07:00:00,20.538527902445793,6.493182248923015,5.364011162451663,2.9430752181932576,3.0559217213791405,2.0827944558863942,B001,residential
2020-01-04 08:00:00,24.806662078407783,9.069475089450048,6.218848225803277,3.4077738997136326,3.9104775651253796,2.607158093033347,B001,residential
2020-01-04 09:00:00,26.400615115750952,8.921684131416809,6.9498215304838915,4.248577222130076,3.7728661885699033,2.5119909304077166,B001,residential
2020-01-04 10:00:00,29.103095734352415,9.679437155313618,7.273809688660318,4.306054480562423,4.789222500353783,3.1958434588316056,B001,residential
2020-01-04 11:00:00,26.88811422156827,8.881090528214605,6.83133039139131,4.297061573475205,3.7331854278495515,2.42519603456588,B001,residential
2020-01-04 12:00:00,30.234325280334104,10.574789919750327,7.304245235426789,4.615329426166683,4.602137865330782,2.997879711899989,B001,residential
2020-01-04 13:00:00,28.7855433144401,10.21541298429828,7.393350919108344,4.474596622818942,4.408808388082431,2.757798004913718,B001,residential
