timestamp,occupancy_ratio,people_count,building_id,building_type
2020-01-01 00:00:00,0.23255325846599237,23,B004,educational
2020-01-01 01:00:00,0.13408653134945464,13,B004,educational
2020-01-01 02:00:00,0.07886517665838765,7,B004,educational
2020-01-01 03:00:00,0.07768101262152963,7,B004,educational
2020-01-01 04:00:00,0.22395088650518147,22,B004,educational
2020-01-01 05:00:00,0.12198406138713719,12,B004,educational
2020-01-01 06:00:00,0.24772704082064131,24,B004,educational
2020-01-01 07:00:00,0.2921357088344155,29,B004,educational
2020-01-01 08:00:00,0.2988111687444953,29,B004,educational
2020-01-01 09:00:00,0.5380594403770267,53,B004,educational
2020-01-01 10:00:00,0.498832841880286,49,B004,educational
2020-01-01 11:00:00,0.4766328321709987,47,B004,educational
2020-01-01 12:00:00,0.44135167928854435,44,B004,educational
2020-01-01 13:00:00,0.5167238913732353,51,B004,educational
2020-01-01 14:00:00,0.7088172629645058,70,B004,educational
2020-01-01 15:00:00,0.8009586234405254,80,B004,educational
2020-01-01 16:00:00,0.5245848902298608,52,B004,educational
2020-01-01 17:00:00,0.6066957519612878,60,B004,educational
2020-01-01 18:00:00,0.20560871638864642,20,B004,educational
2020-01-01 19:00:00,0.18568458103256552,18,B004,educational
2020-01-01 20:00:00,0.0908539816661421,9,B004,educational
2020-01-01 21:00:00,0.14698814519269335,14,B004,educational
2020-01-01 22:00:00,0.14036394171386446,14,B004,educational
2020-01-01 23:00:00,0.2400946736062864,24,B004,educational
2020-01-02 00:00:00,0.4061598399572243,40,B004,educational
2020-01-02 01:00:00,0.10780004935946397,10,B004,educational
2020-01-02 02:00:00,0.07075743601280424,7,B004,educational
2020-01-02 03:00:00,0.3434768375982471,34,B004,educational
2020-01-02 04:00:00,0.17723233715075795,17,B004,educational
2020-01-02 05:00:00,0.17509446069673254,17,B004,educational
2020-01-02 06:00:00,0.12247510047186999,12,B004,educational
2020-01-02 07:00:00,0.31429446693383906,31,B004,educational
2020-01-02 08:00:00,0.33461018902383033,33,B004,educational
2020-01-02 09:00:00,0.6095122964579835,60,B004,educational
2020-01-02 10:00:00,0.6458850767236428,64,B004,educational
2020-01-02 11:00:00,0.669889228006847,66,B004,educational
2020-01-02 12:00:00,0.5321875801898063,53,B004,educational
2020-01-02 13:00:00,0.5859183732179627,58,B004,educational
2020-01-02 14:00:00,0.6658245816948564,66,B004,educational
2020-01-02 15:00:00,0.6514617477419438,65,B004,educational
2020-01-02 16:00:00,0.5049183445996759,50,B004,educational
2020-01-02 17:00:00,0.6125365765040673,61,B004,educational
2020-01-02 18:00:00,0.12817159378780452,12,B004,educational
2020-01-02 19:00:00,0.14242947614191617,14,B004,educational
2020-01-02 20:00:00,0.18818695130177734,18,B004,educational
2020-01-02 21:00:00,0.17068939628351376,17,B004,educational
2020-01-02 22:00:00,0.26544773309258707,26,B004,educational
2020-01-02 23:00:00,0.2533599292473426,25,B004,educational
2020-01-03 00:00:00,0.16196659531003116,16,B004,educational
2020-01-03 01:00:00,0.19420525899460675,19,B004,educational
2020-01-03 02:00:00,0.32749715966982335,32,B004,educational
2020-01-03 03:00:00,0.3108049958594684,31,B004,educational
2020-01-03 04:00:00,0.15150174218248255,15,B004,educational
2020-01-03 05:00:00,0.31475493683469824,31,B004,educational
2020-01-03 06:00:00,0.04479415859190769,4,B004,educational
