timestamp,total_consumption,heating_consumption,cooling_consumption,lighting_consumption,equipment_consumption,hot_water_consumption,building_id,building_type
2020-01-01 00:00:00,57.74286891361384,19.848632625707257,13.93118390691242,8.64206353579403,8.86161111883693,5.877767669532124,B002,office
2020-01-01 01:00:00,60.28570895168547,20.824126245707834,15.362177743553618,8.897899400623379,9.307449285237745,5.579444240348334,B002,office
2020-01-01 02:00:00,70.4382356540269,25.647583450794098,17.36213749596007,10.593165573899,10.676168380782944,6.805949794519016,B002,office
2020-01-01 03:00:00,79.53415235691412,31.17429456389302,21.347286806344645,10.958214168164046,12.15415130040917,7.34337832299938,B002,office
2020-01-01 04:00:00,90.31706067156821,32.90360416869011,21.98176463720155,13.27973007116233,13.834871347579089,9.417012686541602,B002,office
2020-01-01 05:00:00,105.94685206156234,38.68514531435927,26.13084361213239,16.621672128334957,16.601555520249104,10.585002200800815,B002,office
2020-01-01 06:00:00,131.71501629887536,46.09519473488208,35.463633464051966,20.883922722714587,20.61213205326229,14.233522147435073,B002,office
2020-01-01 07:00:00,133.79499356018366,47.045972295247324,33.2655478787059,19.91222941782916,20.386293979885643,12.57062987993231,B002,office
2020-01-01 08:00:00,176.28659163396787,57.38227383778983,44.603790383137934,26.312977294096907,23.400456746874625,17.20753050896654,B002,office
2020-01-01 09:00:00,185.80177772401044,65.2223870483037,43.739502707046206,28.09737902064261,26.620602765370023,19.158086489122773,B002,office
2020-01-01 10:00:00,202.282200201834,71.73747051268923,48.11058432257324,29.128273654908718,30.609962219268407,21.00120480127157,B002,office
2020-01-01 11:00:00,216.80008404874678,83.95446033235999,56.82276220817318,31.9989295424047,35.071276326605016,21.219692103408242,B002,office
2020-01-01 12:00:00,203.80077528859036,70.48331008308169,53.02478719893528,30.840531357169368,30.838283334263313,20.809860817282253,B002,office
2020-01-01 13:00:00,183.73207698744713,62.40011421337787,47.14237926004152,28.890025101802717,28.497615772588237,17.53701310368977,B002,office
2020-01-01 14:00:00,184.73122538386565,63.61096013412585,44.238228556060726,29.632478583433446,29.220348091167324,17.16178752352963,B002,office
2020-01-01 15:00:00,184.88938874985902,64.24321550883009,46.48190511786579,27.076063181137897,28.224463972573556,17.928050942917984,B002,office
2020-01-01 16:00:00,150.15987070617786,54.255093967468326,39.78415060031656,21.668890357557803,21.60227891492674,14.55539368126002,B002,office
