timestamp,occupancy_ratio,people_count,building_id,building_type
2020-01-01 00:00:00,0.2619253811311975,26,B001,residential
2020-01-01 01:00:00,0.19554432887168938,19,B001,residential
2020-01-01 02:00:00,0.229482448717798,22,B001,residential
2020-01-01 03:00:00,0.20814034591148617,20,B001,residential
2020-01-01 04:00:00,0.2357244723489696,23,B001,residential
2020-01-01 05:00:00,0.44489454961636665,44,B001,residential
2020-01-01 06:00:00,0.9390270491702133,93,B001,residential
2020-01-01 07:00:00,0.8736494247287792,87,B001,residential
2020-01-01 08:00:00,1.0,100,B001,residential
2020-01-01 09:00:00,0.4217680392781497,42,B001,residential
2020-01-01 10:00:00,0.32809041756656193,32,B001,residential
2020-01-01 11:00:00,0.1782845864419238,17,B001,residential
2020-01-01 12:00:00,0.24372628811073016,24,B001,residential
2020-01-01 13:00:00,0.20057865977179412,20,B001,residential
2020-01-01 14:00:00,0.3694262347748903,36,B001,residential
2020-01-01 15:00:00,0.20613697147354432,20,B001,residential
2020-01-01 16:00:00,0.3613593872821884,36,B001,residential
2020-01-01 17:00:00,0.27714107746912087,27,B001,residential
2020-01-01 18:00:00,0.9656482698522942,96,B001,residential
2020-01-01 19:00:00,0.801527734201988,80,B001,residential
2020-01-01 20:00:00,0.764126806110624,76,B001,residential
2020-01-01 21:00:00,0.6929757484752183,69,B001,residential
2020-01-01 22:00:00,0.8990764220955606,89,B001,residential
2020-01-01 23:00:00,0.9448352769812449,94,B001,residential
2020-01-02 00:00:00,0.2223531988382892,22,B001,residential
2020-01-02 01:00:00,0.26987298339075827,26,B001,residential
2020-01-02 02:00:00,0.15849344872125207,15,B001,residential
2020-01-02 03:00:00,0.506748139605203,50,B001,residential
2020-01-02 04:00:00,0.4959713188976569,49,B001,residential
2020-01-02 05:00:00,0.3766059044838171,37,B001,residential
2020-01-02 06:00:00,0.9367090886810171,93,B001,residential
2020-01-02 07:00:00,0.8360801863149341,83,B001,residential
2020-01-02 08:00:00,0.9216229127326299,92,B001,residential
2020-01-02 09:00:00,0.4103895343566016,41,B001,residential
2020-01-02 10:00:00,0.11175661145544685,11,B001,residential
2020-01-02 11:00:00,0.4000502107075884,40,B001,residential
2020-01-02 12:00:00,0.37141513884386673,37,B001,residential
2020-01-02 13:00:00,0.47746338960502965,47,B001,residential
2020-01-02 14:00:00,0.3521265464231042,35,B001,residential
2020-01-02 15:00:00,0.19673787056134262,19,B001,residential
2020-01-02 16:00:00,0.28383574906686665,28,B001,residential
2020-01-02 17:00:00,0.37135647496879104,37,B001,residential
2020-01-02 18:00:00,0.9339323921651385,93,B001,residential
2020-01-02 19:00:00,0.8681145201121463,86,B001,residential
2020-01-02 20:00:00,0.9482693091568473,94,B001,residential
2020-01-02 21:00:00,1.0,100,B001,residential
2020-01-02 22:00:00,0.8401527405577869,84,B001,residential
2020-01-02 23:00:00,1.0,100,B001,residential
2020-01-03 00:00:00,0.3197048233951642,31,B001,residential
2020-01-03 01:00:00,0.36222399762732016,36,B001,residential
2020-01-03 02:00:00,0.18087206231477398,18,B001,residential
2020-01-03 03:00:00,0.36709737569201495,36,B001,residential
2020-01-03 04:00:00,0.2911008207942661,29,B001,residential
2020-01-03 05:00:00,0.41106662270796995,41,B001,residential
2020-01-03 06:00:00,0.9242150212444259,92,B001,residential
2020-01-03 07:00:00,0.8037220393140562,80,B001,residential
2020-01-03 08:00:00,0.9581485595917525,95,B001,residential
2020-01-03 09:00:00,0.28423613945345166,28,B001,residential
2020-01-03 10:00:00,0.621089971215373,62,B001,residential
2020-01-03 11:00:00,0.17200556601373387,17,B001,residential
2020-01-03 12:00:00,0.25545894119215107,25,B001,residential
2020-01-03 13:00:00,0.3693936015989305,36,B001,residential
2020-01-03 14:00:00,0.4469677089011739,44,B001,residential
2020-01-03 15:00:00,0.3654660035128748,36,B001,residential
2020-01-03 16:00:00,0.25811522638202655,25,B001,residential
2020-01-03 17:00:00,0.4384760827150222,43,B001,residential
2020-01-03 18:00:00,0.8387214779478623,83,B001,residential
2020-01-03 19:00:00,0.878448703740821,87,B001,residential
2020-01-03 20:00:00,0.9313578272585571,93,B001,residential
2020-01-03 21:00:00,1.0,100,B001,residential
2020-01-03 22:00:00,1.0,100,B001,residential
2020-01-03 23:00:00,0.6958197352709753,69,B001,residential
2020-01-04 00:00:00,0.7382551849991942,73,B001,residential
2020-01-04 01:00:00,1.0,100,B001,residential
2020-01-04 02:00:00,0.8539948478846322,85,B001,residential
2020-01-04 03:00:00,0.691673901410478,69,B001,residential
2020-01-04 04:00:00,0.8708676887307628,87,B001,residential
2020-01-04 05:00:00,0.8345722155158015,83,B001,residential
2020-01-04 06:00:00,0.8289417756404587,82,B001,residential
2020-01-04 07:00:00,0.6510880354147648,65,B001,residential
2020-01-04 08:00:00,0.7479779763826252,74,B001,residential
2020-01-04 09:00:00,0.7606656969615047,76,B001,residential
