timestamp,co2_ppm,tvoc_ug_m3,pm25_ug_m3,temperature_c,humidity_percent,building_id
2020-01-01 00:00:00,384.78620766584146,102.50675632431253,12.307901965676972,9.632148410400953,37.402893122625805,B005
2020-01-01 01:00:00,406.04132517293425,61.612491144769045,11.578462479932682,7.224093961364851,39.8366412318216,B005
2020-01-01 02:00:00,400.1633638323458,56.04971811242635,11.542263687612802,6.808805131216018,45.349997410621775,B005
2020-01-01 03:00:00,425.96334216497536,61.37206397588626,10.674899593321545,9.602091575438566,31.66262852761233,B005
2020-01-01 04:00:00,428.8847461158412,52.60825681720165,18.98911711203997,10.093449266949063,33.83685307376761,B005
2020-01-01 05:00:00,405.2776330357377,120.62672375272018,16.329445768477314,10.217275915884388,39.433985869575466,B005
2020-01-01 06:00:00,431.3490010453151,53.90950226341867,13.228532345110306,9.085085792874313,47.333472582523186,B005
2020-01-01 07:00:00,429.36772618148257,77.80847244491366,12.666209694850059,12.165257750209474,44.17323128334766,B005
2020-01-01 08:00:00,646.3139155843048,80.10331690263018,22.365810912617015,10.87591632262928,41.92966224079851,B005
2020-01-01 09:00:00,579.9113393774921,76.0447005896679,10.30485702450782,11.959021517404448,42.2972411187758,B005
2020-01-01 10:00:00,603.9051059494572,93.29222105755909,14.12992225527006,14.092966023205797,44.61561181781061,B005
2020-01-01 11:00:00,494.1981165152194,75.1916768835794,26.838591714330427,12.551370792854055,42.490378141039706,B005
2020-01-01 12:00:00,654.7188914363925,75.28381641860003,11.427666615372921,13.358503128547563,40.72464408755101,B005
2020-01-01 13:00:00,515.7328469623808,51.77418459123638,11.292498147399872,13.126874704716936,49.07010256660465,B005
2020-01-01 14:00:00,566.7220581302408,89.47420250360642,14.61167927803922,10.302228129659131,44.12992994651626,B005
2020-01-01 15:00:00,602.2695687265278,71.03790952062437,15.532963526298492,11.869628514407315,36.732478902835496,B005
2020-01-01 16:00:00,596.7136616855477,50.6208714937855,12.278539305704179,11.234862884465748,42.59192586903361,B005
2020-01-01 17:00:00,610.1708686262342,95.7421416993677,12.856970566269545,10.118102572426421,41.12277710826128,B005
2020-01-01 18:00:00,636.7455355607239,58.13548446008133,12.41453372771383,11.441845221765249,39.961964564481136,B005
