timestamp,occupancy_ratio,people_count,building_id,building_type
2020-01-01 00:00:00,0.185603058599488,18,B008,educational
2020-01-01 01:00:00,0.18270865004436118,18,B008,educational
2020-01-01 02:00:00,0.2841902260563609,28,B008,educational
2020-01-01 03:00:00,0.0,0,B008,educational
2020-01-01 04:00:00,0.2175589836877194,21,B008,educational
2020-01-01 05:00:00,0.03381850832264924,3,B008,educational
2020-01-01 06:00:00,0.28620839949594856,28,B008,educational
2020-01-01 07:00:00,0.2112720271697601,21,B008,educational
2020-01-01 08:00:00,0.269551593436905,26,B008,educational
2020-01-01 09:00:00,0.5973887679194766,59,B008,educational
2020-01-01 10:00:00,0.5390679138861391,53,B008,educational
2020-01-01 11:00:00,0.5676971242511513,56,B008,educational
2020-01-01 12:00:00,0.5441057431204335,54,B008,educational
2020-01-01 13:00:00,0.6235751353876775,62,B008,educational
2020-01-01 14:00:00,0.6270162269835357,62,B008,educational
2020-01-01 15:00:00,0.65114763481352,65,B008,educational
2020-01-01 16:00:00,0.7767270442169071,77,B008,educational
2020-01-01 17:00:00,0.5642098582300767,56,B008,educational
2020-01-01 18:00:00,0.3132433649456845,31,B008,educational
2020-01-01 19:00:00,0.2123940457986352,21,B008,educational
2020-01-01 20:00:00,0.1392789948406593,13,B008,educational
2020-01-01 21:00:00,0.14712955650480533,14,B008,educational
2020-01-01 22:00:00,0.10366833712868209,10,B008,educational
2020-01-01 23:00:00,0.23355037446561752,23,B008,educational
2020-01-02 00:00:00,0.15194052328411367,15,B008,educational
2020-01-02 01:00:00,0.2561759929303684,25,B008,educational
2020-01-02 02:00:00,0.13792360492691014,13,B008,educational
2020-01-02 03:00:00,0.23071346841762136,23,B008,educational
2020-01-02 04:00:00,0.210048322783151,21,B008,educational
2020-01-02 05:00:00,0.19098762846432882,19,B008,educational
2020-01-02 06:00:00,0.0690265049617054,6,B008,educational
2020-01-02 07:00:00,0.11917738705283243,11,B008,educational
2020-01-02 08:00:00,0.19704170422481404,19,B008,educational
2020-01-02 09:00:00,0.672137626014564,67,B008,educational
2020-01-02 10:00:00,0.5293163156979089,52,B008,educational
2020-01-02 11:00:00,0.6800129672786024,68,B008,educational
2020-01-02 12:00:00,0.5955875478986066,59,B008,educational
2020-01-02 13:00:00,0.6763863820740637,67,B008,educational
2020-01-02 14:00:00,0.5115077633588759,51,B008,educational
2020-01-02 15:00:00,0.657518187344634,65,B008,educational
