timestamp,occupancy_ratio,people_count,building_id,building_type
2020-01-01 00:00:00,0.23353861106653528,23,B009,residential
2020-01-01 01:00:00,0.17003916682017603,17,B009,residential
2020-01-01 02:00:00,0.2472309851525507,24,B009,residential
2020-01-01 03:00:00,0.4937718602468657,49,B009,residential
2020-01-01 04:00:00,0.34987174249228126,34,B009,residential
2020-01-01 05:00:00,0.1854684438586086,18,B009,residential
2020-01-01 06:00:00,0.8990447656611541,89,B009,residential
2020-01-01 07:00:00,0.9964372257548202,99,B009,residential
2020-01-01 08:00:00,0.7290706952619,72,B009,residential
2020-01-01 09:00:00,0.2421238210152835,24,B009,residential
2020-01-01 10:00:00,0.3348019568233172,33,B009,residential
2020-01-01 11:00:00,0.2634431196730821,26,B009,residential
2020-01-01 12:00:00,0.2890943020060366,28,B009,residential
2020-01-01 13:00:00,0.3039192202210536,30,B009,residential
2020-01-01 14:00:00,0.19922143683415616,19,B009,residential
2020-01-01 15:00:00,0.40992846543511546,40,B009,residential
2020-01-01 16:00:00,0.4847639266892494,48,B009,residential
2020-01-01 17:00:00,0.3222310985992182,32,B009,residential
2020-01-01 18:00:00,0.7356870544007306,73,B009,residential
2020-01-01 19:00:00,0.8835442964634425,88,B009,residential
2020-01-01 20:00:00,0.8976381761809267,89,B009,residential
2020-01-01 21:00:00,0.8057256242332818,80,B009,residential
2020-01-01 22:00:00,0.9462775570989856,94,B009,residential
2020-01-01 23:00:00,0.9338697919160317,93,B009,residential
2020-01-02 00:00:00,0.16138642265815786,16,B009,residential
2020-01-02 01:00:00,0.3232071568327921,32,B009,residential
2020-01-02 02:00:00,0.18644126366590624,18,B009,residential
2020-01-02 03:00:00,0.11544770916228778,11,B009,residential
2020-01-02 04:00:00,0.2787510957807048,27,B009,residential
2020-01-02 05:00:00,0.14639218032918705,14,B009,residential
2020-01-02 06:00:00,0.9740132616147514,97,B009,residential
2020-01-02 07:00:00,0.7573276619715236,75,B009,residential
2020-01-02 08:00:00,0.7583206536259007,75,B009,residential
2020-01-02 09:00:00,0.39287769152821655,39,B009,residential
2020-01-02 10:00:00,0.035641790420523844,3,B009,residential
2020-01-02 11:00:00,0.36118202147570116,36,B009,residential
2020-01-02 12:00:00,0.338561842652801,33,B009,residential
2020-01-02 13:00:00,0.1472384247540794,14,B009,residential
2020-01-02 14:00:00,0.38127170206370536,38,B009,residential
2020-01-02 15:00:00,0.19938202106682773,19,B009,residential
2020-01-02 16:00:00,0.16389373451837064,16,B009,residential
2020-01-02 17:00:00,0.3109524405023034,31,B009,residential
2020-01-02 18:00:00,0.8803300302062546,88,B009,residential
2020-01-02 19:00:00,0.920903136237881,92,B009,residential
2020-01-02 20:00:00,0.960709657939679,96,B009,residential
2020-01-02 21:00:00,0.9763166276991379,97,B009,residential
2020-01-02 22:00:00,0.8403101128728475,84,B009,residential
2020-01-02 23:00:00,1.0,100,B009,residential
2020-01-03 00:00:00,0.3361216138393824,33,B009,residential
2020-01-03 01:00:00,0.34507059983244615,34,B009,residential
2020-01-03 02:00:00,0.22396160898364242,22,B009,residential
2020-01-03 03:00:00,0.29878979537494404,29,B009,residential
2020-01-03 04:00:00,0.20475925273158266,20,B009,residential
2020-01-03 05:00:00,0.14117034592480457,14,B009,residential
2020-01-03 06:00:00,0.8202650817632897,82,B009,residential
2020-01-03 07:00:00,0.8028317391336569,80,B009,residential
2020-01-03 08:00:00,1.0,100,B009,residential
2020-01-03 09:00:00,0.383875502395864,38,B009,residential
2020-01-03 10:00:00,0.35763347100649356,35,B009,residential
2020-01-03 11:00:00,0.27195226597159244,27,B009,residential
2020-01-03 12:00:00,0.17724184393229248,17,B009,residential
2020-01-03 13:00:00,0.29130373509076685,29,B009,residential
2020-01-03 14:00:00,0.4079792943794694,40,B009,residential
2020-01-03 15:00:00,0.10810398387620884,10,B009,residential
2020-01-03 16:00:00,0.19265283763992153,19,B009,residential
2020-01-03 17:00:00,0.2904754911139168,29,B009,residential
2020-01-03 18:00:00,0.8364855229461992,83,B009,residential
2020-01-03 19:00:00,0.7657876569189052,76,B009,residential
2020-01-03 20:00:00,1.0,100,B009,residential
2020-01-03 21:00:00,0.9609981092092071,96,B009,residential
2020-01-03 22:00:00,0.8366785676380605,83,B009,residential
2020-01-03 23:00:00,1.0,100,B009,residential
2020-01-04 00:00:00,0.7900557929750739,79,B009,residential
2020-01-04 01:00:00,0.6616021679804949,66,B009,residential
2020-01-04 02:00:00,0.7687024353663093,76,B009,residential
2020-01-04 03:00:00,0.7889129476118855,78,B009,residential
2020-01-04 04:00:00,0.7462000855014979,74,B009,residential
2020-01-04 05:00:00,0.8112484025989732,81,B009,residential
2020-01-04 06:00:00,0.8898123620371691,88,B009,residential
2020-01-04 07:00:00,0.8438828371026154,84,B009,residential
2020-01-04 08:00:00,0.8979330680195418,89,B009,residential
2020-01-04 09:00:00,0.8342426529445802,83,B009,residential
2020-01-04 10:00:00,0.8266204477402626,82,B009,residential
2020-01-04 11:00:00,0.9880208889068669,98,B009,residential
2020-01-04 12:00:00,0.548272943957341,54,B009,residential
2020-01-04 13:00:00,0.8148749145723793,81,B009,residential
2020-01-04 14:00:00,0.7162069677471686,71,B009,residential
2020-01-04 15:00:00,0.6622794521264512,66,B009,residential
2020-01-04 16:00:00,0.8111175697807067,81,B009,residential
2020-01-04 17:00:00,0.8322860299496566,83,B009,residential
2020-01-04 18:00:00,0.584942426445506,58,B009,residential
2020-01-04 19:00:00,0.8306348157980928,83,B009,residential
2020-01-04 20:00:00,0.8039373069467427,80,B009,residential
2020-01-04 21:00:00,0.7418533379730157,74,B009,residential
2020-01-04 22:00:00,0.8390057108752151,83,B009,residential
2020-01-04 23:00:00,0.6458709059974976,64,B009,residential
2020-01-05 00:00:00,0.9214323093226477,92,B009,residential
2020-01-05 01:00:00,0.7421130611496609,74,B009,residential
2020-01-05 02:00:00,0.9452584341000626,94,B009,residential
2020-01-05 03:00:00,0.828716131322125,82,B009,residential
2020-01-05 04:00:00,0.7761708936507672,77,B009,residential
2020-01-05 05:00:00,0.9775984651040535,97,B009,residential
2020-01-05 06:00:00,0.6502159072673539,65,B009,residential
2020-01-05 07:00:00,0.8784300560265818,87,B009,residential
2020-01-05 08:00:00,0.7110534394041017,71,B009,residential
2020-01-05 09:00:00,0.6846521831824703,68,B009,residential
2020-01-05 10:00:00,0.834937134644292,83,B009,residential
2020-01-05 11:00:00,0.8228602056966933,82,B009,residential
2020-01-05 12:00:00,0.7573805173902589,75,B009,residential
2020-01-05 13:00:00,0.7841400991514551,78,B009,residential
2020-01-05 14:00:00,0.7626594573753654,76,B009,residential
2020-01-05 15:00:00,1.0,100,B009,residential
2020-01-05 16:00:00,0.7202558816225216,72,B009,residential
2020-01-05 17:00:00,0.9001343635032641,90,B009,residential
2020-01-05 18:00:00,0.7641489447607286,76,B009,residential
2020-01-05 19:00:00,0.6433675398939526,64,B009,residential
2020-01-05 20:00:00,0.71342855402785,71,B009,residential
2020-01-05 21:00:00,0.6576426124155244,65,B009,residential
2020-01-05 22:00:00,0.7762219728164363,77,B009,residential
2020-01-05 23:00:00,0.8453393917255851,84,B009,residential
2020-01-06 00:00:00,0.2335648430875732,23,B009,residential
2020-01-06 01:00:00,0.23751752842476617,23,B009,residential
2020-01-06 02:00:00,0.2805247306490159,28,B009,residential
2020-01-06 03:00:00,0.4970486696494651,49,B009,residential
2020-01-06 04:00:00,0.33748695383662725,33,B009,residential
2020-01-06 05:00:00,0.24200404851244617,24,B009,residential
2020-01-06 06:00:00,0.8617354464426016,86,B009,residential
2020-01-06 07:00:00,0.5152499443159662,51,B009,residential
2020-01-06 08:00:00,0.7525380822234063,75,B009,residential
2020-01-06 09:00:00,0.4533280187433922,45,B009,residential
2020-01-06 10:00:00,0.2216585397351124,22,B009,residential
2020-01-06 11:00:00,0.23779215109520438,23,B009,residential
2020-01-06 12:00:00,0.3260100506199479,32,B009,residential
2020-01-06 13:00:00,0.34836807458887153,34,B009,residential
2020-01-06 14:00:00,0.3040528825733152,30,B009,residential
2020-01-06 15:00:00,0.2184560908213169,21,B009,residential
2020-01-06 16:00:00,0.43140134648534395,43,B009,residential
2020-01-06 17:00:00,0.28154255342529616,28,B009,residential
2020-01-06 18:00:00,0.8502336274126794,85,B009,residential
2020-01-06 19:00:00,0.8651585141198537,86,B009,residential
2020-01-06 20:00:00,0.9738007747658742,97,B009,residential
2020-01-06 21:00:00,0.8905768306021539,89,B009,residential
2020-01-06 22:00:00,0.909444566780587,90,B009,residential
2020-01-06 23:00:00,0.9699490382115686,96,B009,residential
2020-01-07 00:00:00,0.13421391666034715,13,B009,residential
2020-01-07 01:00:00,0.37081765441761394,37,B009,residential
2020-01-07 02:00:00,0.18937244982765428,18,B009,residential
2020-01-07 03:00:00,0.25722173357535016,25,B009,residential
2020-01-07 04:00:00,0.363746508788881,36,B009,residential
2020-01-07 05:00:00,0.4102227269650209,41,B009,residential
2020-01-07 06:00:00,0.8993878068757895,89,B009,residential
2020-01-07 07:00:00,0.9397240468921,93,B009,residential
2020-01-07 08:00:00,0.906412088490202,90,B009,residential
2020-01-07 09:00:00,0.37209275981636697,37,B009,residential
2020-01-07 10:00:00,0.4244296699608811,42,B009,residential
2020-01-07 11:00:00,0.30233591185646685,30,B009,residential
2020-01-07 12:00:00,0.3428439017684065,34,B009,residential
2020-01-07 13:00:00,0.1619948626637373,16,B009,residential
2020-01-07 14:00:00,0.19109345578406406,19,B009,residential
2020-01-07 15:00:00,0.4324597601925916,43,B009,residential
2020-01-07 16:00:00,0.4427863111731939,44,B009,residential
2020-01-07 17:00:00,0.22633243462183708,22,B009,residential
2020-01-07 18:00:00,0.8672355070242967,86,B009,residential
2020-01-07 19:00:00,0.6972453266408153,69,B009,residential
2020-01-07 20:00:00,0.9201388812795728,92,B009,residential
2020-01-07 21:00:00,1.0,100,B009,residential
2020-01-07 22:00:00,0.964741139947819,96,B009,residential
2020-01-07 23:00:00,1.0,100,B009,residential
2020-01-08 00:00:00,0.4640167715908701,46,B009,residential
2020-01-08 01:00:00,0.25245827571547486,25,B009,residential
2020-01-08 02:00:00,0.29105666128233987,29,B009,residential
2020-01-08 03:00:00,0.33875673157470243,33,B009,residential
2020-01-08 04:00:00,0.34864007678911135,34,B009,residential
2020-01-08 05:00:00,0.2276382424554878,22,B009,residential
2020-01-08 06:00:00,0.8496948994784792,84,B009,residential
2020-01-08 07:00:00,0.9494795837959303,94,B009,residential
2020-01-08 08:00:00,0.8350333269864675,83,B009,residential
2020-01-08 09:00:00,0.17767941273695845,17,B009,residential
2020-01-08 10:00:00,0.27526950960694063,27,B009,residential
2020-01-08 11:00:00,0.19390106283130332,19,B009,residential
2020-01-08 12:00:00,0.28603617241282225,28,B009,residential
2020-01-08 13:00:00,0.25118081679043813,25,B009,residential
2020-01-08 14:00:00,0.3355748228979367,33,B009,residential
2020-01-08 15:00:00,0.3953578278774138,39,B009,residential
2020-01-08 16:00:00,0.11471104783952063,11,B009,residential
2020-01-08 17:00:00,0.3093314418298854,30,B009,residential
2020-01-08 18:00:00,0.963072780175646,96,B009,residential
2020-01-08 19:00:00,0.9808490483060885,98,B009,residential
2020-01-08 20:00:00,0.9477616485424278,94,B009,residential
2020-01-08 21:00:00,0.8457402670716777,84,B009,residential
2020-01-08 22:00:00,0.8378604499073572,83,B009,residential
2020-01-08 23:00:00,0.960146496445175,96,B009,residential
2020-01-09 00:00:00,0.17710234780162404,17,B009,residential
2020-01-09 01:00:00,0.313710799246494,31,B009,residential
2020-01-09 02:00:00,0.374773929374646,37,B009,residential
2020-01-09 03:00:00,0.4704752611874759,47,B009,residential
2020-01-09 04:00:00,0.23956491238685965,23,B009,residential
2020-01-09 05:00:00,0.22578118043892684,22,B009,residential
2020-01-09 06:00:00,0.772711981785041,77,B009,residential
2020-01-09 07:00:00,0.9737839814272159,97,B009,residential
2020-01-09 08:00:00,0.8747678306253625,87,B009,residential
2020-01-09 09:00:00,0.3640878453913067,36,B009,residential
2020-01-09 10:00:00,0.5480336235175902,54,B009,residential
2020-01-09 11:00:00,0.2480656259268789,24,B009,residential
2020-01-09 12:00:00,0.39048172628922007,39,B009,residential
2020-01-09 13:00:00,0.3468287447678739,34,B009,residential
2020-01-09 14:00:00,0.28944505023690004,28,B009,residential
2020-01-09 15:00:00,0.3303392829211278,33,B009,residential
2020-01-09 16:00:00,0.14541091710848736,14,B009,residential
2020-01-09 17:00:00,0.5272976618077204,52,B009,residential
2020-01-09 18:00:00,0.7661870467956285,76,B009,residential
2020-01-09 19:00:00,0.9895901721862197,98,B009,residential
2020-01-09 20:00:00,0.8856137330856517,88,B009,residential
2020-01-09 21:00:00,0.8343065744046977,83,B009,residential
2020-01-09 22:00:00,0.8602170084547902,86,B009,residential
2020-01-09 23:00:00,1.0,100,B009,residential
2020-01-10 00:00:00,0.33717768777519685,33,B009,residential
2020-01-10 01:00:00,0.2184909958649473,21,B009,residential
2020-01-10 02:00:00,0.4683703254130056,46,B009,residential
2020-01-10 03:00:00,0.2753298363422932,27,B009,residential
2020-01-10 04:00:00,0.3332427753719735,33,B009,residential
2020-01-10 05:00:00,0.32169886505054845,32,B009,residential
2020-01-10 06:00:00,1.0,100,B009,residential
2020-01-10 07:00:00,1.0,100,B009,residential
2020-01-10 08:00:00,0.7945646203041001,79,B009,residential
2020-01-10 09:00:00,0.007398668802078068,0,B009,residential
2020-01-10 10:00:00,0.1939882631113209,19,B009,residential
2020-01-10 11:00:00,0.19105911363300293,19,B009,residential
2020-01-10 12:00:00,0.2048683557938864,20,B009,residential
2020-01-10 13:00:00,0.16668557696521477,16,B009,residential
2020-01-10 14:00:00,0.24318401447932733,24,B009,residential
2020-01-10 15:00:00,0.21055237025459478,21,B009,residential
2020-01-10 16:00:00,0.36530808502346424,36,B009,residential
2020-01-10 17:00:00,0.09277242577092076,9,B009,residential
2020-01-10 18:00:00,0.8323917805251162,83,B009,residential
2020-01-10 19:00:00,0.8944994990736967,89,B009,residential
2020-01-10 20:00:00,0.7606804631408199,76,B009,residential
2020-01-10 21:00:00,0.8370194312876973,83,B009,residential
2020-01-10 22:00:00,0.7588262504058569,75,B009,residential
2020-01-10 23:00:00,0.7411858315665372,74,B009,residential
2020-01-11 00:00:00,0.9326398866250549,93,B009,residential
2020-01-11 01:00:00,0.8181489276206857,81,B009,residential
2020-01-11 02:00:00,0.6454173697973866,64,B009,residential
2020-01-11 03:00:00,0.8827006710027415,88,B009,residential
2020-01-11 04:00:00,0.9524845777078768,95,B009,residential
2020-01-11 05:00:00,0.7569405904458368,75,B009,residential
2020-01-11 06:00:00,0.8539356018112643,85,B009,residential
2020-01-11 07:00:00,0.7671495937349815,76,B009,residential
2020-01-11 08:00:00,0.9041366353395055,90,B009,residential
2020-01-11 09:00:00,0.8528928884082351,85,B009,residential
2020-01-11 10:00:00,0.754408373832565,75,B009,residential
2020-01-11 11:00:00,0.8972681783334047,89,B009,residential
2020-01-11 12:00:00,0.9207493855001491,92,B009,residential
2020-01-11 13:00:00,0.8788391615007414,87,B009,residential
2020-01-11 14:00:00,0.8832562390513352,88,B009,residential
2020-01-11 15:00:00,0.8304483440071416,83,B009,residential
2020-01-11 16:00:00,0.6673214065893975,66,B009,residential
2020-01-11 17:00:00,0.770158688936846,77,B009,residential
2020-01-11 18:00:00,0.6847282775434076,68,B009,residential
2020-01-11 19:00:00,0.9097623988118921,90,B009,residential
2020-01-11 20:00:00,0.7988546660256178,79,B009,residential
2020-01-11 21:00:00,0.8203758983086045,82,B009,residential
2020-01-11 22:00:00,0.7372222431427765,73,B009,residential
2020-01-11 23:00:00,0.8507277159111631,85,B009,residential
2020-01-12 00:00:00,0.8415368712289876,84,B009,residential
2020-01-12 01:00:00,0.7189298351513337,71,B009,residential
2020-01-12 02:00:00,0.8012951863425642,80,B009,residential
2020-01-12 03:00:00,0.7878040771615057,78,B009,residential
2020-01-12 04:00:00,0.8845712653185529,88,B009,residential
2020-01-12 05:00:00,0.8009459912388716,80,B009,residential
2020-01-12 06:00:00,1.0,100,B009,residential
2020-01-12 07:00:00,0.7829373530019408,78,B009,residential
2020-01-12 08:00:00,0.742040015377351,74,B009,residential
2020-01-12 09:00:00,0.7949231930099133,79,B009,residential
2020-01-12 10:00:00,0.7268149049047076,72,B009,residential
2020-01-12 11:00:00,0.8866327849040807,88,B009,residential
2020-01-12 12:00:00,0.7734242735849135,77,B009,residential
2020-01-12 13:00:00,0.7134599927187035,71,B009,residential
2020-01-12 14:00:00,0.6964476566757867,69,B009,residential
2020-01-12 15:00:00,0.8613113843049529,86,B009,residential
2020-01-12 16:00:00,0.7836982504509078,78,B009,residential
2020-01-12 17:00:00,1.0,100,B009,residential
2020-01-12 18:00:00,0.7827829119829068,78,B009,residential
2020-01-12 19:00:00,0.8945142344487382,89,B009,residential
2020-01-12 20:00:00,0.9651503449112162,96,B009,residential
2020-01-12 21:00:00,0.9097109535604851,90,B009,residential
2020-01-12 22:00:00,0.8640959124289602,86,B009,residential
2020-01-12 23:00:00,0.8479027752383466,84,B009,residential
2020-01-13 00:00:00,0.4382699433134088,43,B009,residential
2020-01-13 01:00:00,0.2362091653278115,23,B009,residential
2020-01-13 02:00:00,0.3148528510934941,31,B009,residential
2020-01-13 03:00:00,0.28909179315219796,28,B009,residential
2020-01-13 04:00:00,0.3994460368625631,39,B009,residential
2020-01-13 05:00:00,0.20042887896334624,20,B009,residential
2020-01-13 06:00:00,0.854161785678034,85,B009,residential
2020-01-13 07:00:00,0.7491420075973051,74,B009,residential
2020-01-13 08:00:00,0.9297207498436759,92,B009,residential
2020-01-13 09:00:00,0.3294694616742556,32,B009,residential
2020-01-13 10:00:00,0.41323407833080467,41,B009,residential
2020-01-13 11:00:00,0.22117661738018396,22,B009,residential
2020-01-13 12:00:00,0.2674017794912511,26,B009,residential
2020-01-13 13:00:00,0.3928114891711567,39,B009,residential
2020-01-13 14:00:00,0.2935558386358848,29,B009,residential
2020-01-13 15:00:00,0.23750386962849998,23,B009,residential
2020-01-13 16:00:00,0.29874441833144255,29,B009,residential
2020-01-13 17:00:00,0.3934811650306669,39,B009,residential
2020-01-13 18:00:00,0.8373715212021329,83,B009,residential
2020-01-13 19:00:00,0.7420909344976541,74,B009,residential
2020-01-13 20:00:00,0.8476123885715532,84,B009,residential
2020-01-13 21:00:00,0.7608443304621539,76,B009,residential
2020-01-13 22:00:00,0.7129720935194468,71,B009,residential
2020-01-13 23:00:00,0.8839660155890542,88,B009,residential
2020-01-14 00:00:00,0.39278971859365214,39,B009,residential
2020-01-14 01:00:00,0.18789388367391785,18,B009,residential
2020-01-14 02:00:00,0.19359073133692145,19,B009,residential
2020-01-14 03:00:00,0.14203202558323857,14,B009,residential
2020-01-14 04:00:00,0.3089784228828225,30,B009,residential
2020-01-14 05:00:00,0.40600965066091044,40,B009,residential
2020-01-14 06:00:00,1.0,100,B009,residential
2020-01-14 07:00:00,0.9990055608278403,99,B009,residential
2020-01-14 08:00:00,0.8967497556771337,89,B009,residential
2020-01-14 09:00:00,0.25384855746711354,25,B009,residential
2020-01-14 10:00:00,0.31651776493190376,31,B009,residential
2020-01-14 11:00:00,0.36027586201441236,36,B009,residential
2020-01-14 12:00:00,0.305414032324558,30,B009,residential
2020-01-14 13:00:00,0.18672319300916385,18,B009,residential
2020-01-14 14:00:00,0.33635064263693615,33,B009,residential
2020-01-14 15:00:00,0.3061330235683027,30,B009,residential
2020-01-14 16:00:00,0.1432316574392387,14,B009,residential
2020-01-14 17:00:00,0.5049741771577848,50,B009,residential
2020-01-14 18:00:00,0.7497574864917755,74,B009,residential
2020-01-14 19:00:00,0.8901831903004467,89,B009,residential
2020-01-14 20:00:00,0.8252706008009392,82,B009,residential
2020-01-14 21:00:00,0.7914813918595823,79,B009,residential
2020-01-14 22:00:00,0.9518886871813047,95,B009,residential
2020-01-14 23:00:00,0.8105936928747702,81,B009,residential
2020-01-15 00:00:00,0.3809343194061599,38,B009,residential
2020-01-15 01:00:00,0.538652926818153,53,B009,residential
2020-01-15 02:00:00,0.28105547056183017,28,B009,residential
2020-01-15 03:00:00,0.340417636981742,34,B009,residential
2020-01-15 04:00:00,0.29433626075374913,29,B009,residential
2020-01-15 05:00:00,0.04757573052012365,4,B009,residential
2020-01-15 06:00:00,1.0,100,B009,residential
2020-01-15 07:00:00,0.872863142630947,87,B009,residential
2020-01-15 08:00:00,0.778030613454052,77,B009,residential
2020-01-15 09:00:00,0.2252779280836263,22,B009,residential
2020-01-15 10:00:00,0.24655485556371548,24,B009,residential
2020-01-15 11:00:00,0.3691717606029935,36,B009,residential
2020-01-15 12:00:00,0.4555395497857979,45,B009,residential
2020-01-15 13:00:00,0.20990698080126563,20,B009,residential
2020-01-15 14:00:00,0.28273570707880546,28,B009,residential
2020-01-15 15:00:00,0.09634015503639387,9,B009,residential
2020-01-15 16:00:00,0.32848935676271807,32,B009,residential
2020-01-15 17:00:00,0.3746146436913613,37,B009,residential
2020-01-15 18:00:00,0.8644951786733998,86,B009,residential
2020-01-15 19:00:00,0.8297955526061942,82,B009,residential
2020-01-15 20:00:00,0.799729695940843,79,B009,residential
2020-01-15 21:00:00,0.9412700532616669,94,B009,residential
2020-01-15 22:00:00,0.8995770992792568,89,B009,residential
2020-01-15 23:00:00,0.9295897770673855,92,B009,residential
2020-01-16 00:00:00,0.4239561975550344,42,B009,residential
2020-01-16 01:00:00,0.2894254117021226,28,B009,residential
2020-01-16 02:00:00,0.2670054556282008,26,B009,residential
2020-01-16 03:00:00,0.4624421577117218,46,B009,residential
2020-01-16 04:00:00,0.30883119631192346,30,B009,residential
2020-01-16 05:00:00,0.33720407042881523,33,B009,residential
2020-01-16 06:00:00,0.7981843522269956,79,B009,residential
2020-01-16 07:00:00,1.0,100,B009,residential
2020-01-16 08:00:00,0.689130594871795,68,B009,residential
2020-01-16 09:00:00,0.2824790816112875,28,B009,residential
2020-01-16 10:00:00,0.4566602610915666,45,B009,residential
2020-01-16 11:00:00,0.28526224400917527,28,B009,residential
2020-01-16 12:00:00,0.07786406910416666,7,B009,residential
2020-01-16 13:00:00,0.40891700335493836,40,B009,residential
2020-01-16 14:00:00,0.23541025802162358,23,B009,residential
2020-01-16 15:00:00,0.011525164426255008,1,B009,residential
2020-01-16 16:00:00,0.02716262909092987,2,B009,residential
2020-01-16 17:00:00,0.5101853488101821,51,B009,residential
2020-01-16 18:00:00,0.8358998265306814,83,B009,residential
2020-01-16 19:00:00,0.8528116192359227,85,B009,residential
2020-01-16 20:00:00,0.848281583922042,84,B009,residential
2020-01-16 21:00:00,0.9795219072235406,97,B009,residential
2020-01-16 22:00:00,0.8953840399216763,89,B009,residential
2020-01-16 23:00:00,0.9289706755481935,92,B009,residential
2020-01-17 00:00:00,0.43689694650996047,43,B009,residential
2020-01-17 01:00:00,0.33113395756043035,33,B009,residential
2020-01-17 02:00:00,0.33384778111119,33,B009,residential
2020-01-17 03:00:00,0.17357961250437098,17,B009,residential
2020-01-17 04:00:00,0.0956639726155123,9,B009,residential
2020-01-17 05:00:00,0.2676502559886472,26,B009,residential
2020-01-17 06:00:00,0.8547898971293071,85,B009,residential
2020-01-17 07:00:00,0.9338120092126116,93,B009,residential
2020-01-17 08:00:00,0.73178255559907,73,B009,residential
2020-01-17 09:00:00,0.2354031804899524,23,B009,residential
2020-01-17 10:00:00,0.25194916346666324,25,B009,residential
2020-01-17 11:00:00,0.19677082952699315,19,B009,residential
2020-01-17 12:00:00,0.3526958809494354,35,B009,residential
2020-01-17 13:00:00,0.20291572785559545,20,B009,residential
2020-01-17 14:00:00,0.33663168504990376,33,B009,residential
2020-01-17 15:00:00,0.22929996086143511,22,B009,residential
2020-01-17 16:00:00,0.35141271605816815,35,B009,residential
2020-01-17 17:00:00,0.25702441786100366,25,B009,residential
2020-01-17 18:00:00,0.6989400944684141,69,B009,residential
2020-01-17 19:00:00,0.9454531583351388,94,B009,residential
2020-01-17 20:00:00,1.0,100,B009,residential
2020-01-17 21:00:00,0.9837417802802666,98,B009,residential
2020-01-17 22:00:00,0.9167296603970121,91,B009,residential
2020-01-17 23:00:00,0.97694664834412,97,B009,residential
2020-01-18 00:00:00,0.7985749300122806,79,B009,residential
2020-01-18 01:00:00,0.8888214199994376,88,B009,residential
2020-01-18 02:00:00,0.9532862333089377,95,B009,residential
2020-01-18 03:00:00,0.8755989195187099,87,B009,residential
2020-01-18 04:00:00,0.727500062630899,72,B009,residential
2020-01-18 05:00:00,0.7119833771192878,71,B009,residential
2020-01-18 06:00:00,0.7044905802239987,70,B009,residential
2020-01-18 07:00:00,0.9312686301764732,93,B009,residential
2020-01-18 08:00:00,0.9247489632666863,92,B009,residential
2020-01-18 09:00:00,0.7828290424676518,78,B009,residential
2020-01-18 10:00:00,0.7260953923881703,72,B009,residential
2020-01-18 11:00:00,0.8717374393878403,87,B009,residential
2020-01-18 12:00:00,0.8880301187982476,88,B009,residential
2020-01-18 13:00:00,0.7658244976104696,76,B009,residential
2020-01-18 14:00:00,0.9608210050506664,96,B009,residential
2020-01-18 15:00:00,0.8969000260397489,89,B009,residential
2020-01-18 16:00:00,0.7827828167615962,78,B009,residential
