timestamp,total_consumption,heating_consumption,cooling_consumption,lighting_consumption,equipment_consumption,hot_water_consumption,building_id,building_type
2020-01-01 00:00:00,13.914202630500824,4.947207310768739,3.6725922348126194,1.9544003106842254,2.2042119399756523,1.4574623124862973,B009,residential
2020-01-01 01:00:00,14.877750268916428,5.389398416390343,3.6425113840759233,2.1801041649248383,2.2420675558796423,1.4460742391719432,B009,residential
2020-01-01 02:00:00,20.282751828346143,7.386504834054017,5.2984735551318165,3.018687717685284,2.9531440701230074,1.933808811792583,B009,residential
2020-01-01 03:00:00,20.284806548094107,7.147065946304591,4.686074143385934,3.029939023716022,3.1376436074569303,1.9151469484273276,B009,residential
2020-01-01 04:00:00,21.409417721139196,7.797588618252282,5.377457006664369,3.493217263681031,3.1990982139323965,2.2206602387425636,B009,residential
2020-01-01 05:00:00,24.266710918906277,8.298493995950366,5.61271330617539,3.571530325443928,3.5600719270141195,2.4210971967869614,B009,residential
2020-01-01 06:00:00,33.28845099615284,11.145751290435776,8.479902103411925,5.353574004285658,4.9158621305720365,3.0812987631507025,B009,residential
2020-01-01 07:00:00,35.987364993069356,12.504819307085617,9.227343968950558,5.2422631043921,5.160240496886315,3.655550982238127,B009,residential
2020-01-01 08:00:00,46.034208695169276,17.42564489404786,10.719078787080674,6.807662115075041,6.675836357129032,4.571100770423795,B009,residential
2020-01-01 09:00:00,40.992367098411385,14.018113275134224,10.06956946091232,6.288154480091436,6.179656872471716,4.132482719025484,B009,residential
2020-01-01 10:00:00,47.276717368574836,17.40066900297549,12.414066277111743,6.713291860320928,7.44656263713098,4.614041493476657,B009,residential
2020-01-01 11:00:00,48.95151808325582,15.843616894880773,12.844813578650202,7.144314446125347,7.101272452238168,5.427197813657532,B009,residential
2020-01-01 12:00:00,53.255988495820056,17.910038046640366,14.482758074874248,8.250107510002357,7.433647771994999,5.12909819986562,B009,residential
2020-01-01 13:00:00,53.006320152562715,20.019918065858192,13.493695375332248,8.077128814372692,7.9551865592988795,5.074460667267093,B009,residential
2020-01-01 14:00:00,42.502226343292364,13.627044089148303,10.820557224641957,6.508275098015861,6.515227234726343,4.147153650320974,B009,residential
2020-01-01 15:00:00,31.444461273621837,10.649912314012346,7.867689446247174,4.945689930484994,4.70220836060948,3.1213170770837575,B009,residential
2020-01-01 16:00:00,45.14730141902595,16.750701854636922,12.28392709023373,6.585705520189449,6.963669066595119,4.53536652135194,B009,residential
2020-01-01 17:00:00,36.87274604756424,13.80500136270738,8.621217106788272,5.005635948695536,6.190671973400526,3.8596002693842797,B009,residential
