timestamp,occupancy_ratio,people_count,building_id,building_type
2020-01-01 00:00:00,0.18707538150766811,18,B003,retail
2020-01-01 01:00:00,0.14957940601906325,14,B003,retail
2020-01-01 02:00:00,0.32001089267758875,32,B003,retail
2020-01-01 03:00:00,0.452952849163748,45,B003,retail
2020-01-01 04:00:00,0.11657865385976596,11,B003,retail
2020-01-01 05:00:00,0.05620711703346015,5,B003,retail
2020-01-01 06:00:00,0.13029624928208636,13,B003,retail
2020-01-01 07:00:00,0.14607818192475297,14,B003,retail
2020-01-01 08:00:00,0.2672730053361295,26,B003,retail
2020-01-01 09:00:00,0.6091623434776391,60,B003,retail
2020-01-01 10:00:00,0.6201537239704553,62,B003,retail
2020-01-01 11:00:00,0.5113742093926505,51,B003,retail
2020-01-01 12:00:00,0.6444224676636398,64,B003,retail
2020-01-01 13:00:00,0.5457332628927478,54,B003,retail
2020-01-01 14:00:00,0.6410780424984882,64,B003,retail
2020-01-01 15:00:00,0.44021167163499003,44,B003,retail
2020-01-01 16:00:00,0.5368107870603462,53,B003,retail
2020-01-01 17:00:00,0.4614311490879236,46,B003,retail
2020-01-01 18:00:00,0.13279109346363444,13,B003,retail
2020-01-01 19:00:00,0.3778655780973163,37,B003,retail
2020-01-01 20:00:00,0.43811249497840643,43,B003,retail
2020-01-01 21:00:00,0.19458561286122977,19,B003,retail
2020-01-01 22:00:00,0.10282762434452944,10,B003,retail
2020-01-01 23:00:00,0.2558010449873193,25,B003,retail
2020-01-02 00:00:00,0.35770042527678736,35,B003,retail
2020-01-02 01:00:00,0.30957645817400015,30,B003,retail
2020-01-02 02:00:00,0.17142119332888145,17,B003,retail
2020-01-02 03:00:00,0.25434296392632155,25,B003,retail
2020-01-02 04:00:00,0.34281021484129115,34,B003,retail
2020-01-02 05:00:00,0.292992565157726,29,B003,retail
2020-01-02 06:00:00,0.21568353411303473,21,B003,retail
2020-01-02 07:00:00,0.22543961597128537,22,B003,retail
2020-01-02 08:00:00,0.18303568576173496,18,B003,retail
2020-01-02 09:00:00,0.532862089553166,53,B003,retail
2020-01-02 10:00:00,0.6000781972439078,60,B003,retail
2020-01-02 11:00:00,0.5884015109431389,58,B003,retail
2020-01-02 12:00:00,0.6850971217418614,68,B003,retail
2020-01-02 13:00:00,0.5823767409400106,58,B003,retail
2020-01-02 14:00:00,0.7280390412996005,72,B003,retail
2020-01-02 15:00:00,0.5753318458407861,57,B003,retail
2020-01-02 16:00:00,0.6706851658462638,67,B003,retail
2020-01-02 17:00:00,0.6047174803696871,60,B003,retail
2020-01-02 18:00:00,0.11412757649183018,11,B003,retail
