timestamp,occupancy_ratio,people_count,building_id,building_type
2020-01-01 00:00:00,0.07175570006659082,7,B005,residential
2020-01-01 01:00:00,0.36256506709922465,36,B005,residential
2020-01-01 02:00:00,0.5176648364919432,51,B005,residential
2020-01-01 03:00:00,0.2833110695984705,28,B005,residential
2020-01-01 04:00:00,0.22316237745755513,22,B005,residential
2020-01-01 05:00:00,0.427781241201288,42,B005,residential
2020-01-01 06:00:00,0.8902551378133787,89,B005,residential
2020-01-01 07:00:00,0.8892047014803944,88,B005,residential
2020-01-01 08:00:00,1.0,100,B005,residential
2020-01-01 09:00:00,0.2672881685281452,26,B005,residential
2020-01-01 10:00:00,0.3677641075860119,36,B005,residential
2020-01-01 11:00:00,0.2367515848409732,23,B005,residential
2020-01-01 12:00:00,0.2111253487919582,21,B005,residential
2020-01-01 13:00:00,0.30800676213741834,30,B005,residential
2020-01-01 14:00:00,0.28789625793143836,28,B005,residential
2020-01-01 15:00:00,0.2988111269988635,29,B005,residential
2020-01-01 16:00:00,0.29619514756539855,29,B005,residential
2020-01-01 17:00:00,0.22638614294078774,22,B005,residential
2020-01-01 18:00:00,0.7595823048966228,75,B005,residential
2020-01-01 19:00:00,1.0,100,B005,residential
2020-01-01 20:00:00,1.0,100,B005,residential
2020-01-01 21:00:00,1.0,100,B005,residential
2020-01-01 22:00:00,0.8556741399683017,85,B005,residential
2020-01-01 23:00:00,0.9654650394127866,96,B005,residential
2020-01-02 00:00:00,0.3093621984918099,30,B005,residential
2020-01-02 01:00:00,0.11824615346926079,11,B005,residential
2020-01-02 02:00:00,0.4094906497017943,40,B005,residential
2020-01-02 03:00:00,0.18778393557988077,18,B005,residential
2020-01-02 04:00:00,0.20250128124985056,20,B005,residential
2020-01-02 05:00:00,0.3675866595898654,36,B005,residential
2020-01-02 06:00:00,0.9258341771796053,92,B005,residential
2020-01-02 07:00:00,0.8219698440172761,82,B005,residential
2020-01-02 08:00:00,0.8958549613428118,89,B005,residential
2020-01-02 09:00:00,0.25517646895181534,25,B005,residential
2020-01-02 10:00:00,0.3310567038291973,33,B005,residential
2020-01-02 11:00:00,0.26275406217359454,26,B005,residential
2020-01-02 12:00:00,0.334888729778515,33,B005,residential
2020-01-02 13:00:00,0.4409400448883575,44,B005,residential
2020-01-02 14:00:00,0.26792710141621506,26,B005,residential
2020-01-02 15:00:00,0.2640964181952858,26,B005,residential
2020-01-02 16:00:00,0.3671689369027029,36,B005,residential
2020-01-02 17:00:00,0.2869587660167694,28,B005,residential
2020-01-02 18:00:00,1.0,100,B005,residential
2020-01-02 19:00:00,0.7782282942481878,77,B005,residential
2020-01-02 20:00:00,0.8761252632464112,87,B005,residential
2020-01-02 21:00:00,0.8469909961769586,84,B005,residential
2020-01-02 22:00:00,0.9276753239252802,92,B005,residential
2020-01-02 23:00:00,0.8496080978382282,84,B005,residential
2020-01-03 00:00:00,0.2340732780984583,23,B005,residential
2020-01-03 01:00:00,0.1862207998328933,18,B005,residential
2020-01-03 02:00:00,0.431271118968637,43,B005,residential
2020-01-03 03:00:00,0.26454561091184714,26,B005,residential
2020-01-03 04:00:00,0.2896118244168816,28,B005,residential
2020-01-03 05:00:00,0.45096023183491524,45,B005,residential
2020-01-03 06:00:00,0.7775838586088024,77,B005,residential
2020-01-03 07:00:00,0.8163195202822181,81,B005,residential
2020-01-03 08:00:00,0.8460580459999542,84,B005,residential
2020-01-03 09:00:00,0.1932382547904541,19,B005,residential
2020-01-03 10:00:00,0.4408162613440402,44,B005,residential
2020-01-03 11:00:00,0.17555789044075354,17,B005,residential
2020-01-03 12:00:00,0.28703442473582963,28,B005,residential
2020-01-03 13:00:00,0.3194018932492452,31,B005,residential
2020-01-03 14:00:00,0.35470698389089184,35,B005,residential
2020-01-03 15:00:00,0.2798947385480664,27,B005,residential
2020-01-03 16:00:00,0.346911077937427,34,B005,residential
2020-01-03 17:00:00,0.44960792053152376,44,B005,residential
2020-01-03 18:00:00,0.8507375293461177,85,B005,residential
2020-01-03 19:00:00,0.8850027438169199,88,B005,residential
2020-01-03 20:00:00,0.8643251600214391,86,B005,residential
2020-01-03 21:00:00,0.9053244059205117,90,B005,residential
2020-01-03 22:00:00,1.0,100,B005,residential
2020-01-03 23:00:00,0.9973601972837287,99,B005,residential
2020-01-04 00:00:00,0.5913777613870774,59,B005,residential
2020-01-04 01:00:00,0.7442931278052609,74,B005,residential
2020-01-04 02:00:00,1.0,100,B005,residential
2020-01-04 03:00:00,0.7544636261034636,75,B005,residential
2020-01-04 04:00:00,0.8910895092607192,89,B005,residential
2020-01-04 05:00:00,0.6811270273384264,68,B005,residential
2020-01-04 06:00:00,0.8240007263377859,82,B005,residential
2020-01-04 07:00:00,0.8130211318257365,81,B005,residential
2020-01-04 08:00:00,0.8816581385248567,88,B005,residential
2020-01-04 09:00:00,0.6184176101594643,61,B005,residential
2020-01-04 10:00:00,0.7468808799844131,74,B005,residential
2020-01-04 11:00:00,0.915549983887063,91,B005,residential
2020-01-04 12:00:00,0.7734094866606684,77,B005,residential
2020-01-04 13:00:00,0.7668029316624555,76,B005,residential
2020-01-04 14:00:00,0.7341251501208547,73,B005,residential
2020-01-04 15:00:00,0.7005524396689176,70,B005,residential
2020-01-04 16:00:00,0.6387449746940663,63,B005,residential
2020-01-04 17:00:00,0.9145094849028629,91,B005,residential
2020-01-04 18:00:00,0.8819629584127149,88,B005,residential
2020-01-04 19:00:00,0.832433850016591,83,B005,residential
2020-01-04 20:00:00,0.8513690857989324,85,B005,residential
2020-01-04 21:00:00,0.8067449087576307,80,B005,residential
2020-01-04 22:00:00,1.0,100,B005,residential
2020-01-04 23:00:00,0.7475086549066553,74,B005,residential
2020-01-05 00:00:00,0.7386678473031619,73,B005,residential
2020-01-05 01:00:00,0.9180481773838902,91,B005,residential
2020-01-05 02:00:00,0.6658065921228266,66,B005,residential
2020-01-05 03:00:00,0.9366215547633121,93,B005,residential
2020-01-05 04:00:00,1.0,100,B005,residential
2020-01-05 05:00:00,0.729350532451239,72,B005,residential
