frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-38.546593,-57.717957,-47.85897
9.765625,-35.327576,-51.081444,-47.603203
19.53125,-33.01986,-59.14192,-48.99568
29.296875,-28.801624,-59.55097,-48.270744
39.0625,-33.971043,-59.135628,-45.303783
48.828125,-34.894344,-58.183067,-43.376457
58.59375,-30.250774,-57.50499,-40.558933
68.359375,-29.192493,-54.9758,-37.681156
78.125,-29.133741,-47.441124,-35.122364
87.890625,-25.894793,-39.493336,-33.004723
97.65625,-19.53392,-44.93536,-30.151894
107.421875,-16.748882,-46.650867,-26.733318
117.1875,-19.501165,-35.97565,-29.095127
126.953125,-14.96245,-39.527256,-28.826618
136.71875,-15.135706,-37.644302,-22.392996
146.48438,-6.7692704,-35.55782,-24.57497
156.25,-5.3390827,-33.94965,-20.538536
166.01562,3.1945655,-27.533524,-7.8302054
175.78125,-3.709897,-21.33729,-4.9433618
185.54688,-1.7361611,-17.893095,-1.2484107
195.3125,0.7697142,-14.909403,1.1028963
205.07812,-0.48079398,-8.466576,0.03802828
214.84375,0.57146204,-4.630606,-1.4147389
224.60938,-0.2442638,-4.5551987,0.91361046
234.375,-0.066052355,-1.8682503,0.20196986
244.14062,0.39428598,-1.749718,0.4068119
253.90625,0.096950784,-2.1167507,0.59110755
263.67188,0.06724258,0.44716597,0.7815427
273.4375,0.13938656,-1.3194948,0.552561
283.20312,0.21448949,0.20601048,0.6179141
292.96875,0.16446011,0.64315534,0.67930406
302.73438,0.076608576,-0.38869512,0.6554058
312.5,0.10011748,-0.14265704,0.3814749
322.26562,0.15899083,0.2791307,0.40795448
332.03125,0.18116543,0.5684049,0.6158515
341.79688,0.14322734,0.6770636,0.73723793
351.5625,0.14170428,0.5805031,0.87434983
361.32812,0.13353217,1.0364698,0.9819433
371.09375,0.11540931,1.5286856,1.075927
380.85938,0.13527441,1.0171372,1.1139158
390.625,0.1352408,0.44856274,0.9893784
400.39062,0.112244666,0.90548253,0.8715521
410.15625,0.10676676,1.1808345,1.0095313
419.92188,0.10180845,0.86050713,1.1958363
429.6875,0.11389158,0.5429,1.194096
439.45312,0.19535199,0.25213715,1.1835027
449.21875,0.20085728,0.7869956,1.3339705
458.98438,0.2150527,0.16117288,1.239643
468.75,0.20910458,-0.12163991,0.9663504
478.51562,0.24495342,0.59215534,1.0955101
488.28125,0.17332253,1.2175992,0.9057057
498.04688,0.16615412,-0.3608011,1.1703033
507.8125,0.22243655,-0.19505812,1.13587
517.5781,0.23246206,1.7219257,0.8299905
527.34375,0.20814091,0.72865283,1.2823557
537.1094,0.20604652,0.6538086,1.7843316
546.875,0.28468552,0.97942066,1.6358795
556.6406,0.23179707,-0.7856155,1.5540087
566.40625,0.24893424,-0.6388017,1.1949383
576.1719,0.22516114,0.18005447,1.6090554
585.9375,0.2429482,-0.8988279,1.4249378
595.7031,0.2372539,-0.4236343,1.2826939
605.46875,0.26120728,0.5475828,1.0218754
615.2344,0.17554066,0.17898993,0.86365014
625.0,0.15560004,-0.4096744,1.4785345
634.7656,0.2796011,1.4022433,1.5908055
644.53125,0.36058152,3.139497,1.5457188
654.2969,0.29568833,2.5835195,1.3992302
664.0625,0.3062518,1.2539251,1.3137866
673.8281,0.34006822,0.43621865,1.1963937
683.59375,0.33321127,-0.3875091,1.5026032
693.3594,0.31485584,-0.534584,1.5991784
703.125,0.34776938,0.5366197,1.466064
712.8906,0.3393386,2.1118007,1.5855837
722.65625,0.31342983,1.5407357,1.7583073
732.4219,0.3579296,0.3879285,1.7480521
742.1875,0.39692476,-0.058899634,1.7190213
751.9531,0.33660996,-0.4360774,1.6566579
761.71875,0.28666288,-0.19126195,1.553386
771.4844,0.3449944,0.77930295,1.678567
781.25,0.3536042,1.3442783,1.8335027
791.0156,0.26576546,0.66940963,1.7804193
800.78125,0.26288542,0.18709338,1.7733579
810.5469,0.33446878,0.09424585,1.8798115
820.3125,0.33000094,-0.20691803,1.9174094
830.0781,0.29032236,0.402416,1.6028855
839.84375,0.2819442,1.0381664,1.656254
849.6094,0.38090917,1.3218659,1.5994073
859.375,0.370206,1.1535965,1.245642
869.1406,0.3251019,2.1575317,1.6552234
878.90625,0.4234144,2.5270557,1.7364794
888.6719,0.4371246,2.079256,1.6767924
898.4375,0.38985607,1.7216576,1.8419099
908.2031,0.37903976,2.052644,1.7649101
917.96875,0.42064366,0.4848882,2.1018717
927.7344,0.38382244,0.09228129,1.8039678
937.5,0.4346357,-0.6162856,1.164044
947.2656,0.46344817,2.1570132,1.5724701
957.03125,0.40003505,2.7360249,1.5460318
966.7969,0.38269386,-0.8414992,2.4865506
976.5625,0.497901,-0.58073664,3.408093
986.3281,0.3757534,1.5018381,2.2041397
996.09375,0.45228717,1.6891037,1.9792134
1005.8594,0.45853767,-0.60928774,2.8459773
1015.625,0.39084134,0.09069562,2.3663075
1025.3906,0.594328,0.6137075,2.7447634
1035.1562,0.42028275,0.5793996,1.9454584
1044.9219,0.51932085,1.3556923,2.0739796
1054.6875,0.48924538,6.158493,2.2101703
1064.4531,0.5109232,0.9278083,2.0873694
1074.2188,0.52350044,1.0367182,1.536193
1083.9844,0.3518347,0.5647293,2.0178356
1093.75,0.47579083,2.8351336,2.425465
1103.5156,0.50483763,2.263165,3.6924493
1113.2812,0.46853667,5.3208494,1.9871697
1123.0469,0.42012152,0.7082042,2.3664536
1132.8125,0.59405935,-0.3767962,3.0302005
