r_by_R,U_m_per_s
0.0,13.583001899845321
0.015873015873015872,13.551989832622581
0.031746031746031744,13.520546022881096
0.047619047619047616,13.488657232265137
0.06349206349206349,13.456309587421634
0.07936507936507936,13.423488538177816
0.09523809523809523,13.390178812189848
0.1111111111111111,13.356364365696997
0.12698412698412698,13.322028329970808
0.14285714285714285,13.287152952997117
0.15873015873015872,13.251719535869565
0.1746031746031746,13.215708363305318
0.19047619047619047,13.179098627615225
0.20634920634920634,13.141868345370167
0.2222222222222222,13.10399426590038
0.23809523809523808,13.065451770642632
0.25396825396825395,13.026214762208156
0.2698412698412698,12.986255541878098
0.2857142857142857,12.945544674038775
0.30158730158730157,12.904050835839868
0.31746031746031744,12.861740650088553
0.3333333333333333,12.818578499072304
0.3492063492063492,12.774526316622364
0.36507936507936506,12.729543355275464
0.38095238095238093,12.683585924846486
0.3968253968253968,12.636607098069016
0.4126984126984127,12.588556378167674
0.42857142857142855,12.539379322262592
0.4444444444444444,12.489017113329938
0.4603174603174603,12.437406071998389
0.47619047619047616,12.384477097679191
0.49206349206349204,12.330155026315134
0.5079365079365079,12.274357889270131
0.5238095238095237,12.216996054407026
0.5396825396825397,12.157971226002966
0.5555555555555556,12.097175274542952
0.5714285714285714,12.034488860223538
0.5873015873015872,11.96977980465605
0.6031746031746031,11.902901153042512
0.6190476190476191,11.833688852969793
0.6349206349206349,11.761958954457297
0.6507936507936507,11.687504206884613
0.6666666666666666,11.610089888834297
0.6825396825396826,11.529448652146359
0.6984126984126984,11.44527408472636
0.7142857142857142,11.357212587354738
0.7301587301587301,11.264853001468541
0.746031746031746,11.167713191376171
0.7619047619047619,11.065222432695222
0.7777777777777777,10.956697916901774
0.7936507936507936,10.841312825105186
0.8095238095238095,10.718052029670748
0.8253968253968254,10.585649136359356
0.8412698412698412,10.442494480164562
0.8571428571428571,10.286496200443096
0.873015873015873,10.114862113141594
0.8888888888888888,9.92374058552899
0.9047619047619047,9.707593358084594
0.9206349206349206,9.458014364630266
0.9365079365079365,9.161269976638765
0.9523809523809523,8.79239702746834
0.9682539682539681,8.297579012552182
0.9841269841269841,7.5153136677680505
1.0,0.0
