id,value
1.000000,974.542464
2.000000,1479.057675
3.000000,1973.944886
4.000000,2400.221697
5.000000,2692.853441
6.000000,2806.646377
7.000000,2734.900814
8.000000,2512.423910
9.000000,2202.071108
10.000000,1871.141864
11.000000,1569.735283
12.000000,1323.931189
13.000000,1146.172189
14.000000,1049.013049
15.000000,1047.378597
16.000000,1150.256236
17.000000,1353.657833
18.000000,1643.796959
19.000000,2009.118321
20.000000,2449.251779
21.000000,900.016534
22.000000,1251.852893
23.000000,1615.805340
24.000000,1941.850281
25.000000,2176.385962
26.000000,2281.616219
27.000000,2248.914305
28.000000,2101.890198
29.000000,1888.655730
30.000000,1666.013670
31.000000,1480.930225
32.000000,1357.435499
33.000000,1297.167805
34.000000,1291.616726
35.000000,1332.759922
36.000000,1415.189766
37.000000,1535.643874
38.000000,1696.789771
39.000000,1913.447011
40.000000,2210.217009
41.000000,773.982742
42.000000,966.438865
43.000000,1169.398808
44.000000,1359.246580
45.000000,1513.235614
46.000000,1612.746434
47.000000,1646.275022
48.000000,1612.126691
49.000000,1520.646587
50.000000,1395.558854
51.000000,1272.709692
52.000000,1191.386732
53.000000,1174.243588
54.000000,1210.504562
55.000000,1267.184129
56.000000,1317.455759
57.000000,1360.525301
58.000000,1427.239778
59.000000,1566.935122
60.000000,1812.839142
61.000000,1203.024323
62.000000,1341.099584
63.000000,1449.633258
64.000000,1544.500545
65.000000,1642.049019
66.000000,1747.095721
67.000000,1846.515493
68.000000,1911.501983
69.000000,1908.234167
70.000000,1813.383502
71.000000,1628.898488
72.000000,1390.199020
73.000000,1161.465386
74.000000,1008.293340
75.000000,952.725948
76.000000,976.457876
77.000000,1086.994578
78.000000,1322.405372
79.000000,1683.100838
80.000000,2116.952422
81.000000,3224.080368
82.000000,3588.051469
83.000000,3857.857335
84.000000,4054.268938
85.000000,4203.291741
86.000000,4316.809934
87.000000,4381.429745
88.000000,4360.665889
89.000000,4210.171919
90.000000,3900.309699
91.000000,3437.092220
92.000000,2872.706284
93.000000,2300.387553
94.000000,1834.006701
95.000000,1578.364533
96.000000,1600.749139
97.000000,1914.490558
98.000000,2476.863829
99.000000,3201.464037
100.000000,3983.346046
101.000000,3336.785256
102.000000,3721.362994
103.000000,4008.699901
104.000000,4217.849342
105.000000,4373.569031
106.000000,4487.087224
107.000000,4545.010148
108.000000,4511.508455
109.000000,4343.483444
110.000000,4013.014587
111.000000,3528.134524
112.000000,2943.154374
113.000000,2353.330436
114.000000,1874.248629
115.000000,1611.941443
116.000000,1634.326049
117.000000,1954.732486
118.000000,2529.806712
119.000000,3271.912127
120.000000,4074.388350
121.000000,1508.203912
122.000000,1705.686102
123.000000,1865.315110
124.000000,1997.522966
125.000000,2114.759178
126.000000,2219.805879
127.000000,2299.537914
128.000000,2327.183835
129.000000,2272.820686
130.000000,2118.563091
131.000000,1872.925455
132.000000,1578.493046
133.000000,1306.311374
134.000000,1126.345198
135.000000,1059.519621
136.000000,1083.251549
137.000000,1205.046436
138.000000,1467.251359
139.000000,1871.394864
140.000000,2360.979388
141.000000,1291.962836
142.000000,1560.232853
143.000000,1833.490633
144.000000,2076.817685
145.000000,2259.566764
146.000000,2359.077584
147.000000,2363.846127
148.000000,2276.218517
149.000000,2114.440575
150.000000,1913.538948
151.000000,1722.817567
152.000000,1593.760007
153.000000,1553.737873
154.000000,1585.556409
155.000000,1644.221353
156.000000,1694.492983
157.000000,1735.577147
158.000000,1806.734063
159.000000,1969.308396
160.000000,2262.947017
161.000000,1793.679859
162.000000,2207.057148
163.000000,2636.583542
164.000000,3016.574365
165.000000,3281.303664
166.000000,3386.533921
167.000000,3323.638389
168.000000,3122.668401
169.000000,2843.859985
170.000000,2559.676995
171.000000,2331.764807
172.000000,2191.452767
173.000000,2136.373934
174.000000,2145.711746
175.000000,2198.273284
176.000000,2280.703128
177.000000,2389.738895
178.000000,2535.995900
179.000000,2747.464279
180.000000,3061.051592
181.000000,2319.441563
182.000000,2873.440724
183.000000,3427.838251
184.000000,3906.277723
185.000000,4229.058072
186.000000,4342.851007
187.000000,4240.956840
188.000000,3966.317275
189.000000,3596.454156
190.000000,3216.040963
191.000000,2889.010026
192.000000,2645.363514
193.000000,2489.759067
194.000000,2419.914576
195.000000,2436.226726
196.000000,2539.104365
197.000000,2724.559359
198.000000,2987.383836
199.000000,3330.550646
200.000000,3768.526522
