sample_id,random_seed,doe_tag,generated_timestamp_utc,plate_length_mm,plate_width_mm,anode_thickness_um,electrolyte_thickness_um,cathode_thickness_um,green_length_mm,green_width_mm,green_density_frac_anode,green_density_frac_electrolyte,green_density_frac_cathode,anode_E0_GPa,anode_E_slope_frac_per_C,anode_E_1000C_GPa,anode_CTE_1e-6_per_C,anode_nu,anode_shrinkage_onset_C,anode_shrinkage_rate_per_C,anode_final_linear_shrinkage_fraction,anode_creep_A_1_per_s_MPa_pow_n,anode_creep_n,anode_creep_Q_kJ_per_mol,electrolyte_E0_GPa,electrolyte_E_slope_frac_per_C,electrolyte_E_1000C_GPa,electrolyte_CTE_1e-6_per_C,electrolyte_nu,electrolyte_shrinkage_onset_C,electrolyte_shrinkage_rate_per_C,electrolyte_final_linear_shrinkage_fraction,electrolyte_creep_A_1_per_s_MPa_pow_n,electrolyte_creep_n,electrolyte_creep_Q_kJ_per_mol,cathode_E0_GPa,cathode_E_slope_frac_per_C,cathode_E_1000C_GPa,cathode_CTE_1e-6_per_C,cathode_nu,cathode_shrinkage_onset_C,cathode_shrinkage_rate_per_C,cathode_final_linear_shrinkage_fraction,cathode_creep_A_1_per_s_MPa_pow_n,cathode_creep_n,cathode_creep_Q_kJ_per_mol,cte_mismatch_anode_electrolyte_1e-6_per_C,cte_mismatch_cathode_electrolyte_1e-6_per_C,cte_mismatch_anode_cathode_1e-6_per_C,sinter_ramp_rate_C_per_min,sinter_hold_temp_C,sinter_hold_time_min,cool_rate_C_per_min,ramp_time_min,cool_time_min,total_cycle_time_min,atmosphere_type,atmosphere_pO2_Pa,atmosphere_humidity_percent,environment_pressure_atm
0,2746317213,context_dataset_v1,2025-10-15T22:55:18.608534+00:00,184.68098057573664,74.50922978188682,814.3947728484974,21.654355768048745,102.44633119068108,198.50409191086015,80.08614070990166,0.4213392132714789,0.6221470074701105,0.3805964122565196,115.06389511029788,-0.0005016194230751469,58.78856754534121,13.402873784673385,0.28672556395074067,830.4552775974832,0.0016188674183296014,0.06304226709535625,5.442039356431189e-23,4.11517831177491,346.1260892636599,291.83574982427433,-0.00021851305234673723,229.6600773582234,10.598165569436228,0.31108477534009016,856.7722929852503,0.002870982334437166,0.09336434180830956,5.43066147706574e-17,2.367201757899394,452.28259226436916,120.72880712566689,-0.0005645982543888229,54.269615212010386,12.847219634903865,0.23319942448516237,815.740983650513,0.0034486818106966156,0.16478897732106645,4.0792445504187527e-25,4.366007795101369,367.8262327169524,2.8047082152371576,2.2490540654676376,0.55565414976952,6.853740422748883,1402.421125178596,178.94287145455138,3.6842922831724687,200.97363486464562,373.863151810672,753.779658129869,forming_gas,1.2234207217121227e-06,4.86677148438871,0.9623930155736263
1,478163327,context_dataset_v1,2025-10-15T22:55:18.608677+00:00,99.27840341833443,54.48924781259935,481.6501290313731,19.570641694020157,133.83943156280358,108.70111291132699,59.66093002092729,0.36488734133795153,0.6208106550040517,0.3166594833278925,161.60400473170222,-0.0005393653111109702,76.61950030003129,12.948605178357235,0.20446461618554979,721.4862152315358,0.0046748630000961935,0.08845884915826491,3.378150246536626e-21,2.109897350909798,354.5465881308345,275.35402835559313,-0.0002572598550287552,206.28742937465807,9.520884635286203,0.23686588091222735,665.6711197542608,0.003213839920771411,0.1126084472806007,1.2999148443960036e-22,2.6668581421156228,457.567433391809,127.37239908206986,-0.00019944176290457146,102.60410765921505,13.187838922064905,0.25059019705928387,817.4168754591769,0.0023873019857961505,0.11554728778858889,4.073498829424427e-23,4.190778998422377,268.7025398844024,3.4277205430710325,3.6669542867787026,0.23923374370767014,3.4104392498945852,1059.2877621045566,113.30844635996792,3.274591804281722,303.2711291181996,315.85242495023783,732.4320004284053,air,21278.25,11.987048155953051,1.0533929210815258
2,107420369,context_dataset_v1,2025-10-15T22:55:18.608732+00:00,190.48977690626185,184.80203815252068,913.7773463735684,39.77938640261041,69.10565240198923,218.87590556162502,212.34059962268398,0.44998666719100316,0.4797539676817378,0.5324259362846278,103.6350996666767,-0.00033154988196929577,70.13389973087291,12.681001981980225,0.262577330731984,792.0400373467915,0.0014919566658904105,0.1509491838468115,5.5027466245340754e-21,2.9715948123929987,278.6910376748192,248.51052716963616,-0.0003310958756004089,168.28673684521502,10.459230107906118,0.2712918529095691,661.9970149249582,0.0030087160956331605,0.10232798053084409,6.392991193641053e-18,2.918283931307573,495.9264719064306,176.26814915104944,-0.00024967243912667566,133.35908288063445,14.95178394235673,0.28059844243661014,679.945530860839,0.004090204066616146,0.15033687337990032,2.820459908331772e-20,2.7559480405968473,394.50008799469543,2.2217718740741077,4.492553834450613,2.270781960376505,4.326013059466157,1117.272914623974,50.28875965177994,2.1571939669742632,252.48950930322982,506.3396854182865,809.1179543732962,air,21278.25,8.107542075495106,0.9247303586915787
3,3184935163,context_dataset_v1,2025-10-15T22:55:18.608778+00:00,70.55823515011355,18.52537167068435,681.877573265758,40.65690462480937,132.29906672673866,80.46430329982144,21.12625296934551,0.5186071375264475,0.6476063072836187,0.36194337807972077,97.61879115210945,-0.00017453831237056525,81.0065275653492,11.538812641368894,0.26595062568758554,876.6967037854206,0.000159696084302201,0.14358881484957126,7.485589464942254e-23,2.2455383030712035,374.271258064383,224.90047609821613,-0.00011665210782426885,199.3212393753661,9.04303617538618,0.2724576348647905,716.651994603306,0.003514138934340047,0.06502296870871985,9.599017206254055e-21,2.524225688963493,278.47736158972646,97.87454487877577,-0.0004465666212829907,55.25972768305356,14.931781391039488,0.2956739880041073,666.8305609505118,0.004268329340105795,0.1471006000969789,4.3129759119053446e-18,2.020039456237065,496.26688803289886,2.495776465982715,5.888745215653309,3.392968749670594,2.540204211844087,1193.674335595558,245.7639382426152,9.154423185338453,460.0710171829638,127.66225811663197,833.497213542211,air,21278.25,26.574411300094102,1.0198982149948495
4,1181241943,context_dataset_v1,2025-10-15T22:55:18.608822+00:00,77.07528954099455,18.823524492317237,562.9842953075173,14.500095903901062,29.3083457821401,84.02102681839129,20.519830228395456,0.45048728123653203,0.6001970216574697,0.504840160608967,149.17804818672994,-0.0004683643145441058,81.05511575982472,13.239305362868532,0.2306896590056774,735.499532573059,0.003972517387334667,0.09138330149064021,1.0754911731334684e-23,3.596620231872244,346.48198605957293,251.60751863305893,-0.0004337651925565723,145.19739945872251,9.729226115090817,0.2598633601411425,706.1084126025738,0.0034337853981906935,0.03391681133245885,1.3276568304231287e-21,4.273743819217268,473.07270486542075,143.08359374991693,-0.0004273801795593565,83.46127906080036,13.512198365911198,0.26956687755969044,799.71602604627,0.0027725873443079987,0.09358204558555093,6.409057016999774e-22,4.328834132922639,399.1768872870009,3.510079247777714,3.7829722508203805,0.2728930030426664,3.1526999226939236,1111.8419604732476,56.81011906591055,2.8258186079154513,344.7337162188786,384.6113679869172,786.1552032717063,air,21278.25,29.21816918002905,0.9006752747336857
5,1051802512,context_dataset_v1,2025-10-15T22:55:18.608868+00:00,59.490737564829466,30.786413306956394,630.8894698219881,41.69445141275918,82.41110817241085,69.69760058917451,36.068457478833494,0.3389424138743637,0.6507525110746977,0.4032184554483846,162.03843862810035,-0.0003426180586470545,107.90907574086471,11.48819723486389,0.3116810394711163,726.0084042891996,0.0009967790736923204,0.18153548793876198,1.5687548619274007e-25,4.388653676583308,342.8906216062962,185.76258215416226,-0.00028731264551661717,133.7249417103697,11.032034800187295,0.2966643074185454,684.2919244657227,0.0028442134454870404,0.11461797416405693,3.2384853131281117e-18,3.4881050349444904,420.4616088748268,121.82687541228182,-0.00011444516854332575,108.23294055485812,13.258582515857348,0.2885098217548223,849.8929090449392,0.0029567476334271237,0.12409986933075452,4.991665459486775e-22,4.071737056868268,281.91634471308737,0.45616243467659423,2.226547715670053,1.7703852809934588,3.7485902622464833,1447.3199752541461,103.75740983665233,2.0537557524028447,379.4279651150157,692.5458266349667,1175.7312015866346,argon,199.4418129539671,32.29949188704611,1.0291865138251988
6,958682846,context_dataset_v1,2025-10-15T22:55:18.608905+00:00,54.42157415821104,23.914705432687136,1126.0620857484628,43.8552940272708,32.54033467416694,61.03030328460542,26.818807579432843,0.4599822292584689,0.432601067168064,0.3466358491554989,174.1910312854589,-0.00033937600129741314,116.55268201741555,12.943050448629405,0.228317606564275,868.6569681301553,0.0018421177564234043,0.12423486477448539,6.097824540799299e-25,4.473775732639393,490.396982346208,288.6294067219212,-0.000120559412806967,254.70233972353358,10.609629733820167,0.3099148928368354,698.7341091616715,0.0018660313364325576,0.09941349027590884,1.3783362276460545e-19,3.3999254190430257,301.71509244598053,101.5957619889,-0.00016739900481681127,85.0139082746162,12.61968905919471,0.2342617488898368,742.0579939010441,0.004303579367383873,0.05425494215446335,4.238749456568373e-21,4.848564266825681,351.23483287832755,2.333420714809238,2.0100593253745433,0.3233613894346945,1.7916582971636286,1223.5040046840174,55.71925058646599,1.0359043996116244,668.9355925632511,1156.9639101188816,1881.6187532685988,air,21278.25,23.189620821725065,0.90202653635028
7,599310825,context_dataset_v1,2025-10-15T22:55:18.608952+00:00,78.51881235876871,42.71140400777925,201.26376654803406,49.10827682367072,83.1280601839649,85.34520449410617,46.42471529776292,0.4339816589488861,0.5172884779114727,0.44648125067412214,69.34513639560362,-0.0005898144484334537,29.46689210525594,12.66019645661438,0.2640567631712832,877.8566037168601,0.004058973756456385,0.08750068318820009,2.482858737951863e-22,3.342843388952173,351.77695292820886,151.96633848511814,-0.0004361212338261438,87.34748512095128,9.571910888182629,0.2942766574957711,740.1263416155678,0.0029855423340551576,0.11556124333838662,2.787788121191963e-19,4.552583034849701,474.5966429068466,86.85128200435847,-0.00038804466546870227,53.99165975022199,13.606915421584302,0.2950307407684018,757.6710433243336,0.00030277797966713523,0.06867267777465202,9.290475497905027e-22,3.5491518622813367,448.5950053398922,3.0882855684317505,4.035004533401674,0.9467189649699232,6.8667132415443835,1041.4479314700072,297.2897296488349,1.8209084236786988,148.02539376777577,558.2092532783848,1003.5243766949955,argon,2.9082397988341024,19.08429744346118,1.0856304841448072
8,3163119785,context_dataset_v1,2025-10-15T22:55:18.608989+00:00,104.181082592356,44.73621681179159,548.4912818574818,47.341448038049116,55.05234651738414,112.12337802821848,48.14670403040029,0.3063061575878348,0.3967672987324958,0.30315138395022384,76.84294133344558,-0.0003012691938855498,54.27129061690688,11.568640771981352,0.2760045806080302,761.210287540958,0.003608958267405588,0.07331716171897959,1.2760245260055139e-23,3.433353113692421,211.21041957254008,213.81701308534238,-0.00030461774240625634,150.31286866658908,9.136786146438745,0.2349247955276,717.1160739518386,0.0026153674213165805,0.10139240966022522,2.382762318941268e-24,3.30082708843551,462.6014187882005,170.51534641953862,-0.000263079255978051,126.77777221236909,12.24794096822537,0.20400834391740846,759.9022782879791,0.0036092369227107303,0.08367767666350667,4.794140901766358e-19,4.324246941157771,339.77246562078983,2.4318546255426075,3.1111548217866254,0.6793001962440179,9.89700571047138,1138.5486745915384,190.96564450061203,8.562874812468749,112.5136942594026,130.04378774404773,433.52312650406236,air,21278.25,12.207951105105503,1.037206340027332
9,440213415,context_dataset_v1,2025-10-15T22:55:18.609032+00:00,153.6759953010358,51.48971885458338,989.8076188066799,8.294735311054117,94.4228316615295,172.60624366430636,57.83236959950208,0.4961238501832824,0.426435946270734,0.554336713264928,65.94083592290309,-0.00015646644413243213,55.881246005925725,12.313545705233537,0.2749115242762922,824.2898365172744,0.0046793368187766195,0.12086397058386456,3.9123547216283504e-18,3.62904418224597,375.372509154077,222.45527821337987,-0.0002962626197603143,158.19772429794952,9.047045994979475,0.2828618785163938,887.7960235872595,0.004346082949622261,0.03149972314224507,6.499071392166322e-24,3.8061004795498885,212.5857690589431,135.29860221539786,-0.0004484067902318843,76.14651057168747,14.336262101166058,0.28140872957536717,725.5893205764365,0.004899396735316454,0.15554515971027744,1.8273617205946753e-22,4.987958357589995,397.71690496979795,3.2664997102540614,5.289216106186583,2.0227163959325214,6.538011853508572,1370.7231563868568,72.49202390107075,5.466629594814478,205.83063881486925,246.17053946061748,524.4932021765575,nitrogen,2.4863045038034177,1.131619255644506,1.0748383477922967
