time_s,PG1,PG2,PG3,PG4,PG5,PG6,PG7,PG8,PG9,PG10,PG11,PG12,PG13,PG14
18.000000,-0.011996,0.110832,0.074157,0.074405,0.105243,-0.023404,-0.248583,0.003623,0.026267,0.045967,0.060937,0.101199,0.035253,0.113335
18.000099,0.024725,-0.081670,0.128296,0.127659,-0.069907,0.029412,0.124143,-0.142109,0.040772,0.021585,0.007917,-0.077503,-0.000180,0.088657
18.000198,0.084757,-0.124466,-0.197092,-0.195646,-0.110827,0.075380,0.120115,-0.297346,-0.104268,-0.096973,0.013738,-0.019377,-0.081394,-0.120697
18.000301,-0.069638,-0.015331,0.159615,0.148336,-0.017947,-0.066381,-0.113322,-0.027905,-0.214737,-0.071379,-0.082709,-0.122061,-0.050754,-0.094819
18.000401,0.234197,0.128065,0.420798,0.412845,0.111393,0.213665,-0.231562,0.081964,-0.051971,-0.102097,0.077341,0.058870,-0.045979,0.015403
18.000500,-0.023436,0.072758,0.105793,0.110674,0.073395,-0.010577,0.073558,0.146331,0.137062,0.042449,0.095548,0.105327,0.119352,0.077692
18.000599,0.032622,0.392193,0.018046,0.027307,0.361264,0.027644,-0.067208,0.232612,0.175950,0.095359,0.032976,-0.018831,0.049047,0.101105
18.000702,0.025311,-0.016443,-0.107974,-0.106315,-0.021388,-0.001516,-0.016205,-0.034885,-0.073336,-0.037093,-0.041250,-0.030772,0.013965,-0.041144
18.000801,-0.069381,0.101804,-0.308697,-0.329917,0.096704,-0.070989,0.156657,-0.033653,-0.119916,0.026107,-0.051914,0.015249,-0.067069,-0.005959
18.000900,-0.094674,-0.153719,-0.105331,-0.109981,-0.136399,-0.094633,0.114408,-0.241399,-0.243571,-0.060519,-0.032735,0.034090,0.011255,-0.049254
18.000999,0.012869,0.155813,0.020794,0.031992,0.143946,0.013624,-0.017287,-0.211206,0.007779,-0.152647,-0.076238,-0.042391,-0.087456,-0.018932
18.001099,0.143442,0.368749,0.194231,0.187276,0.355361,0.131864,0.042110,0.109416,0.113431,-0.004037,0.031512,0.100766,0.088082,-0.002497
18.001202,0.012402,0.055622,0.335645,0.333207,0.052087,0.014680,0.072659,0.100195,0.072755,0.083206,0.061808,0.039820,0.049464,0.069892
18.001301,0.284631,-0.034382,-0.061185,-0.059498,-0.039291,0.261179,-0.050758,-0.082699,0.152649,0.105638,-0.028774,-0.009404,-0.044100,-0.001464
18.001400,0.077909,0.006137,-0.112611,-0.099010,-0.002898,0.080326,0.194410,-0.142707,0.067214,0.036090,0.056893,0.049028,0.083816,0.104491
18.001499,0.101166,-0.255826,-0.586597,-0.582279,-0.228614,0.079171,-0.022306,0.039048,-0.024466,-0.096612,-0.046491,-0.046683,0.016456,-0.043210
18.001598,-0.115806,-0.093229,-0.291184,-0.291713,-0.079376,-0.115029,0.006482,-0.063542,-0.204610,-0.210863,-0.118419,-0.036014,0.018127,-0.004265
18.001701,0.121973,0.014198,0.023832,0.026503,0.024737,0.119724,0.045134,0.028700,-0.188138,-0.002224,-0.025219,-0.062269,-0.042003,-0.079918
18.001801,0.294264,0.128220,0.393867,0.398350,0.129286,0.276923,-0.058160,0.125341,0.086124,0.083776,0.071906,0.008533,0.073648,0.047113
18.001900,0.035040,0.248137,0.470671,0.469296,0.241006,0.008893,-0.089312,0.072775,0.079895,0.053620,0.094460,0.032510,0.000896,0.029279
18.001999,0.001438,-0.022897,-0.133979,-0.146795,-0.023797,0.002927,0.008938,-0.015818,-0.044391,0.161876,-0.001002,0.013572,0.004165,-0.028084
18.002102,-0.069407,-0.160431,-0.050211,-0.046728,-0.147310,-0.052688,0.055035,-0.005452,-0.189210,-0.006071,-0.121263,-0.005778,-0.021227,-0.007963
18.002201,-0.224320,-0.489749,0.113311,0.126382,-0.465206,-0.225137,0.011990,0.051433,0.017198,-0.017515,-0.170736,-0.055814,-0.053955,0.003337
18.002300,-0.058175,-0.217199,0.091758,0.095751,-0.206672,-0.045239,0.246670,0.012414,-0.048462,-0.161244,0.016045,-0.082911,-0.011112,0.033917
18.002399,0.020048,0.039325,0.217194,0.207185,0.042759,0.022680,0.039101,0.137683,0.034036,-0.155376,0.070835,-0.017652,-0.052852,-0.019480
18.002499,0.121654,0.327194,0.205349,0.200830,0.307478,0.118371,0.068719,-0.017053,0.122515,0.068951,0.066750,0.075864,0.019723,0.076521
18.002602,0.256470,0.439294,0.767143,0.766027,0.412488,0.246728,-0.048891,0.035807,0.102661,0.104928,0.159141,0.123697,0.073950,0.058298
18.002701,0.006131,-0.076297,-0.106095,-0.106464,-0.077525,0.003414,0.116444,0.067701,0.007637,-0.023355,0.034789,0.033565,0.032467,0.045650
18.002800,-0.123573,-0.020943,-0.627736,-0.628537,-0.029975,-0.102467,0.197676,-0.059068,-0.003493,-0.150022,-0.039740,-0.100847,-0.005544,0.004624
18.002899,-0.396973,0.115746,-0.069074,-0.077267,0.120462,-0.363638,0.047594,-0.031595,0.073668,0.035711,-0.124733,-0.130865,-0.032243,-0.011176
18.002998,-0.190477,0.087501,-0.043558,-0.044093,0.077070,-0.177276,0.009419,0.011388,-0.019529,-0.041599,-0.122099,0.006353,-0.082628,-0.025712
18.003101,0.024089,0.163734,0.321397,0.318888,0.159288,0.013056,-0.025435,0.057539,0.121417,0.017524,0.063148,0.043330,-0.027727,-0.061571
18.003201,0.276191,0.151275,0.353460,0.358457,0.126391,0.242344,-0.167728,0.009131,-0.029977,0.089001,0.062172,0.049253,0.049563,-0.002808
18.003300,0.356478,0.609958,-0.332181,-0.335685,0.547578,0.315691,-0.055806,0.177608,-0.001863,0.068327,-0.032954,0.108794,0.074023,0.041834
18.003399,-0.053629,-0.065324,-0.247280,-0.240868,-0.050981,-0.045633,0.049351,0.054920,0.064779,0.019932,-0.064078,0.054598,0.034918,0.055325
18.003502,0.024164,-0.482981,0.093231,0.094654,-0.433530,0.017621,0.105191,0.081665,-0.006653,0.027587,0.051854,0.015903,-0.037294,0.043950
18.003601,0.119069,-0.056324,-0.247544,-0.251217,-0.042233,0.107444,0.206875,-0.044699,-0.004299,0.062063,-0.011856,-0.107962,-0.101278,-0.003344
18.003700,0.034164,-0.040845,-0.177004,-0.167604,-0.056663,0.036733,-0.027479,0.065369,-0.011266,-0.019231,0.001826,-0.115044,-0.013014,-0.104109
18.003799,0.152623,0.259333,0.046898,0.047246,0.240687,0.131766,-0.076192,0.166160,0.052771,0.097036,0.073227,0.046491,0.047858,-0.013296
18.003899,0.142221,0.300529,0.434544,0.449486,0.269933,0.119747,-0.286099,0.026302,0.017755,-0.016816,0.049489,0.060211,0.046558,0.049156
18.004002,0.527494,-0.282836,-0.000000,0.004329,-0.249645,0.479201,-0.148104,0.015166,0.155102,0.017788,-0.008021,-0.027092,0.105877,0.079660
18.004101,-0.090798,-0.218493,-0.153582,-0.159609,-0.206696,-0.066346,0.022589,-0.019686,0.029092,0.055343,0.025944,-0.078965,0.022374,0.003389
18.004200,-0.404291,0.073532,-0.099684,-0.097465,0.057464,-0.379917,0.203011,-0.110456,0.051100,-0.016873,0.035188,0.036029,-0.006702,-0.047620
18.004299,-0.069612,-0.249091,-0.207697,-0.203624,-0.219310,-0.072489,0.252239,-0.052606,-0.059566,-0.047642,-0.026654,-0.046440,-0.120252,-0.112425
18.004398,-0.019994,-0.116410,0.654811,0.658606,-0.105115,-0.018886,-0.056356,0.023775,0.071190,0.014458,0.094362,0.032371,-0.089217,0.021123
18.004501,0.245371,0.059904,0.487921,0.492552,0.055777,0.233528,0.020495,0.076901,0.165819,0.067173,0.004106,0.086800,0.065160,0.081512
18.004601,0.245337,0.356099,0.090047,0.086328,0.327867,0.217652,0.062900,0.128961,0.020663,0.010500,0.007420,0.043793,0.047638,0.040001
18.004700,-0.223685,0.009374,-0.050141,-0.046333,0.007970,-0.193249,0.060034,-0.011867,0.022301,0.154641,0.032050,-0.013011,-0.023899,0.094661
18.004799,-0.205601,-0.152265,-0.456207,-0.446855,-0.133731,-0.183049,0.090165,-0.061811,-0.024208,0.009423,-0.029430,-0.000037,-0.090051,-0.000630
18.004902,0.025794,-0.119280,-0.374595,-0.374620,-0.106054,0.027032,0.085667,-0.241431,-0.130575,0.018460,-0.050063,0.015195,-0.001681,-0.039503
18.005001,-0.170963,-0.141539,0.228723,0.224740,-0.123544,-0.150354,0.391512,-0.092619,-0.001252,-0.016322,0.031271,0.016013,0.005595,-0.078293
18.005100,-0.122953,0.519915,0.446474,0.448794,0.486004,-0.113226,-0.073755,0.014551,0.001481,0.043850,0.039921,0.056908,-0.006879,-0.095086
18.005199,0.010506,0.368420,-0.173012,-0.167637,0.338646,0.012741,-0.328477,0.139207,0.034737,0.110940,-0.015982,-0.025935,0.046305,0.005025
18.005299,0.331055,0.090213,-0.143621,-0.131884,0.089768,0.303439,-0.026910,0.220136,0.130586,0.027734,0.124690,0.020234,0.055853,0.053657
18.005402,0.004173,-0.048387,-0.814642,-0.825116,-0.035777,0.001379,-0.021187,-0.050866,-0.000976,-0.007032,0.013723,0.024320,-0.009430,-0.030728
18.005501,-0.143019,-0.391606,-0.293133,-0.296524,-0.359912,-0.134165,0.135168,-0.028308,-0.074710,-0.048558,-0.005078,-0.043216,-0.018481,-0.101791
18.005600,-0.081983,-0.297411,-0.215801,-0.214774,-0.267745,-0.067830,0.175671,0.066680,-0.197265,-0.088025,-0.024753,-0.029631,0.036226,0.016689
18.005699,-0.132334,0.180359,0.278837,0.286210,0.143668,-0.118684,-0.169555,0.020690,-0.098950,-0.031908,0.040697,-0.004879,-0.008964,-0.038612
18.005798,0.441545,0.388463,0.403333,0.411909,0.355366,0.419639,-0.123204,0.086196,0.013253,0.016106,0.105021,0.044907,0.064149,0.025534
18.005901,0.330795,-0.144459,0.295206,0.295553,-0.135655,0.280913,0.013549,0.063444,0.123594,0.030566,0.006411,0.005880,-0.021060,0.033075
18.006001,0.060000,-0.138438,0.279081,0.292719,-0.127587,0.048406,-0.153800,0.269598,0.161696,0.084661,-0.013033,0.082408,-0.010727,0.027671
18.006100,-0.011035,-0.658753,-0.005623,-0.010438,-0.615803,-0.005907,-0.077528,-0.017255,-0.029957,0.006280,0.013348,0.028715,0.048509,0.007635
18.006199,-0.287350,-0.200383,-0.012014,-0.028210,-0.179268,-0.261791,0.047577,-0.206646,0.026874,-0.026608,-0.053135,0.046737,0.001198,0.027306
18.006302,-0.261829,-0.188246,-0.086600,-0.075513,-0.181332,-0.244371,0.220615,-0.039652,0.023625,-0.185295,-0.034678,-0.041791,-0.026654,0.015847
18.006401,0.189316,0.278615,0.416642,0.410351,0.270313,0.174724,0.052522,0.022947,0.085001,-0.038162,0.052995,0.074646,0.060561,0.049650
18.006500,0.341043,0.349454,0.347069,0.350192,0.320834,0.311346,-0.068737,0.147642,0.087553,0.027206,0.063426,0.116852,0.042868,0.075890
18.006599,-0.135971,0.235063,-0.041988,-0.051572,0.219080,-0.117433,-0.076428,0.110850,0.051170,0.092309,0.046498,-0.002328,-0.013457,-0.031901
18.006699,-0.110257,0.237322,-0.098714,-0.100883,0.210292,-0.110901,-0.102732,-0.151605,0.238453,0.135153,-0.018193,-0.003604,0.070855,-0.000072
18.006802,-0.565092,-0.002275,-0.576750,-0.559822,-0.014391,-0.535833,0.314959,-0.100853,-0.031374,-0.033441,-0.037808,-0.010510,0.022162,0.012190
18.006901,-0.173916,-0.033867,-0.050242,-0.045565,-0.025183,-0.158659,0.230392,0.041009,-0.195618,0.002082,-0.124049,-0.052344,0.038964,-0.005464
18.007000,-0.164953,-0.060140,-0.242624,-0.247276,-0.069740,-0.157437,0.047872,-0.118595,-0.048350,0.022335,-0.074404,-0.020385,-0.030661,-0.020133
18.007099,0.224172,0.323499,-0.078709,-0.074802,0.303203,0.200342,-0.012660,-0.031689,0.016401,0.046273,0.037310,0.029403,0.052450,0.010954
18.007198,0.285395,0.289972,-0.004766,0.006280,0.263043,0.260086,-0.225693,0.029428,0.112936,0.063308,0.097725,0.039958,0.069580,0.034608
18.007301,0.259633,0.027229,0.377743,0.377398,0.028828,0.244276,-0.133445,0.226177,0.166677,0.094539,0.162942,0.109622,0.055195,0.053103
18.007401,0.219170,-0.062528,-0.247038,-0.253601,-0.061161,0.198640,0.112938,0.002909,-0.102667,0.234811,-0.020724,0.009738,0.006980,0.083888
18.007500,0.028854,-0.413853,0.059620,0.063448,-0.379849,0.034225,0.281765,-0.020313,-0.036299,0.015245,0.041361,0.030171,0.048478,0.051370
18.007599,-0.017751,-0.039201,-0.016476,-0.018088,-0.022847,-0.008071,-0.063369,-0.033916,0.036389,-0.163033,0.040107,-0.109233,-0.041730,0.035188
18.007702,-0.052829,-0.216711,0.259709,0.249407,-0.176562,-0.050450,-0.078744,-0.077517,-0.101508,-0.032233,0.015831,-0.061572,-0.020192,-0.024603
18.007801,0.252348,-0.106518,0.337225,0.356235,-0.097649,0.221434,-0.416289,0.232971,-0.072885,-0.019402,0.029083,-0.012085,-0.018697,0.006274
18.007900,0.252239,0.031485,0.399508,0.396438,0.025005,0.234053,-0.113905,0.221940,0.047769,0.126719,0.066138,0.104890,0.056636,0.094683
18.007999,0.013669,0.292811,-0.464997,-0.458798,0.272252,-0.002364,-0.091199,0.059372,0.169882,0.131327,0.188581,0.121472,0.090182,0.025636
18.008099,-0.096568,-0.239102,-0.035801,-0.035542,-0.222541,-0.081344,0.111744,-0.051591,-0.035878,-0.126941,-0.056586,-0.053351,-0.042133,-0.025425
18.008202,-0.389952,0.014095,-0.357244,-0.362594,0.020623,-0.353905,0.194676,-0.160150,-0.049055,-0.073009,-0.142843,0.007930,-0.024726,0.001484
18.008301,-0.021983,0.013345,-0.076607,-0.066942,0.007353,-0.013751,0.174135,-0.123385,-0.018145,0.031609,-0.003939,0.046709,-0.078033,-0.022362
18.008400,-0.153126,0.243246,0.177818,0.167338,0.238351,-0.136965,0.181660,0.099680,-0.039412,-0.061733,0.007078,0.032329,-0.032297,0.004338
18.008499,-0.086768,0.294835,-0.204170,-0.199381,0.270058,-0.065195,-0.018957,0.174211,0.211537,-0.068633,0.073966,0.037687,-0.004641,0.007862
18.008598,-0.004101,0.319568,0.055247,0.063254,0.294046,-0.001777,-0.018564,-0.051455,0.153692,0.018813,0.085745,0.047273,0.075059,0.026731
18.008701,0.254721,-0.374858,-0.039009,-0.047957,-0.336436,0.245026,-0.010071,-0.036567,0.053401,0.152869,-0.054619,0.167813,0.125187,0.067985
18.008801,-0.143338,0.032975,-0.041195,-0.031135,0.033627,-0.127939,0.229690,-0.292277,0.027915,0.039729,-0.035113,0.015603,0.007706,0.041019
18.008900,-0.005662,-0.336050,-0.134987,-0.138178,-0.304624,-0.017507,0.146574,-0.131914,-0.170644,-0.065559,-0.000607,-0.148085,-0.023058,-0.041295
18.008999,-0.008004,-0.059791,-0.242839,-0.242886,-0.054046,-0.000636,0.001080,-0.067715,-0.106058,-0.016568,-0.067235,-0.007037,0.044479,-0.072784
18.009102,0.230389,0.164129,0.580713,0.582588,0.157586,0.210513,-0.015555,0.141816,0.102667,-0.008743,-0.001969,0.017442,0.049127,-0.021271
18.009201,0.281969,-0.140031,0.390567,0.397541,-0.118226,0.251328,-0.254170,0.180990,0.173379,0.215643,0.034397,0.089584,0.058525,0.028580
18.009300,0.242619,0.030030,-0.271183,-0.265123,0.026543,0.216668,-0.056914,0.094337,-0.069410,0.123280,0.092715,0.054137,0.027537,0.045415
18.009399,-0.337551,-0.039490,0.106001,0.092472,-0.041818,-0.302358,-0.111259,0.119518,-0.039597,0.028369,0.005426,-0.061373,0.145703,0.092533
18.009499,-0.004480,-0.071129,-0.025547,-0.018926,-0.064716,-0.005751,-0.047355,-0.002122,-0.272493,-0.020064,-0.042144,-0.058327,-0.016027,-0.031641
18.009602,-0.270879,-0.107227,-0.277810,-0.273150,-0.099476,-0.245698,0.000552,-0.015922,-0.096606,-0.134719,-0.033847,0.000199,-0.111754,-0.010485
18.009701,-0.092532,-0.230685,-0.147382,-0.130117,-0.213859,-0.067711,0.139134,-0.042286,-0.086920,-0.123063,-0.052016,-0.079969,-0.038296,-0.008120
18.009800,0.110530,0.456286,0.195796,0.203606,0.420180,0.102363,-0.125990,0.156122,0.102314,0.055065,0.146738,-0.025126,-0.004359,0.013039
18.009899,-0.103957,0.332781,0.133370,0.146439,0.308127,-0.087072,0.026684,0.150692,0.167229,0.162666,0.133299,0.044671,0.076921,0.049335
18.009998,0.043586,-0.195574,-0.448944,-0.462802,-0.188394,0.044223,-0.000562,-0.011387,0.112718,-0.046634,0.020542,0.094578,0.078483,0.038671
18.010101,-0.005502,0.100813,-0.478940,-0.479039,0.104727,-0.008200,0.164892,-0.001778,0.133184,-0.011186,0.023145,0.029112,-0.025064,0.153563
18.010201,-0.049929,-0.027723,-0.540854,-0.535882,-0.022842,-0.063024,0.178136,-0.239060,-0.006973,-0.247400,-0.106574,-0.042710,-0.061208,-0.033929
18.010300,-0.061016,-0.206480,0.060596,0.055427,-0.190221,-0.048385,0.218239,0.001980,0.016717,-0.052900,-0.060938,-0.002896,0.043975,-0.062101
18.010399,-0.188080,-0.110915,0.426907,0.417731,-0.105200,-0.173908,-0.251232,-0.106354,-0.040636,-0.074884,0.046989,-0.044694,-0.058606,-0.021156
18.010502,0.381654,0.156465,0.258315,0.262553,0.155937,0.356865,0.003108,-0.046010,0.124924,0.072709,0.110157,0.127766,-0.028969,-0.003216
18.010601,0.227206,0.064911,-0.189113,-0.198514,0.055409,0.214284,-0.210924,-0.020925,0.083254,0.081174,-0.074176,0.069187,-0.011625,0.024215
18.010700,-0.187659,-0.399037,-0.143804,-0.140051,-0.367914,-0.177721,-0.064029,0.108031,-0.027411,0.071388,-0.067373,0.005787,0.053227,0.043510
18.010799,0.099633,-0.399596,-0.385388,-0.389079,-0.363334,0.081546,0.100651,-0.069186,0.000249,0.115429,-0.156222,0.018996,0.026995,-0.019512
18.010899,-0.012812,-0.428953,-0.074008,-0.080248,-0.386993,-0.012442,-0.077162,0.023247,-0.176460,0.006732,-0.036874,-0.082281,-0.012227,-0.023962
18.011002,-0.190636,0.035394,0.142710,0.154313,0.033570,-0.163790,0.033014,-0.017432,-0.014852,-0.009203,-0.059021,-0.078389,-0.012790,0.011784
18.011101,-0.069767,0.357115,0.128861,0.133521,0.333533,-0.073298,-0.024851,0.119837,-0.079703,-0.012151,0.067475,0.058761,-0.036591,-0.034236
18.011200,0.137184,0.209365,0.310099,0.296188,0.189922,0.122473,-0.043187,0.131086,-0.045593,0.100962,0.081674,0.086196,0.100165,-0.032282
18.011299,0.091205,-0.130327,0.117356,0.124329,-0.114549,0.095771,-0.039770,0.171767,0.017506,0.113425,0.091289,-0.016360,0.099143,0.014427
18.011398,-0.278313,-0.073495,-0.384250,-0.395512,-0.056961,-0.270732,-0.100531,-0.149127,0.145928,0.016888,0.098758,-0.002306,0.041714,0.111816
18.011501,-0.334656,-0.329745,-0.747957,-0.743504,-0.306333,-0.308842,0.310627,0.016191,-0.069329,-0.011120,0.005840,-0.157545,0.012527,0.024960
18.011600,-0.336296,-0.048024,-0.406492,-0.407669,-0.041757,-0.312358,0.211226,-0.118985,0.023557,-0.138507,0.017640,-0.037234,-0.061077,-0.008076
18.011700,0.037100,0.136950,0.551732,0.550145,0.126420,0.028110,-0.114755,-0.023029,0.001801,-0.007222,0.000508,-0.035417,-0.050073,-0.002549
18.011799,0.320291,0.127939,0.665915,0.679793,0.120892,0.311342,0.063243,0.092832,0.109507,-0.053751,0.112861,0.078030,0.058859,-0.006951
18.011902,0.220508,0.291072,-0.063672,-0.062558,0.285211,0.201043,0.019234,-0.034621,0.147369,0.000377,0.118580,0.118348,0.114472,0.134491
18.012001,-0.054577,0.138098,-0.172310,-0.173835,0.145204,-0.051502,-0.069214,0.090717,0.182441,0.065769,0.058021,0.118379,0.033968,0.132093
18.012100,-0.078528,-0.353316,-0.155835,-0.160349,-0.326358,-0.063431,-0.057840,-0.018514,-0.159487,0.101200,-0.017126,0.064778,-0.024367,0.009858
18.012199,-0.287086,-0.612323,0.133003,0.128019,-0.572911,-0.260953,0.107637,-0.000210,0.020195,-0.057753,-0.111760,0.020777,-0.125886,0.008535
18.012299,-0.056186,-0.349957,-0.241765,-0.233181,-0.304545,-0.025952,0.057690,-0.024033,-0.112196,0.021020,0.010618,0.008418,-0.023904,-0.055016
18.012402,0.122865,0.473069,0.179653,0.173951,0.429311,0.132551,-0.208512,-0.074746,-0.003795,0.011004,-0.043659,0.003437,-0.007480,-0.041593
18.012501,0.082868,0.538515,0.205783,0.212862,0.497179,0.069651,-0.261609,0.208922,0.028926,0.066926,-0.034992,0.067316,0.050987,0.018247
18.012600,0.206132,-0.095326,0.234477,0.219412,-0.092872,0.181668,-0.280890,0.135198,-0.081408,0.078065,-0.017725,0.053149,0.068123,0.065843
