frequency_hz,TL_dB_sensor1,TL_dB_sensor2,TL_dB_sensor3
0.0,-44.918896,-58.150692,-44.265434
9.765625,-43.668556,-56.6298,-41.949
19.53125,-41.02045,-54.398228,-39.91857
29.296875,-37.646404,-51.454086,-40.686638
39.0625,-37.34442,-49.08799,-42.689747
48.828125,-36.332756,-47.1788,-41.007248
58.59375,-38.47389,-53.596962,-37.123272
68.359375,-30.262611,-52.16103,-33.31636
78.125,-30.811626,-45.930527,-34.340645
87.890625,-32.362644,-40.268364,-35.672848
97.65625,-28.887548,-39.34317,-32.815468
107.421875,-26.077631,-41.833008,-27.499783
117.1875,-20.72628,-39.649616,-25.742188
126.953125,-20.164284,-36.81196,-23.93136
136.71875,-17.266039,-31.574032,-14.095552
146.48438,-16.357418,-31.432262,-14.383603
156.25,-8.812764,-29.603725,-15.6094
166.01562,-4.540721,-20.442038,-9.484653
175.78125,-4.242514,-16.391434,-7.1630383
185.54688,-0.29675457,-13.544043,-4.269473
195.3125,1.3139312,-8.98696,-3.2552087
205.07812,-0.7227337,-2.8121061,0.20040496
214.84375,-0.8090694,-2.4666097,-0.14931549
224.60938,0.32457826,-2.5809648,0.1473585
234.375,-0.05003059,-2.0837526,0.4436279
244.14062,-0.053695276,-0.43885213,0.5733865
253.90625,-0.0011652837,0.092932016,0.31997466
263.67188,0.080415815,-0.5806357,0.63893026
273.4375,0.13247675,0.46171403,0.47989714
283.20312,0.098191515,0.39614317,0.48791718
292.96875,0.10971733,0.2825414,0.48413292
302.73438,0.25245664,0.49676567,0.4109453
312.5,0.33520257,0.34789318,0.40718335
322.26562,0.24419099,0.2217208,0.65149033
332.03125,0.18352894,0.04978376,0.64983904
341.79688,0.17258075,-0.10585878,0.5821094
351.5625,0.09966415,0.8977988,0.581528
361.32812,0.08893185,1.0194639,0.5315568
371.09375,0.122930646,0.58163166,0.6403449
380.85938,0.10873336,0.504792,0.7442125
390.625,0.13180932,0.4459206,0.66444016
400.39062,0.105939254,0.17593095,0.5681887
410.15625,0.027649133,0.05987124,0.5655693
419.92188,-0.0021721171,0.4611754,0.6804648
429.6875,0.13143715,0.9668622,0.73977286
439.45312,0.23713431,0.84623456,0.84472054
449.21875,0.12349478,0.19719826,0.8513591
458.98438,0.1082572,-0.19098224,0.7162758
468.75,0.25219825,-0.018584674,0.8333117
478.51562,0.31282815,0.86077166,0.81875944
488.28125,0.085005164,0.7212376,0.6682979
